speaker,words,tags,timestamp
,HATTIE WILKEN JOHNSON:  Camerson area.,,
,SAM SCHRAGER: Is that where you were born?,,
,"JOHNSON:  I was born there. Let's see, there was Frank and Mary and Herman, he",,
,was born before I was. They lived down near the Pine Creek and,,
,that was the ranch thai father §ot the homestead. When they went around,,
,"and surveyed- those surveyors, they filed on some of and then he",,
,bought father and mother came from Minnesota.,,
,They came on a train they aame on the Great Northern.,,
,"And the Northern Pacific, they came from Spokane and then they went",,
,"down toward Genesee here,",,
,Eerry they came up on a boat to Lewis ton and,,
,from there up- they brought 'em up here on the hill.,,
,They got to Juliaetta and then came back up here on the hill.,,
SS,How did they know where they wanted to go?,,
SS,JOHNSON:  They talked to the brothers there. There's one homestead,,
SS,"on each side, where father's place. The Wachters, they",,
SS,"wrote to him and told him that place, that he could finish up the",,
SS,"claim there- what they called it? That land, you know, living on it-",,
SS,Not homestead?,,
SS,"JOHNSON:  Yes, homesteaded it then. And the Wachter brothers, see there s one",,
SS,on this side and the other one was on this side and they were in there,,
SS,"and then for the others that went down to the Potlatch, there was another",,
SS,man had a homestead over there.,,
SS,Were they friends from back in Minnesota?,,
SS,"JOHNSON:  Oh, the Wachters, they were from Germany, I think. Father came from",,
SS,Germany to Minnesota in 1872. He and mother weren't married until,,
SS,1876.,,
SS,"Was she from Germany, too?",,
SS,"JOHNSON:  No. No, she was born in Milwaukee. Her mother and her grandfather",,
SS,Prom boat they come started from New Orleans and they come on up the,,
SS,"Mississippi River to Milwaukee, and she lived there til she was four",,
SS,"teen years old. And then her folks moved to Dakota, or Minnesota across",,
SS,the,,
SS,"right close to the Dakota line there, but they moved to Minnesota",,
SS,To do what?,,
SS,JOHNSON:  Yes- my father came- he didn't come until two years later and- after,,
SS,"Mother, and they were there already. And then he came from Germany.",,
SS,Some old German folks there that he was acquainted with. And then,,
SS,"they worked there and he didn't own any land, but he rented land and",,
SS,worked around there- '86 when he came here to Idaho and then he,,
SS,homesteaded the place and then of course he had his farm from there,,
SS,Where had your mother's people come from?,,
SS,"JOHNSON:  My mother's people, they came from Germany, but just where, I don't",,
SS,know. My nephew's been trying to find out. Her mother had been mar,,
SS,"ried before and she had one boy and a girl and her husband, he died",,
SS,"with consumption and then she lost the little boy, too. And then her",,
SS,"father was living here , and she said she just couldn't stand to live",,
SS,there in Germany. And she brought that little girl and her father,,
SS,and they came around by boat to New Orleans and that's where they,,
SS,came up the Mississippi to Milwaukee. And then she married this man,,
SS,"up there. And he had one daughter, too, but they lived there Milwaukee",,
SS,til my mother was fourteen. were born,,
SS,"too before that time, so I don't know-they must have came there about",,
SS,"18- oh, the '50's sometime, because Mother was born in I860.",,
SS,What year were you born in?,,
SS,JOHNSON:  1897.,,
SS,"JOHNSON:  That's quite a while ago, but then another year, I couldn't believe",,
SS,it that I came over here. I never thought how old I was til three,,
SS,"years ago, it'll be three years this fall, I was up on my ranch here",,
SS,"Peck, up the river you know, a And my husband",,
SS,"passed away in 1950. But I had lots of friends. And my nephew here,",,
SS,he's writing the story about the whole Wilken family. And he's going,,
SS,And all,,
SS,"way back, getting all the dates. He come up every fall, after his",,
SS,"father passed away, that was my brother, and he came",,
SS,"up, too. And then we went on a trip up to Montana up all through the",,
SS,Rocky Mountains every fall for about ten days or two weeks. We just,,
SS,"took it all in. I enjoyed it. I enjoyed my place up there, I just",,
SS,"had a big time. After my husband passed away, I just kept one cow",,
SS,"and then""raised the cows, you know, the heifers. But I had chickens",,
SS,"and all until I finally had pneumonia, the flu, you know that flu",,
SS,going around. And of course the neighbors said I shouldn't try to,,
SS,do that. But I lived there and raised a big garden and had lots of,,
SS,fun. (Chuckles),,
SS,Can you tell me about growing up near Cameron. What it was like when,,
SS,you were a youngster?,,
SS,"JOHNSON:  Well, we were all busy and all working; all the children they had to",,
SS,get in and help. But we went to school and we had a mile to go to,,
SS,school up at Cameron. And there were quite a few of the girls-,,
SS,that started school the same time that I did at Cameron.,,
SS,"The old schoolhouse there. The real old one, but it was",,
SS,"fairly old when they started to school. Well, we went to schoolfirst",,
SS,"it was seven months of the year and then eight monfcbs, and finally",,
SS,nine monhts when we finished up there. And in the wintertime we put,,
SS,on our leggings -,,
SS,What was his first name?,,
SS,JOHNSON:  Whitman.,,
SS,Whitman.,,
SS,JOHNSON:  Whitman.,,
SS,He made you study?,,
SS,"JOHNSON:  Oh, yes. They had the classes and then in the morning - the first",,
SS,"thing was reading, and then spelling and arithmetic. We had that before",,
SS,"noon and then we had geography, and then we got up into",,
SS,"the A grades, physiology, history. And of course, we had",,
SS,"along there, too. It was just everything and we had to take our books",,
SS,"home and study I've still got the old geography, would you like to",,
SS,see it?,,
SS,"Oh, sure.",,
SS,"JOHNSON:  I brought some of the things, I haven't unpacked everything after I",,
SS,"came over here. years ago. So we stayed here til 1898, when they fixed the railroad",,
SS,to go on down.,,
SS,You mean the railroad was stopped because it was Indian land?,,
SS,"JOHNSON:  They come up to here, that was Indian land and then they went back and",,
