speaker,words,tags,timestamp
,Please note that the transcript is difficult to read; please see the PDF transcript,,
,for better translation.,,
,"SAM SCHRAGER:He stayed at your place, Nilson?",,
,"CAUL OLSON Well, he was on the way to the couldn't make it, I guess, so he stayed",,
,over night. That's when,,
,I got to know him most.,,
SAM,What was he like when you saw hirn there? Was he a friendly guy?,,
CO,"Oh, yea, yea. There was nothin mean about him I don't think, but he",,
CO,"had funny ideas, y'know. Y'see he had a prospect hole there y' know and",,
CO,was do you wine there;,,
CO,"well ""was a tree at was en a place over a he said,"" to dig.",,
CO,"then he took some or that and went to Moscow University with It. md thfeaid,5fhat's",,
CO,"no good—throw it sway."" But he",,
CO,wouldn't throw it away. He put it in nis pa-KsacK ana toox j.c ucs-rv.,,
CO,-y'know,,
CO,"Then he come over to ""one place. He had a gun—45-70—x - was a pretty",,
CO,"big gun. And he looked at his .22 and said, ""You've got a small 45-70,",,
CO,haven't you?',,
CO,"Yea, he was quite a character, all right.  in Boulder Creek, -bey",,
CO,"all talked about him, y'know.",,
SAM,"Y'know Carl, I wanted to ask you about the thrashing because you never",,
SAM,"really told me about the operation that you had on the ridge, the harvest",,
SAM,"operation ""ou never really have told me how you got goin at it and",,
SAM,what it was like.,,
CO,"Well I got "" a job, y'know I worked for him for three to four years. He said,""I",,
CO,want you to come out and fire my engine for,,
CO,"me and follow the harvest, and I'll give you two dollars a day."" So",,
CO,"I thought that was great, y'know to ma-e two dollars a day—I was only",,
CO,about fifteen years old then. And I went with him and when the harvest was over,,
CO,"and he said, ""YOu had steam every morning n't ya?"" ""Yes,"" I said.",,
CO,"""Well,"" he said, ""I'll give you two and a half like the pitchers get.",,
CO,"And he hired me again and again, y'know. I worked for him for about three",,
CO,or four years. And then he wanted to sell the rig to my brother. So we,,
CO,bought him out. And then we- run that for about ten years. We thrashed,,
CO,all of Little Bear and up on Dry Creek and Nora country and clean up,,
CO,"to Deary. We thrashed for a hundred and one farmers one year, y'know",,
CO,"that's something. Now you only thrasn for one. are so big, y'know.",,
SAM,How could you do a hundred and one farmers in one season?,,
CO,"One fifty-four days. And then we had the beans left, so we",,
CO,"to go back and thrash them, and that took us eleven days; so we had sixtyfive",,
CO,days in . And it was the first of November when we got through.,,
CO,"It was a rainy fall, see. And there was other thrash rigs around too, y'know.",,
CO,We grt such a long run because we had mud hooks on our engines. Mud hooks,,
CO,look like this and about six inches long and they were about that far apart,,
CO,"y'know, SO you could go, and that's how we got around and got all that",,
CO,"thrashing. And we thrashed between the showers. In those days, y'know in",,
CO,Little Bear we had to thrash most of it in shocks. We took it right from,,
CO,the field and thrashed it. And then the small farmers stacked all their,,
CO,"grain, see, so they were in stacks. And that's why we'd keep agoina. If",,
CO,"wheat all thv/'d been any . out there, it would have -rotten, y'know because",,
