speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:32:05,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the HHC or the NIH. My name is Johanna Bringhurst. And joining us today is Dr. Matthew Levay. Doctor Levay is associate professor and director of graduate studies in English at Idaho State University.",
Johanna Bringhurst,[00:00:32:07],00:01:16:13,"His research and teaching focus on 20th century literature and culture, with special emphasis in modernism, comics studies, periodical studies, genre fiction and film studies. He is the author of Violent Mind: Modernism and the Criminal. Published in 2019 by Cambridge University Press. And he is currently completing a book on anachronism in contemporary comics in spring 2022. He was the Fulbright Distinguished Chair in Humanities and Social Sciences at the American Studies Center of the University of Warsaw in Poland, and he has just completed a term as a member of the board of the Idaho Humanities Council, which is how I know Doctor Levay.",
Johanna Bringhurst,[00:01:16:13],00:01:20:21,And I'm so excited to have you with us today to discuss comics.,
Dr. Matthew Levay,[00:01:20:24],00:01:23:00,Thank you for having me. It's great to be here.,
Johanna Bringhurst,[00:01:23:02],00:01:31:29,"So, Doctor Levay, how does a literary scholar get on the road to being a specialist in comics? Tell us about your journey.",
Dr. Matthew Levay,[00:01:32:02],00:02:01:27,"Yeah, it's it's funny because those sound, like, kind of opposed things, right? The, you know, there's sort of an assumption a literary scholar, a researcher wouldn't, would really talk about or write about comics. But thankfully that's becoming increasingly, less, you know, less a less commonly held belief. So how I became a comics researcher and scholar is really kind of inseparable from how I came to comics, you know, many years ago.",
Dr. Matthew Levay,[00:02:01:27],00:02:24:08,"You know, I feel like one wouldn't happen without the other. And it's sort of a, I think, a cliche in some sense to talk about, you know, here's my, my history with comics going back to childhood. Nobody does that with film studies or things like that. But but it's so, so it's it's kind of a commonplace that it's not a barrier to entry for, for comics studies, but but it's still true.",cinema
Dr. Matthew Levay,[00:02:24:14],00:02:45:23,"In this case it happens to be true. So I mean, when I was when I was younger, when I was a kid, I feel like comics were something that were so ubiquitous. You know, they were always around. And for me, I could think of a few places where that was true. So one was the newspaper. You know, I grew up in a very small town, and the daily newspaper would have a comics page.",
Dr. Matthew Levay,[00:02:45:23],00:03:08:05,"And so I would read, Calvin and Hobbes, I would read The Far Side or Garfield or Peanuts. And so I got used to these kind of everyday instances of comics as something that was just part of my part of my, my daily reading habit. Other ways that comics were around. So every Wednesday I remember this very distinctly.",
Dr. Matthew Levay,[00:03:08:05],00:03:21:22,"Every Wednesday, my parents in the evening would do grocery shopping and they would bring me along. And there is there's nothing more boring to a nine year old kid than going to the grocery store with his parents. And so.",
Johanna Bringhurst,[00:03:21:28],00:03:23:04,That's accurate. Yeah.,
