speaker,timestamp,End Time,words,tags
,,,,
David Pettyjohn,[00:00:00:00],00:00:41:08,"Good evening everyone. Thank you so much for joining us for tonight's Connected Conversation, a program of the Idaho Humanities Council. For those of you not familiar with our work, I encourage you to visit our website, Idaho humanities.org. I'm David Pettyjohn, I'm the IHC executive director, and I'm filling in for our usual host, Doug Exton. And I'm coming to you live from our ginger house, which is home of IBC World Headquarters, and we are located a few blocks to the east of the Idaho State Capitol, a building that tonight's speaker knows very well.",
David Pettyjohn,[00:00:41:10],00:01:06:13,"So before I introduce tonight's speaker, I want to remind you that you may submit questions using the Q and A feature at the bottom of your screen or the chat feature also at the bottom of your screen. Now joining us this evening is a very dear friend of the council, Mark Johnson. Mark is a former chair of the IHC board and also a former chair of the Board of Directors of the Federation of State Humanities Council.",
David Pettyjohn,[00:01:06:14],00:01:32:06,"Mark served as chief of staff for Governor Cecil Andrus, and his most recent book is Political Hellraiser The Life and Times of Senator Burton Kay Wheeler of Montana and his writing on politics and history have appeared in Montana, The Magazine of Western History, The Blue Review, the California Journal of Politics and Policy, The New York Times, and many Idaho and regional newspapers.",
David Pettyjohn,[00:01:32:08],00:02:00:07,"His next book, Tuesday Night Massacre Four Senate Elections and the radicalization of the Republican Party, is the story of how independent expenditure campaigns began and how those campaigns up and politics, beginning with Senate contests in 1980. It is due to be published next year. Now, he joins us tonight to discuss one of Idaho's most interesting politicians and, as the title said, perhaps controversial politicians.",
David Pettyjohn,[00:02:00:09],00:02:09:22,"Senator Glen Taylor, Mark, welcome. And it is an honor to have you with us this evening. So I will turn this over to you.",
"Glen Hearst Taylor,",[00:02:09:24],00:02:36:16,"Thank you. David. Thank you so much for the nice introduction. I'm, zooming in from, my library on the north coast of Oregon in, Manzanita near Manzanita. And it's a pleasure to be back with my old, pals at the council tonight. My way of starting. I'll just say that every state, has its political characters.",
"Glen Hearst Taylor,",[00:02:36:18],00:03:07:18,"Some states more than others. Arguably, Idaho has had more than its fair share of political characters controversial, sometimes flamboyant, outrageous, sometimes not very bright, even occasionally the, the out and out crook in the group. But, the guy I want to talk about tonight, Glen Taylor. See if I can share the screen and get started here.",
"Glen Hearst Taylor,",[00:03:07:20],00:03:38:04,"Early on in his political career, when Taylor, who was a many time candidate but only one time elected, was deemed to be a bit flaky, a little unserious, certainly not senatorial. Later, the allegations against Glen Taylor became even nastier. He was, described as a communist, a socialist, a dupe of the Soviets. Hence I call him a controversial politician.",
"Glen Hearst Taylor,",[00:03:38:06],00:04:00:02,"Arguably the most controversial in Idaho's history, I think I could say without, fear of contradiction. He was the most liberal politician ever elected to a major office in Idaho. Someone asked me sometime back when I was giving a talk about Idaho politics in the 1950s. If I thought Glen Taylor could be elected to anything in Idaho today.",
