speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:21:22,"Thank you so much for joining us for today's connected conversation. The program conducted by the IHC. If you're not familiar with our organization or the work that we do, I do encourage you to check out our website, idahohumanities.org. I would like to remind you all that you may submit questions using the Q&A feature located at the bottom of the screen.",
Doug Exton,[00:00:21:24],00:00:37:19,Use many questions using the chat. I can't guarantee that we'll be able to get to them today. With me is Trevor Bond and Nakia Williamson-Cloud. Today they're going to present on the collection formerly known as the Spaulding Island Collection. Turn over to you.,
Trevor Bond,[00:00:37:21],00:00:53:11,Great. I'm just going to go ahead and share my screen real quick.,
Nakia Williamson-Cloud,[00:00:53:13],00:00:58:09,If.,
Trevor Bond,[00:00:58:11],00:01:03:00,Can everyone see that? Okay.,
Trevor Bond,[00:01:03:02],00:01:32:07,"Yes. Okay. Thanks. So I just want to, start by welcoming everybody and thanking you all for joining us. I'm here with my good friend, Nakia Williamson-Cloud. We're broadcasting from my office studio on the, WSU Pullman campus. And Pullman is located within, the range of the 1855 treaty negotiated between Isaac Stevens and the Nez Perce tribe.",
Trevor Bond,[00:01:32:07],00:01:57:19,"And I want to acknowledge this place that we're on. It's deep, connection to the Niimiipuu people. And I also want to just state that, I think this work and, the work that our university and Nakia and I have been doing together is important. And moving beyond, just that basic acknowledgment of the land to doing concrete, collaborations together.",
Trevor Bond,[00:01:57:21],00:02:20:18,"So I'm going to start off, I've got a few slides to show to give you a sense of the Wetxuuwíitin’ collection and also, the archives that under, pinned, a book that I wrote in collaboration with, Nakia and his department. And then, Nakia will present, after me. So I'll just go ahead and get started here.",
Trevor Bond,[00:02:20:20],00:02:51:09,"This is a poster that was created for the renaming. There's 21 pieces in the collection. This is the the oldest, largest, best documented, documented. Sorry, collection of, plateau material culture that survives anywhere in the world. The collection for, more than a century was named the Spaulding Allen Collection. And I'll just mention a little bit about Spalding.",
Trevor Bond,[00:02:51:09],00:03:26:22,"And then Allen, and then we'll talk about the renaming process a bit later. So here's a picture of, Henry Spalding. You know, an energetic guy, quarrelsome among his fellow missionaries, did things like bring the potato to Idaho printing press. He also brought a stern version of Presbyterianism that really called for his followers to renounce their traditional ways, clothing, language and become a product like himself.",
Trevor Bond,[00:03:26:24],00:04:26:09,"Presbyterian, settled farmer who wore, Euro-American clothes and spoke English and practiced that stern form of, Presbyterianism. As a missionary, in the 1840s, the the board that funded his mission really never provided enough resources for him to, be self-sufficient and to, engage in his proselytizing activities. So along the way, Spalding, like many missionaries, in other areas, took to different means to support his missionary and, and, one Mimi who historian really described him more as a traitor at the end than a missionary because so much of his efforts went into, generating revenue and goods and, and, labor that, supported the",
Trevor Bond,[00:04:26:09],00:04:54:19,"missionary activity. And one of the things that he did was to collect materials to send to a friend and benefactor, Doctor Dudley Allen. The two men had gone to college together. Allen lived in Ohio and, according, to the agreement that they struck, Spalding gathered up geological samples and also the material culture in the collection is those 21 pieces that I, showed you pack them in barrels.",
