speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:09:10,This program is funded through a more Perfect Union initiative of the National Endowment for the Humanities.,
Dr. Liz Redd,[00:00:09:12],00:00:34:20,"Part three. Here we go. How to teach Native American histories when the teacher isn't native. So the first question I want to ask you guys to think about is, when in the calendar does your curriculum include native peoples or their cultures? Chances are, it's one of these times. It's either during Native American History Month, at Thanksgiving, or maybe even Indigenous Peoples Day.",education;indigenous
Dr. Liz Redd,[00:00:34:20],00:01:06:06,"If you move from Columbus Day to Indigenous peoples, don't. But rarely outside of those contexts. Why is this content segregated? Why is Native American history taught as a separate subject? Why is Native American history not part of mainstream American history? It is interwoven. It is intimately tied to it is part of that narrative. But that's part of the narrative we leave out.",indigenous;literature
Dr. Liz Redd,[00:01:06:08],00:01:27:07,"So I'd like you to just think about why does this get segregated and how does that how does that support the overarching, narrative that is told in history books? So if you're thinking about all of this, you might be thinking, okay, but I'm not native. How do I teach Native American history if I'm not native? I don't want to misrepresent.",literature
Dr. Liz Redd,[00:01:27:09],00:01:50:07,"I don't want to present something inaccurate. and I don't want to, give the impression that I have the right to universal ownership, that all of this information is, free for anyone to tell and share and that, these stories are my stories to share. And if you're thinking those things and asking yourself those questions.",
Dr. Liz Redd,[00:01:50:09],00:02:17:16,"fantastic. That's that's absolutely the right way to be thinking about it. it does make it more challenging, but there are some strategies, and that's what we're going to talk about now. So what if these histories are not really your histories to tell, even though Native American history is intertwined with, mainstream U.S history and as a part of U.S. history, and there are definitely parts of that that anybody can teach specific histories and specific stories might not be.",
Dr. Liz Redd,[00:02:17:18],00:02:50:09,"So how do we approach that? Well, I'm going to, offer you a framework. it's called the six Rs. There's also this culturally responsive pedagogy, but that would require an additional, topic. And I have some wonderful people for that who do manage council if they want to, present on that, next year, I invite you to, invite some, native scholars to teach that, but from Curtis and Barnett and from Smith and from Brave boy and from brand, from many, many people who are talking about the 3 r's or 4 r's or the six r's.",
Dr. Liz Redd,[00:02:50:11],00:03:25:11,"this is the list of the six r's. these are, indigenous values. These are values that are fairly common to native peoples in, North America. And they are respect, relationship, representation, relevance, responsibility and reciprocity. So the the representation relevance and responsibility are, they move a little bit away from values in terms of considerations. But these are contemporary values for native peoples.",indigenous
Dr. Liz Redd,[00:03:25:11],00:03:49:08,"This is what you need to consider when you are teaching. And I think they're pretty, self-evident. the reciprocity is, is sharing and giving back. Right. responsibility is, who do we have responsibilities to? Do we have a responsibility to present accurate histories? We're thinking about relevance. I want to think about, providing content that is relevant to native students, relevant to non-Native students.",
Dr. Liz Redd,[00:03:49:10],00:04:16:07,"how do we illustrate that relevance to non-Native students? This is not just somebody else's history, but this is a history that informs your understanding of the world, and it can help you be a more well-rounded, respectful person. we need to think about issues of representation. How are we, representing native peoples in our classes? Are we including when we include images?",
Dr. Liz Redd,[00:04:16:09],00:04:46:00,"Are we thinking about what those images actually say? Are we including stereotypes in our images, even if we're not really trying to do that? Sometimes we're grab an image from offline. so, Randy'L He-dow Teton has a fantastic presentation about, the Sacajawea, a gold dollar. And she, talks about some of the, paintings that have represented Sacajawea and how none of them are accurate.",
Dr. Liz Redd,[00:04:46:02],00:05:22:10,"None of them. whether it is, the type of clothing that's represented in the painting or, well, the pointing with the, the open finger. any of any of these things that they're, there's not appropriate images and they're not accurate images. So she's got a great presentation on that. I invite people to watch that at some point to but thinking about how you're representing, like from images to the stories that you tell and then, thinking about relationships, it's not about, how something benefits me or what I can take from it.",
Dr. Liz Redd,[00:05:22:12],00:05:42:07,"It's about how I can engage in relationship with thinking about a content or relationship with a community. respect is at the core of everything. So how do we take these six hours and actually turn them into, an approach that we can use in teaching Native American history.",
Dr. Liz Redd,[00:05:42:09],00:06:16:08,"So if we're thinking from, from a perspective of respect, right, we're going to treat the peoples and content with respect. It's very simple, but that means thinking about how we are representing and what we're doing. and it means thinking about how we're approaching, talking about native students. And we need to model disrespect for students so that can be, we can start by, capitalizing, the terms native, indigenous, and tribe when it's the name of a tribe.",indigenous
Dr. Liz Redd,[00:06:16:10],00:06:56:15,"we can think about talking about people in terms of sovereignty and native nations. we can avoid, reinforcing those stereotypes. But just in the language that we use, going back to our, our, list of terminology at the beginning of the presentation, if we name the Taino when we're talking about, Columbus's invasion of the West Indies, if we are talking about, the Susan Bannock peoples and we call them the Noah instead of, this is how many peoples or if we instead of talking about the first Thanksgiving.",conflict;indigenous
Dr. Liz Redd,[00:06:56:15],00:07:19:19,"So even if we're just talking about these still these same stories, talking about the first Thanksgiving, we can name the one, not peoples. And it's not just of the pilgrims came here and the Native Americans helped them talk about the Wampanoag, talk about their culture prior to colonization, and talk about how they persist today. have, they actually have a living museum.",migration
Dr. Liz Redd,[00:07:19:21],00:07:52:23,"so, you know, you can engage with, native peoples as modern living sovereign people and demonstrate that respect to the language that you use, for thinking about relationships. One of the key things to do here is not just, to teach about the local native communities, but to build relationships with local native communities. Relate those Native American histories and context to the matrix histories and context, but invite native peoples into the classroom to share their authority and voice with native peoples.",education
Dr. Liz Redd,[00:07:53:00],00:08:25:12,"share your authority and voice. Native peoples. They can share their authority and voice with your students. One of the the key things to consider here is not to invite people in to talk about Native American history 101--the history that you yourself can teach. This timeline that I that I talked about earlier, the Marshall Trilogy, but instead to ask them to talk about what their, community is doing currently to support their, their economy, what wonderful works there.",
Dr. Liz Redd,[00:08:25:14],00:08:49:02,"their communities are engaged. And what does their, their tribal government look like now and talk about governments and sovereignty. Right. So the way to do this is to build this relationship. And it shouldn't just be a, oh, you're a native person from this community. Can you come in and talk to my class? Think instead in terms of how we can build relationships with students in that community as well.",
Dr. Liz Redd,[00:08:49:04],00:09:11:16,Can we engage in service learning? What can we do for your community before we ask you to give something to us? Let's give and make that reciprocity right. So give back to the local communities. That's part of that relationship building. And then we've talked about representation. But think about the stories that you tell. Think about how you're framing them.,education
