speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:28:24,"Thank you so much for joining us for tonight's Connect Conversation. A program conducted by the Idaho Humanities Council. If you're not familiar with our organization, I encourage you to check out our website, Idaho humanities.org. I'd like to remind you all that you may submit any questions using the Q&A feature located at the bottom of the screen. Okay, with me tonight is Kathy Aiken from University of Idaho.",
Doug Exton,[00:00:29:01],00:00:32:21,"It is an honor to have you with us tonight, and I turn it over to you.",
Katherine G. Aiken,[00:00:32:23],00:01:08:11,"Well, thank you and welcome, everyone. It's great to be talking about history, even folks that I can't actually see. This is not the way I would prefer to talk about women's suffrage, but I guess I'm glad to be talking about it in any venue. So Idaho's history with women's suffrage really has two components. It has an early, wide component that involved, you know, amendment Idaho, and then it has a ratification of the 19th amendment that we're celebrating the centennial of the, this year.",
Katherine G. Aiken,[00:01:08:13],00:01:43:18,"And so both of those stories are stories that I want to tell. There. I think that people have written about, especially at Boise State historian Jay Larsen, but only about ten years ago. And when he did that, he was writing as many first women's history pieces where tell the story and do what we think is important. Now about what we call intersectionality our gender, race, and cast iron for stories.",boise;history
Katherine G. Aiken,[00:01:43:20],00:02:16:06,"And he also really the suffrage story in its context. So those are the two goals I have night to try to make those connections that he didn't make and then tell the story. So Idaho is one of the early states on a statewide basis. And we can look at the next slide. So in the West, starting first with Wyoming and then the next slide is Colorado.",
Katherine G. Aiken,[00:02:16:08],00:02:44:11,"And then and I think it takes two clicks to get you. I don't really know why. And another click Idaho in 1896. So Idaho often known as such a progressive state, was the fourth state in the union, to grab a vote for for women. And it did that in a relatively simple way, on some level, in a complicated way on the other.",
Katherine G. Aiken,[00:02:44:13],00:02:49:24,Next slide.,
Katherine G. Aiken,[00:02:50:01],00:03:38:05,"And the next one too. So Abigail Scott Conway and Mark Wright and I probably the best known Idaho suffrage workers from a national standpoint, Abigail Scott Conway, published the first really important suffrage newspaper in the United States and was very well known among suffrage workers and was an officer in the National American Women's Suffrage Association. But she lived in Custer County in Idaho from 1887 until 1894, and she even gave a speech in favor of suffrage at the Idaho state constitutional convention that a lot of people say was the best seat at the whole convention.",
Katherine G. Aiken,[00:03:38:07],00:04:03:18,"And her argument was what we call a state rights argument, that women their right to vote because they were people. And that's what happens in a democracy. You talked about the fundamental principles of liberty, which the government of the United States founded. So, very much in the, in the vein of of equal. Right. New York. Right.",
Katherine G. Aiken,[00:04:03:18],00:04:29:10,"Hutton was, came to the Silver Valley in the Coeur d'Alene when she was only 23 years old. She was a cook in mining camps and really was working class and if you look at this photo, you may not tell that she was weighed well over 200 pounds. And she wasn't, according to a lot of other suffrage workers, particularly ladylike.",mining;labor
Katherine G. Aiken,[00:04:29:12],00:05:12:19,"And so both of these women had a strong reputation as suffrage workers around the country. Idaho women were really reticent about having both of them involved in suffrage. They were afraid that their strong personalities and the nature of her arguments would distract from opportunities that women have suffrage. So if we see the next. So the kind of suffrage workers in Idaho that people thought would be successful were people more like Mitchell, who was from Blackfoot and was a member of the Women's Union.",environment
