speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:29:25,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the HHC or the NIH. My name is Johanna Bringhurst, and joining us today is CMarie Fuhrman. CMarie is the current Idaho Writer in residence.",
Johanna Bringhurst,[00:00:29:25],00:01:08:08,"She is associate director and poetry director at Western Colorado University, where she teaches nature writing. CMarie is the author of Camped Beneath the Dam Poems and coeditor of one of My New favorite books, Cascadia Field Guide Art, Ecology and Poetry, and also Native Voices Indigenous Poetry, Craft and Conversations. She has published poetry and nonfiction in multiple journals, including Terrain Talk, Emergence Magazine, Platform Review, Northwest Review, Yellow Medicine Review, and Poetry Northwest, as well as several anthologies.",
Johanna Bringhurst,[00:01:08:11],00:01:36:19,"CMarie is a columnist for the In Lander and the director of the Elk River Writers Workshop. She's also the host of a podcast from Colorado Public Radio, Terra Firma CMarie, recently presented at our Idaho Humanities Council Summer Teacher Institute focused on the environmental humanities. And we're so honored to have her joining us on context to share more about the stories and storytellers of Idaho scenery.",
Johanna Bringhurst,[00:01:36:19],00:01:39:27,Thank you so much for being here today.,
CMarie Fuhrman,[00:01:39:29],00:01:59:21,"Thank you. I'm so happy to be here. And I'm always happy to, reach out to Idahoans, particularly teachers in Idaho, and help provide resources and stories and insights and perspectives, to bring into their classrooms and to, to help them build curriculum around. So thank you so much for having me.",education
Johanna Bringhurst,[00:01:59:23],00:02:03:23,Great. Okay. I'll turn the table over to you for your presentation.,
CMarie Fuhrman,[00:02:03:26],00:02:10:09,All right. Thank you.,
CMarie Fuhrman,[00:02:10:12],00:02:46:03,"Yeah. I'm going to share a story with you today, about hope and about some wonderful, hopeful things that are happening within Idaho and and something for not only Idahoans, but our young Idahoans to look forward to and to know that that even in these times when it seems hopeless, hard to find that, the earth and the people that care for the earth are still planting and still building hope for sometimes generations that none of us will see.",
CMarie Fuhrman,[00:02:46:05],00:02:56:20,"This is called a story about a South Fork Salmon River and logging road, and what it means to be a good ancestor.",
CMarie Fuhrman,[00:02:56:23],00:03:35:03,"This is the story of a river, a road, and a fish. The river is the South Fork at the salmon. More specifically, it is a stretch of the South Fork of the salmon River that begins in a meadow named Stoli until it joins the river beneath my favorite bridge, a bridge that curves in a way to suggest it is hugging the river that curves like a comma, asking drivers to pause as they cross, to pause and look into the water below, looking as if their answers they're looking because the answers are there.",
CMarie Fuhrman,[00:03:35:06],00:04:05:14,"But this bridge is not on the road that the story is interested in, but the road and the bridge and the fish who swim in the river are all on the way to the trail where the story begins. The trail, like the river, like the fish, predates white settlement, yet it was worn by human feet. It is kept up by hooves and paws, and on a day in like May of 2022, it knows the tread of my own soles.",
CMarie Fuhrman,[00:04:05:21],00:04:33:02,"Following the tread of my partner, the paws of our two dogs, and the notion of wonder. On this day, the hill we climb is golden, with early falls submerged. I have known many flowers, but balsam root to my knowing is the most companionable. Yeah, Iris of gold. People of earth. I am never alone when I walk among them, each greeting me from beside the trail.",
CMarie Fuhrman,[00:04:33:09],00:05:10:29,"Each eye watching my step, giving me glimpses into the soil that is the sole of all. Looking into those brown eyes I see ancestors, human and greater than every being whose bone and ash fed balsam roots bloom. That others that grow here to fed the deer whose body fed my own once before I stopped picking flowers, I took the stem behind my ear and for a moment gained another sense in that moment, seeing through soil colored and gilded, I.",history
CMarie Fuhrman,[00:05:11:01],00:05:43:06,"I saw what I think I can call immutability. For a moment I knew what was meant by the words look to the lilies. How they grow. They toil not, nor do they spin. And for a moment I toiled not nor spun as well. But this morning the one of our story, the one after I stopped picking flowers instead, letting them grow and flourish to be breakfast for dear or vocal, or just remain in poetry as a place for sunrises are born.",environment
CMarie Fuhrman,[00:05:43:08],00:06:10:14,"This morning I kindly greeted them as I walked up the steep trail, the virtual trail with my dogs, my man and the song of robins above and river rest below. And somewhere in the distance, the din of a diesel engine to know the landscape of the South Fork at the salmon River. Holds your hands at heart level. Palms down.",
CMarie Fuhrman,[00:06:10:16],00:06:35:22,"Spread the fingers of one hand and then the other, and wave them together, stopping at your first knuckle. Here is when the river ends through, still cutting the canyon that holds it. And there between your fingers are the drainages. We can name a few now, but know that names are immutable and these streams have many and may have more to come.",
CMarie Fuhrman,[00:06:35:28],00:07:00:23,"But today we'll call them Buckhorn and Camp and Phoebe and Nasty. And if you can imagine the landscape of your hands as big as mountains, like the salmon River, mountains that hold the South Fork of the salmon River, you will see how steep your fingers have become. What an effort it may be to get to the back of your hand, but what a gift the summit will be when you get there.",environment
CMarie Fuhrman,[00:07:00:25],00:07:22:08,"The view notwithstanding, the back of your hand becomes a place to hope for. This is where we are headed. The back of your hand, that is the summit and the ridge. So for the sake of our stories and stories yet to come, let's not name the drainage we walk, nor the creek that flows through it. Forgive my life omission.",
CMarie Fuhrman,[00:07:22:11],00:07:47:12,"Betrayals like the one we are taking are best left unnamed, just as some wishes are left best left unspoken. If you want them to come true. The morning air is cool. It will rain. This my partner, a fish biologist, calls salmon weather. And yes, there are salmon in the South fork of the salmon River. Or soon there will be.",
CMarie Fuhrman,[00:07:47:14],00:08:23:06,"And they are part of the story of river and road. But for the sake of our story, let's say they are more than salmon. Let's say they are a symbol for all life in the river, from steelhead to sculpin, mussel to lamprey. And weather matters greatly to the story, particularly that it is salmon. Whether because salmon, whether means rain and rain means that from the top and sides of the hills that we see in your hands, water will flow down, down, down into the streams and the seas and down into the soft fork of the salmon River.",
CMarie Fuhrman,[00:08:23:08],00:09:03:02,"It flows down into the main salmon River itself, and is passing now not far from here. And a river called the Snake, which joins the Clearwater, which joins the Columbia and drains into the Pacific and somewhere. And that sound at water spring Chinook are turning bodies east, turning back to fresh water and carrying with those bodies food for bass and root and black bear and Ponderosa carrying life in its myriad forms, carrying life back to the South Fork of the salmon River.",
CMarie Fuhrman,[00:09:03:05],00:09:33:03,"Salmon are carrying this life and their story as they make their way upstream, a travail not at all like the short and relatively simple walk up the drainage of our hands, but one that must overcome dams, resists current jump falls. Finally, to come to the headwaters where our story and the river began. Spring. Rain, spring snow, runoff, water.",
CMarie Fuhrman,[00:09:33:06],00:10:08:01,"The banks of creeks fill even only slightly. They rise the cash and the south fork of the salmon and the Maine salmon. So on down the line, and in times before the dams, before man was gatekeeper to passage, the rising water made it easier for salmon to move, maneuver around boulders over falls, and swim their way up thin streams and risk like tributaries to that place where even now lay eggs that will soon hatch and bodies that will grow and grow.",
CMarie Fuhrman,[00:10:08:08],00:10:47:27,"And eventually the same salmon weather will be the spring water. These young salmon ride down, passing us, passing their ancestors, passing their story on to a new generation. There is something else about the rain. When it falls as soon it will, and the bridge and drainage holding the trail which we walked on that early morning, it will loosen soil, and that soil and rain will let go some bits of earth which will roll down the hillside past early leaf and Ponderosa to an old dirt road.",history
CMarie Fuhrman,[00:10:47:29],00:11:24:05,"And this is where our story may have stopped, because in this landscape and the story, the road begins to complicate things like dams. It begins to disrupt natural movement. It disrupts relationship between slope and river and rain and fish. It is as if mid step me and the dogs and the fish biologist named Caleb Cruz as photograph stills a moment the road stills the rain.",
CMarie Fuhrman,[00:11:24:07],00:11:52:05,"And yet it is also like pausing life because those hillsides like salmon turning east than the Pacific. Like me giving you this story, are meant to give something to the river. This is what it means to be a good ancestor, to keep the gift moving. And the hill gives pebbles and stuff and also boulders and entire trees. And though this seems catastrophic, sometimes a little catastrophe is necessary.",
CMarie Fuhrman,[00:11:52:12],00:12:23:25,"Sometimes it takes an avalanche to feed a river, the logs and boulders it needs to create homes and habitat hiding for bull trout. But from the beaches and push debris downstream. This is their agreement. The agreement was broken or at least altered, but the road rain has stopped and with it came a new partner and the relationship for the road was cut by a big yellow machine, not souls.",environment
CMarie Fuhrman,[00:12:23:26],00:12:50:02,"This time, not merely a path, but six feet of level earth. And instead of tread of soul, I'm tread of tire. The road is part of a web of roads cut into the fingers of hillside, zigzagging back and forth, swaying as if dancing and taking. Each tree comes to as a partner, shaking the dress of limbs and boughs until the final.",
CMarie Fuhrman,[00:12:50:02],00:13:22:22,"The familiar or song from which the coniferous dancer never recovered. It was the dance of industry, the 1960s, the pride lumberjacks who I know for I've met some love. The fork in the salmon River, the hills, an arrow leaf and pine as much as I do, as much as any maple whose cambium peels are scars to love, we can agree, is as hard to define as Idaho.",
CMarie Fuhrman,[00:13:22:24],00:13:57:24,"And perhaps both are best that way. Perhaps. But then things changed. Perhaps our love, or more specifically, the way we showed it. Perhaps we found we can love or at least need a thing too much. And so hundreds and hundreds of miles of roads were cut into hillsides, millions of trees were cut, and four feet, and the slopes of the south were as bare as the back of our hands, except for the roads.",
CMarie Fuhrman,[00:13:57:26],00:14:28:27,"And when the big machines finally rolled away, when most of the old trees were gone and the lumberjacks moved on, only stumps that thrust from the earth like fists or tombstones or merely stumps, exposing their years in a circle of circles containing old songs containing ancient storms, circles by quarrels, and the print of your finger remain. Though I was born after the roads, I have seen the south fork of the salmon.",
CMarie Fuhrman,[00:14:28:27],00:14:59:14,"Without them, and black and white, and photographs buried in archives, and uncovered almost if by accident. But perhaps providence, for here is a haunting coincidence. The photographer who made the black and white photo, whose subject I know made the picture while on the same trail where I walked that May morning. Not just the same trail, but the same exact place and the provenance.",
CMarie Fuhrman,[00:14:59:14],00:15:31:11,"I talked about the accident of finding was a result of a search for a photo of a homesteader cabin. I'd read about that, no matter its fortitude when it was built. Is gone. No foundation or chimney or root cellar remain. I don't recall what I was hoping to find in my search, except that sense of all that comes with something so seemingly solid as home being suddenly so absolutely erased as if it never existed.",
CMarie Fuhrman,[00:15:31:14],00:16:13:08,"Which does not surprise me, given our history and the way entire lives and cultures can be erased, erased from it. So maybe just not wonder that this missing archives insures. But something like hope, which is something that Ari Benedict in 1904 might have felt when he stood where many others, many unlike him, stood before and where I would stand 107 years later, there was no road into the South Forks and no gentle curve of bridge, no signs at stream crossing, no lookouts on peaks.",
CMarie Fuhrman,[00:16:13:10],00:16:41:05,"There were no dams on the salmon. Idaho had been a state for only 15 years, and the U.S. Forest Service was but a twinkle in Roosevelt's eye. but Teddy and Gifford had the wheels turning, and the photograph was taken by a man sent to scout for potential forest reserves. The label on the photo reads bull pine. Yellow pine is not place, but trees.",
CMarie Fuhrman,[00:16:41:07],00:17:12:16,"Food for a growing region. The photographer and us horses are mules or horses and mule. His gear, weighty and cumbersome, took this same trail up and up and set up his equipment first east, then west. I wonder what the trees heard in that moment when the shutter first clicked? Did the horses and mules flinch? The deer that elk or flicker tents with presents?",
CMarie Fuhrman,[00:17:12:16],00:17:44:05,"That salmon? Was there a notion in that shutter of what was to come and not that a landscape as dynamic as the South Forks does not change? But in that moment, did mutability make us new sound? Did it usher in a change unlike any ever seen in these mountains before? And so, with a click of a shutter, a new story began at the south fork of the salmon, and in time a new sound would fill the hills.",environment
CMarie Fuhrman,[00:17:44:11],00:18:13:23,"First boxcars, then backhoes and excavators, fellers and semis. What once was this roar of river would be covered by sound of Progress. Before I knew of the man and his camera, before the archives in the rain, I knew two was coming. The rain that brought us to this pause, and the road I had made pictures of my own first days, then West.",
CMarie Fuhrman,[00:18:13:26],00:18:38:25,"It was an outcropping of rock, a prominence, a place, a view. And I stood a top and paused. Because sometimes because anymore I am still by beauty. I am brought into a state of, sometimes to the point of tears. Tears. It confused me as much as they comfort me, for they seem not to know the difference between the beauty of joy and the beauty of pain.",
CMarie Fuhrman,[00:18:38:27],00:19:09:05,"Or maybe that we fear losing beauty for however we might define it. Beauty feeds hope, and perhaps hopelessness may be defined as the absence of beauty. And maybe my tears are both afraid of what we found and what we might lose. And so sometimes I hoard my emotion into a photograph. I collect the tears into a picture that I then pour out to friends, to myself, over and over again.",
CMarie Fuhrman,[00:19:09:12],00:19:41:20,"When solace seems so hard to find, and what I need to remind myself that there are places where despite gods and men, despite conflicts and catastrophe, despite the longing of a river for her fish, the streams for their first names, despite what would come after the first shutter, likely the very first shutter to close on these slopes, and the steep fingers of feed, water and sediment and boulders and seed into the South Fork River.",agriculture
CMarie Fuhrman,[00:19:41:23],00:20:13:20,"There is a place that I can turn to, even only if in memory, where I stand on the edge of hope. And perhaps it is the immutability of the photograph that spaces that beauty gathered as evidence, is necessary to prove there is something to be hopeful about. Is this what is meant by faith? Look to the early who do not spend or toil.",religion
CMarie Fuhrman,[00:20:13:22],00:20:38:10,"There is something else about the photographs, about looking at places where we can imagine something Wallace Stegner wrote about in his wilderness letter, when he wrote, something will gone out of us as a people. If we ever let the remaining wilderness be destroyed, we simply need that wild country available to us, even if we never do more than drive to its edge and look in.",
CMarie Fuhrman,[00:20:38:12],00:21:07:22,"He called it part of the geography of hope, and perhaps been addicted to, and perhaps the loggers and miners and the homesteaders that came and removed who could do they may prove salmon, wolves, grizzly, Ponderosa, and how many others who had a different name or no name, a different story, or no story at all for this place? Maybe they saw something that looked like hope, a human centric kind.",
CMarie Fuhrman,[00:21:07:28],00:21:36:11,"The short view, the narrow view like the photograph that can only hold so much, that can show only a bit of what matters to an entire landscape, to a future. For I believe that wilderness to native people, native fishes, and even some poets is not so easily labeled. It's not so easily boundary. It's not wilderness at all. It's simply an extension of life.",
