speaker,timestamp,End Time,words,tags
,,,,
Monique Michel,[00:00:00:00],00:00:38:05,"Good evening. My name is Monique Michel, a board member of the Idaho Humanities Council and owner and director of the Ballet Folklorico Mexico Lindo from southwest Idaho. I'm also the diversity, equity and inclusion director and junior high Spanish teacher at Foothills School of Arts and Sciences in downtown Boise, Idaho. It is my pleasure to welcome you to tonight to tonight's discussion on why do we see media as polarizing with Pulitzer Prize winning journalist Maria Hinojosa and award winning journalist Mark Trahan.",culture;education;boise
Monique Michel,[00:00:38:07],00:01:10:24,"Tonight's discussion will be moderated by my fellow IHC board member Bill Manny. Tonight's presentation is part of the democracy and the Informed Citizen Initiative, funded by the Federation of State Humanities Councils, through a grant from the Andrew W. Mellon Foundation. We are incredibly appreciative for their support. Before I introduce tonight's guests, I would like to remind you that you can submit questions for our panelists via the Q&A feature located at the bottom of your screen.",education
Monique Michel,[00:01:11:01],00:01:41:11,"It is now my pleasure to introduce tonight's special guests. Maria Hinojosa dreamt of a space where she could create independent multimedia journalism that explores and gives a critical voice to the diverse American experience. She made that dream a reality in 2010 when she created Futuro Media, an independent nonprofit newsroom based in Harlem, New York City, with the mission to create multimedia content from a POC perspective.",
Monique Michel,[00:01:41:13],00:02:23:05,"As anchor and executive producer of the Peabody Award winning show Latino USA. Distributed by PRX and co-host of Futuro Media's award winning political podcast In the Thick. Hinojosa has informed millions about the changing cultural and political landscape in America and abroad. In 2022, Futuro Media and PRX received the Pulitzer Prize for Audio Recording. Mark Trahan is editor at large for Indian Country Today and leads the Indigenous Economics Project, a comprehensive look at indigenous economics, including the economic impact of climate change.",cinema;indigenous;environment
Monique Michel,[00:02:23:07],00:02:51:13,"He was hired to revive ICT after it went out of business in 2017. The success has been phenomenal. The digital site now reaches 700,000 people a month, and the broadcast is carried on two dozen public television stations. Strahan is a member of the American Academy of Arts and Sciences, and has held endowed chairs at the University of North Dakota and University of Alaska Anchorage.",
Monique Michel,[00:02:51:15],00:03:16:17,"He is a citizen of the Shoshone-Bannock Tribe. Moderating tonight's discussion is Bill Manny, my fellow IHC board member. He is a producer at Idaho Public Television and has been a reporter and editor at newspapers in Oregon, Idaho, and Washington, D.C., including 18 years at the Idaho Statesman. Bill. I turn it over to you.",indigenous;cinema
Bill Manny,[00:03:16:19],00:03:44:01,"Thank you, Monique, and thank you to everybody who's joining us for tonight's discussion from around Idaho. And I think from around the country, we have people, zooming in from around the country tonight. I want to remind people that if they have questions for our panelists, there's a Q&A tab at the bottom of your zoom screen. So you can, ask those questions and they'll be forwarded to me, and we'll get to as many of those questions as we can this evening.",
Bill Manny,[00:03:44:03],00:04:12:22,"So I think, Mark and Maria, we can't have a conversation about, you know, American media and polarization in this country without talking about what has been dominating the headlines and the TV screens and the radio broadcasts for the past two weeks. And that is, you know, the just the, the tragic violence we've seen across the country, including in Buffalo, New York and and Texas.",
Bill Manny,[00:04:12:24],00:04:34:22,"So I guess I just wanted to start with, with that question for you. And let's start with Maria. How do you think how do you think the coverage has been? What have you noticed as you've watched that coverage? And what's been your reaction to how the media has handled, this, these events and this issue?",
Maria Hinojosa,[00:04:34:24],00:04:55:08,"So, first of all, it's great to be here with you, and it's great to be here with my esteemed colleague, Mark, who I just admire so much. And thank you for all of your work in Idaho as well. We appreciate that. So I have to be very honest with you because I'm a journalist, so I deal in the truth.",
Maria Hinojosa,[00:04:55:10],00:05:18:04,"Last week was my daughter's graduation week. It's been two years in the making. You know, she wasn't able to have her graduation, two years later. We were all getting together, and. And so we had to. I had to kind of make a decision, like, I'm going to be with my family, or I'm going to be kind of consuming what's going on?",education
Maria Hinojosa,[00:05:18:06],00:05:42:04,"I think all of us are feeling it very deeply. I think the country is in a state of shock and trauma, and we have to kind of recognize that. So I can't say, oh my God, the news has been this or the news has been that because I haven't been watching. I know what we are doing, the coverage that we are doing, which is, going to drop next week.",
Maria Hinojosa,[00:05:42:06],00:06:04:02,"And what we're in, what we're seeing and hearing about the city of Uvalde. I don't know how much of it's been talked about. But it's a city that is defined by much more than this tragedy. It's a place where there was one of the longest student walkouts in American history. So we're we're going to Uvalde, a virtually.",education
Maria Hinojosa,[00:06:04:02],00:06:34:23,"I'm not there. I think you had it not been for my daughter's graduation, I would have been there. So. We know what we're adding. We're trying to give context and historical perspective because something like this does doesn't just happen just like that. And so that's kind of I'm, I guess I'm in a way, I'm very blessed that I can say I didn't have to be watching all of it all of the time and reporting on it because I was able to make the decision to be with my family.",education
Maria Hinojosa,[00:06:34:23],00:06:38:17,"And yet we've we're all, again, very deeply impacted by it.",
Bill Manny,[00:06:38:17],00:06:50:02,All right. Mark. Did you have a reaction to what you've been watching and seeing and a kind of a judgment on the the job that the media have done?,
Mark Trahant,[00:06:50:04],00:07:15:13,"Sure. Let me first start. Also, I do want to thank Maria and thank the, Humanities Council for inviting me and I when I first saw it, I was hoping it was a trip to Idaho, because that's always at the top of the list. But, I'd like to take this apart a little differently. And, we really have to look at the media story on how media has reported violence since the beginning of this country.",
Mark Trahant,[00:07:15:15],00:07:44:11,"The very first ordinance, involving guns was a 1640 statute in Virginia. And it basically said that free mulattos, Negroes and Indians shall appear without arms. I mean, the whole idea of it being an area of division. And the next step was to make sure that families across Virginia and later the West, were armed so that they could protect themselves against Indians.",conflict
Mark Trahant,[00:07:44:13],00:08:22:07,"So the idea of where this violence comes from, I think, is really important. It's also a media story because the early media celebrated the violent American West even when it wasn't true. There were more lawyers in the West than gunfighters. And yet, if you read the Pulp Fiction or later, the Westerns, that's not the image you get the other fun story is that gun control really began in the American West, because there were so many towns where you could not enter a city without giving up your guns to the local sheriff as part of the entry price.",literature
Mark Trahant,[00:08:22:09],00:08:49:17,"In fact, there were tokens made that actually recorded whose weapons went where. And so the idea of this, all encompassing Second Amendment is really new. It's not something that was part of this country's history, but the violence and the stories about violence were very much a part in terms of the coverage of this particular event. I think media is starting to change a little bit, and I would compare it a bit to how we approach climate change.",conflict;environment
Mark Trahant,[00:08:49:19],00:09:21:09,"Early on, climate change was a 50/50 story. You'd get people on both sides and you try to weigh it out. And over the last decade, it's evolved to recognition that 85% of scientists are saying one thing and less than 15%, and that's being generous, are saying the other, and to not treat it as an equal story. And I think you're starting to see the same thing with the proposition of any gun, any age, without restriction, with the same sort of weight.",environment
Mark Trahant,[00:09:21:09],00:09:24:18,On how a journalist covers the story.,
