speaker,timestamp,End Time,words,tags
,,,,
Dr. Caroline Heldman,[00:00:00:00],00:00:14:22,Can you let me share screen just for three slides? Three slides down.,
Dr. Lara Brown,[00:00:14:24],00:00:18:11,"Yes. Caroline, we know you love your slides. You're so good at that.",
Dr. Caroline Heldman,[00:00:18:13],00:00:23:24,"Wow. How can you talk about the history of voting systems without, like, a little list? Just a little list.",
Dr. Lara Brown,[00:00:24:01],00:00:25:17,It's okay. It's good.,
Dr. David Gray Adler,[00:00:25:19],00:00:28:05,You like numbers? Numbers are good.,
Dr. Caroline Heldman,[00:00:28:09],00:00:30:02,"There's no numbers here, David.",
Dr. David Gray Adler,[00:00:30:02],00:00:30:17,It's no.,
Dr. Caroline Heldman,[00:00:30:17],00:00:31:23,Numbers. Lists.,
Dr. David Gray Adler,[00:00:31:23],00:00:38:03,Just. Just words. Just words. All right. I like that.,
Dr. Lara Brown,[00:00:38:05],00:00:44:20,It's good. I have numbers on my notes but not not on slides.,
Dr. David Gray Adler,[00:00:44:22],00:01:03:22,"Well yes I've allowed sharing. So you, you are set to go for that. So we'll just, you know, wait a few more minutes before we get started here. People are joining us.",
Dr. David Gray Adler,[00:01:03:24],00:01:19:24,"It's a it's a beautiful, sunny day here in Boise. So I hope the same where you all are. It's evening where you are for.",boise
Speaker 4,[00:01:20:01],00:01:28:07,80s.,
David Pettyjohn,[00:01:28:09],00:01:50:08,"Okay. I think we'll go ahead and get started. Good evening everyone. My name is David Pettyjohn, and I am the executive director of the Idaho Humanities Council. I want to thank you for joining us tonight for our final townhall on the why it matters initiative. Tonight, we're talking about voting in the 21st century.",
David Pettyjohn,[00:01:50:10],00:02:17:04,"And joining us tonight, we have some familiar faces who have have been with us and have provided excellent commentary throughout this. And, we are absolutely delighted to have them here. Just a little bit of information. About tonight's program. As I mentioned, this is part of the Why it Matters initiative, which was facilitated by the Federation of State Humanities Councils and funded by the Andrew W Mellon Foundation.",
David Pettyjohn,[00:02:17:05],00:02:50:16,"We are incredibly grateful for their support. And also, if you are not familiar with the work of the Idaho Humanities Council, I encourage you to visit our website, which is www.idahohumanities.org. Joining us tonight, we have Doctor Dr. Lara Brown, Doctor David Adler, and Doctor Caroline Heldman. To talk about, a really interesting topic, as we kind of look ahead, with technology and how that might affect our voting system.",
David Pettyjohn,[00:02:50:16],00:03:21:01,"So with that, I will turn it over to our distinguished panelists. And don't forget, if you have a question, you are able to use the, the Q&A feature located at the bottom of your screen. Great. Well it's good. Good to be with you all again, David. Thanks once more for organizing this. And Lara, Caroline, it's terrific to spend yet another evening chatting about such important topics as voting in the 21st century.",
Dr. David Gray Adler,[00:03:21:03],00:03:43:00,"It's always a privilege to share the podium, with two brilliant political scientists, one on the East Coast and one on the West Coast. And here I am in Middle America. What? Here in Idaho. So, Caroline, do you have do you have some slides for us tonight to start our program? Because they're wonderful.",
Dr. Caroline Heldman,[00:03:43:02],00:04:05:11,"You know, I do, David, but really very, very few slides. But I think it's important to, you know, set a baseline in terms of, the very brief history of U.S. voting systems in the U.S. and I know we're focusing on the current century, but it's important to know, I think, where we came from. Of course, voting voting is the cornerstone of American democracy.",
