speaker,timestamp,End Time,words,tags
,,,,
David Pettyjohn,[00:00:00:00],00:00:36:03,"And, Welcome, everyone. My name is David Pettyjohn. I am the executive director of the Idaho Humanities Council. And I'm going to thank you for joining us for our weekly Connected Conversations program. Just before we begin tonight, I want to remind everybody that we will be taking questions. And you can do that by either using the chat feature at the bottom of your screen, or you can, just simply type your question into the Q&A, feature as well.",
David Pettyjohn,[00:00:36:05],00:00:52:12,"So, joining us tonight, it is my pleasure to introduce, a colleague as well as a friend, Michael Faison. He is the executive director of the Idaho Commission on the Arts. Michael, thank you so much for joining us. How are you?",
Michael Faison,[00:00:52:14],00:01:00:07,"Very well. David, it's good to be here tonight to see you and, to speak with our friends of Arts and Humanities.",
David Pettyjohn,[00:01:00:09],00:01:30:16,"So October is, National Arts and Humanities Month. It has, been that way since 1993. And as we were planning our, you know, programs for, the month, I thought, wouldn't it be great to invite Michael and he and I would just have a conversation about, the arts and humanities in Idaho and why they are so important and also give a little bit of background, you know, how we came to be.",
David Pettyjohn,[00:01:30:18],00:01:52:04,"So what we're going to do is kind of have we'll have a presentation that kind of walks everybody through our origin stories. And we'll each talk a little bit and then we'll kind of engage in a discussion. But before we do that, Michael, would you mind just giving a very brief introduction, you know, kind of a little bit of your of your background?",
Michael Faison,[00:01:52:06],00:02:17:14,"Sure. So today I am the director of the Idaho Commission on the Arts. I come from an arts and sciences family. I previously was with the Pennsylvania Council on the Arts, running the arts and education programs across the state. We place 350 teaching artists in schools across Pennsylvania. It was very exciting work. I was with the Oregon Arts Commission.",
Michael Faison,[00:02:17:14],00:02:27:02,"I was, high school art and design teacher in Austin, Texas for many years, as well as an illustrator and officer and an avid motorcyclist.",
David Pettyjohn,[00:02:27:04],00:02:51:21,"That, yes, you are. So I do think that's interesting how, you know, you come to your position, with the experience of working for other, you know, arts commissions. I also, you know, came to the Idaho Humanities Council. I worked for the Oklahoma Humanities Council for several years. And I know one of my colleagues, Cindy Wang, worked for the Kansas Humanities Council.",
David Pettyjohn,[00:02:51:21],00:03:04:12,"So I think it really is kind of nice, you know, kind of bringing in the different, you know, programs and ideas, here to, to Idaho. But we're very lucky to have you here, Michael. So thank.",
