speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:30:06,"Hello everyone, and welcome to. Context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed today do not necessarily represent those of the IHC or the NIH. My name is Johanna Bringhurst. And joining us today is Ann Campbell, a professor of English literature at Boise State University and director of the BA Program in literature.",
Johanna Bringhurst,[00:00:30:08],00:00:52:10,"She has a PhD in English from Emory University and is a scholar of marriage and family in 18th century novels, and is also the director of the Hendricks Martin OSHA lit for lunch program and a co regional director of the Jane Austen Southern Idaho Region Book Club. And thank you for joining me today to talk about Jane Austen.",
Dr. Ann Campbell,[00:00:52:12],00:00:54:04,Thank you for having me.,
Johanna Bringhurst,[00:00:54:06],00:01:17:29,"We have been talking about Jane Austen in preparation for our conversation today. And even though she wrote over 200 years ago and only published six novels, Jane Austen is still as popular today as ever. Why do we keep reading Austen again and again and watching the movies and the TV shows?",
Dr. Ann Campbell,[00:01:18:01],00:01:48:09,"I think there is a powerful pull. The more that society becomes decentralized, fractured and polarized, which certainly describes our current moment, the more we want to return to some kind of cool, peaceful place where things are as we expect them to find them. And they're the same every time you go back. And they're orderly in a way. that gives peace to your mind in times of conflict.",
Dr. Ann Campbell,[00:01:48:12],00:02:09:07,"I mean, just this morning, I was thinking about Austen as I drove my son through a coffee line, and, the person who came on took her order. I mean, I don't like those point of service things anyway, where they give you the thing to do a tip. But on top of that, the person actually asked me how much I wanted the tip and my Austen came out.",
Dr. Ann Campbell,[00:02:09:09],00:02:37:21,"And if it's a gratuity, right? You don't ask someone what the gift is. And I think when I go through those moments in modern culture where things are seismically shifting generationally or in terms of expectation of what your role is as a consumer or in a relationship with a business. I always think of Austen because she would have a nice little one liner for that, but I couldn't produce.",
Johanna Bringhurst,[00:02:37:24],00:02:55:29,"Yeah, I think you're right. And it seems that there is appeal there for both men and women. Like you said, that predictability of the order and the routine of life for men and women was different in that time period than today.",
Dr. Ann Campbell,[00:02:56:01],00:03:21:17,"Absolutely. And I think if I were at the stage where I was dating or trying to find a companion right now, I have no idea, how people play that out anymore. I mean, in Austen, there is an old fashioned sense of courtship and predictability. Okay, well, someone has exchanged a lock of hair and everyone looks at that, and the code is clear.",
Dr. Ann Campbell,[00:03:21:17],00:03:45:06,"That means that the couple must be engaged. Now, there are times when it turns out the couple has done something outside of the norm, and so therefore they didn't follow the rules. And therefore that, assumption is wrong. But the assumption is we're ingrained in the society. So it's easy to track where you stand with someone. I think that's much more challenging now for certain.",
Johanna Bringhurst,[00:03:45:09],00:03:50:25,Do you think we have nostalgia for those courtship rituals of the past?,
Dr. Ann Campbell,[00:03:50:28],00:04:31:08,"Absolutely. Exchanging letters, exchanging tokens. knowing exactly where the relationship is going. Ethical considerations of character and what it means to be responsible to your community. Those are all things that we find in Austen. but a fractured certainly in the modern world. I mean, some for the good. some for the frustrating. But to enter back into that world in your mind is to find a place of peace and placidity that you aren't going to find outside of it.",literature
Johanna Bringhurst,[00:04:31:11],00:04:50:18,"I'm glad you brought up community, because that is a big part of life for Austen's characters is they interact with their community in understandable, predictable ways, and they seem to find so much connection in community that we were missing today.",
Dr. Ann Campbell,[00:04:50:21],00:05:29:25,"I think absolutely, especially I think, after Covid. Community is one of the things that suffered the most devastating destruction. And, you know, turning to some of the things like the For Lunch series and the Austen Book Club. those became urgently important to me as part of my life. some during Covid and some after it. But because it's so important to feel integrated into a community and feel meaning and connection in your daily life to other people of goodwill.",education
Dr. Ann Campbell,[00:05:29:27],00:05:55:20,"and those provide that for me. And I think the more that you engage in the community, yes, you're putting energy outside of yourself, but that energy comes back tenfold. And there's a reason that people, who value that connection are often drawn to Austen because they find that in there and they apply it to their own lives.",
Johanna Bringhurst,[00:05:55:23],00:06:20:09,"You're reminding me of the dances in her books and in the film portrayals where everyone goes, oh, you know, the dress code. They know the appropriate etiquette and behavior, how to host, how to be a guest, and the way that they interact through dancing is such a formal structure. I don't think we have anything that resembles that today, do you?",
Dr. Ann Campbell,[00:06:20:11],00:06:50:11,"No, not at all. and I think that there is within that structure in the novels, people are evaluated for how much they understand it, whether they can perform it. I love the part with columns and, Pride and Prejudice where Darcy is, he goes and introduces himself to Darcy without a formal intermediary. And you can just imagine you see it in the movies, which is so wonderful.",
Dr. Ann Campbell,[00:06:50:11],00:07:18:18,"Darcy looking at him like just a gas. You don't do that, right? Don't you understand these implicit rules? And everyone does understand them. But when he violates them, it becomes a subject of gossip in the neighborhood and humor and, criticism. But for that to happen, there has to be a common understanding of the rules to create that kind of, ethical debate around violating them for what reasons and when.",culture;literature
Dr. Ann Campbell,[00:07:18:20],00:07:26:00,"if you don't have a common understanding of the rules, all the other stuff can't even happen.",
Johanna Bringhurst,[00:07:26:02],00:08:03:20,"You're I think you're totally right. And something else similarly that I enjoy about Austen's books are you see the characters, particularly women, navigating life at all of its stages and ages in interesting ways. It's not just about a young woman. You also see the mothers and the older women and women who have never married and young girls, and how they are navigating life and these courtship rituals.",
Johanna Bringhurst,[00:08:03:23],00:08:05:12,No matter their role.,
Dr. Ann Campbell,[00:08:05:15],00:08:50:21,"And I think that the better characters in Austen, the ones that are marked as ethically admirable, are the ones who integrate characters from all stages of life into the community, into their lives. I mean, Emma isn't what we're talking about today, but her responsibility that she reaches to, you know, a poor widow in the community, comes up for a lot of criticisms because the expectation is that she is supposed to, as somebody in the community, if I standing make sure that everybody is included and valued, in the community, whether young or old, whatever their social position.",
Dr. Ann Campbell,[00:08:50:23],00:09:12:08,"And I think that for women, you see a lot of characters in here who are widows, who are the unmarried sisters or who are at different stages of life finding a place in the world. to be connected and to be able to enact, Austen's values.",
Johanna Bringhurst,[00:09:12:11],00:09:19:29,"I think we usually think of Austen fans as being women, but there are many men who also underground.",
Dr. Ann Campbell,[00:09:20:02],00:09:20:28,Yes.,
Johanna Bringhurst,[00:09:21:00],00:09:27:27,"Yes. Who also value the role, the roles that men play in Austen novels.",
Dr. Ann Campbell,[00:09:27:29],00:09:59:13,"Yeah. And I think we talked about this a little bit, even just before we started the show. I think it would be very hard to kind of figure out what your role in society is as a young man. Now, being a 16 year old, we were talking about sons and what that means. that on the one hand, there's an expectation of them treating everybody equally and respectfully and thoughtfully, which is what it should be.",
