speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:25:20,"Thank you so much for joining us for tonight's Connected Conversation. A program conducted by the Idaho Humanities Council. If you're not familiar with our organization, I encourage you to check out our website, Idaho humanities.org. I'd like to remind you all that you may submit any questions using the Q&A feature located at the bottom of the screen. With me tonight is Doctor Dr. Kerry Hunter, professor at College of Idaho.",
Doug Exton,[00:00:25:22],00:00:31:09,"It's an honor to have you with us tonight, and I turn it over to you.",
Dr. Kerry Hunter,[00:00:31:11],00:00:57:10,"All right. Thank you. Doug. Welcome. Welcome to the College of Idaho. And I'm here, on our campus, in the room that I. Where I'm teaching this this term. I'm teaching in an empty room, because our students are all distance learning. But we are. But we are. We're teaching an interactive way so I can continue using my Socratic way of teaching.",
Dr. Kerry Hunter,[00:00:57:10],00:01:27:16,"And, I said tonight, I just come up here in the same room where I can feel free to wander around, maybe scribble something on the whiteboard, just to keep me, kind of energized, but, I'll, I'll go ahead and get started. So in 2009, with the help from a grant from the Idaho Humanities Council, I headed off to New Zealand to gain, better insight into their political culture.",
Dr. Kerry Hunter,[00:01:27:18],00:01:57:10,"I'd gotten interested in New Zealand as a test case, somewhat to challenge the late Ronald Dworkin argument that the best way to take minority rights seriously was with the help of a written Bill of rights, an activist Supreme Court willing to stand up to majority in legislation, via the congressional level or at the, State legislatures.",education
Dr. Kerry Hunter,[00:02:00:03],00:02:38:01,"Dworkin had, who was a, considered a liberal constitutional law philosopher or scholar professor. Makes a pretty good argument that, you can't allow the get have the majority check the majority. That's like having the fat fox guarding the henhouse. And so, there was to take minority rights seriously. One really does need an activist court willing to, stand up to, legislation and, and rule it unconstitutional.",
Dr. Kerry Hunter,[00:02:38:12],00:03:12:15,"And examples such as, court cases such as Brown, the Board of Education or the court overturned a previous precedent claiming racial segregation was constitutional. Brown v Board of Education. They overturn that doctrine. The doctors separate, separate but equal. Roe v Wade obviously also came to mind. Comes to mind. New Zealand, however, does not have an American style bill of rights.",
Dr. Kerry Hunter,[00:03:13:08],00:03:45:24,"They they eventually did pass a a bill of rights, but it's nothing more than another Act of Parliament that has no more authority than any Act of Parliament and can be over, and Parliament can, can, supersede at any time. Nor are the justices empowered to question the constitutionality of the legislature. Their, they don't have a written or what they call an entrenched constitution, like what we have here in the US.",
Dr. Kerry Hunter,[00:03:46:01],00:04:15:04,"And so the justices just don't have the opportunity to to hold a law up against a written constitution and say this, this law is unconstitutional. And so, I was I was I wanted to see, you know, again, I wanted to test this argument. I want so so I got looking at New Zealand from a distance from India on this side of the, of the globe.",education
Dr. Kerry Hunter,[00:04:15:04],00:04:53:10,"And, and I discovered some really fascinating things. From a distance, it seemed like New Zealand was actually doing quite well and taking care of minority rights. For example, in 1986, the same year, the US Supreme Court ruled that since the words homosexual sodomy do not appear in the US Constitution, that state legislatures did not have to grant same sex couples the same right to privacy in their own bedrooms as well.",education
Dr. Kerry Hunter,[00:04:53:10],00:05:29:01,"That constitutionally required, protections for heterosexual married couples. That same year, 1986 New Zealand granted same sex couples the right to legal unions. Similarly, though European settlers had for the longest time in New Zealand violated the Treaty of Waitangi between the British Crown Maori chiefs starting in the 70s, New Zealand actually began making reparations to Maori tribes in an attempt to make amends for such violations.",history;conflict
Dr. Kerry Hunter,[00:05:29:01],00:06:00:04,"I mean, to the tune of millions of dollars, Maori had also been become an official language in New Zealand, and that Maori were guaranteed a certain number of seats in their parliament. So certainly, their native population was being treated far better than how the US excluded its natives. And all of this was being done without a written constitution.",
Dr. Kerry Hunter,[00:06:00:04],00:06:35:22,"And, I mean, I was curious, how is it that after 100 years of European settler mistreatment of the Maori, they suddenly started to, make these kinds of changes? They created a like home tribunal, like tribunal, and started hearing cases, to deal with mistreatment of Maori. And over and over I saw examples of New Zealanders capable of caring for minority rights.",
Dr. Kerry Hunter,[00:06:35:24],00:06:59:12,"So again, with the help of a grant from the Idaho Humanities Council, I, I, I headed over to New Zealand to see if there's a better sense of what New Zealand political culture felt like in person or on the ground, as they say. Prior to going with the help of the internet, I was able to set up a bunch of interviews.",education
