speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:37:09,"Hello, everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the AhrC or the NIH. My name is Joanna Brain Hirst, and joining us today is Blake Lingle. Blake is the founder and owner of the Boise Fry Company, plus a couple bars and other businesses.",
Johanna Bringhurst,[00:00:37:12],00:00:57:04,"He's also the author of Fries An Illustrated Guide to the World's Favorite Food. When he's not making delicious taters, you can find him hitting the slopes, coaching youth soccer, or hanging out with his beautiful wife and children. Blake, thank you so much for joining me today to talk about the glorious French fry.",
Blake Lingle,[00:00:57:07],00:01:00:04,"Yeah, thanks for having me. I'm excited.",
Johanna Bringhurst,[00:01:00:07],00:01:14:26,"I will say probably everyone that I know would list French fries and their top three favorite foods. So we obviously need to delve deep here and figure out what it is about French fries, but has captured all of our hearts.",
Blake Lingle,[00:01:14:28],00:01:16:25,"Yeah, absolutely.",
Johanna Bringhurst,[00:01:16:28],00:01:29:26,"So not everyone who loves French fries has opened a restaurant devoted to fries or written a book about them, but you have done both. What is it about fries that has captured your heart?",
Blake Lingle,[00:01:29:29],00:01:45:22,"Yeah, it's a sort of kind of two stories, you know? When I was little, my parents worked really hard. My dad, I was finishing his degree, and my mom ran a daycare out of our house. So at the time, you know, it was kind of a big deal to go out to eat really, anywhere. You know, we just didn't necessarily have the money for all that.",education
Blake Lingle,[00:01:45:22],00:02:01:06,"And so, like when we did, my parents occasionally would give us a choice. And me and my younger siblings would usually pick at the time, McDonald's. It was like, such a big deal. In fact, my parents still joke that, like, when I was really young and we would be driving around, I'd always say that I can't live in a town that doesn't have a McDonald's.",
Blake Lingle,[00:02:01:09],00:02:20:02,"And, and so I just, I think from a young age, I really just almost romanticize McDonald's fries. And it just was such a good memory for me because it was one of the kind of cool outings that we could do as a family when we were really young as go to McDonald's. And then. Yeah. So that was, yeah, a treat for me.",
Blake Lingle,[00:02:20:02],00:02:41:04,"It was definitely, you know, kind of this once in a while family outing that we did. But then later in life, you know, it's still my love affair, with fries continued. But I guess maybe got a little bit more sophisticated. And, after college, I got my first job working in Washington, D.C., and then, you know, there was these two restaurants kind of right next to each other that I really liked, and one had the really good burger, one had the really good fries.",
Blake Lingle,[00:02:41:06],00:02:54:29,"And I remember at the time thinking, it's so weird that you never really get to choose your fries. They're just kind of thrust upon you. You get what you get. And that was the really the simple idea behind what you fry wrote down in a notebook. And I was like, kind of, I wonder if you can have a restaurant where you choose your fries and, and and that was really it.",
Blake Lingle,[00:02:55:00],00:03:14:05,"You know, the fry book came a little bit later because, it was actually I was approached by the publisher at Princeton Architect Architectural Press after I had done this, segment with Fabio Viviani. He was on top, Top Chef back in the day. And they did this like Yahoo on the road thing, where he went to restaurants and cooked with folks, and then they went to a concert, the Lumineers played.",music
Blake Lingle,[00:03:14:07],00:03:28:19,"And, and then I think, I know the Princeton Architectural Press saw that segment and they reached out and they're like, hey, man, have you ever thought about writing a book on fries? And I hadn't at the time, but I was like, sure, I'd like to do that. I like writing and and that was it.",
Johanna Bringhurst,[00:03:28:21],00:03:51:04,"Awesome. Well, I have to admit, one of my favorite French fries, Boise Fry Company is actually the Brussels sprouts. And once you try them, you cannot not quit. And you have to go back again and again. So I think we actually need to decide on a working definition of fries, because I don't think most people would say fried Brussels sprouts count as French fries.",
Johanna Bringhurst,[00:03:51:07],00:03:54:14,So what is your definition of a fry?,
Blake Lingle,[00:03:54:16],00:04:11:14,"Yeah, that's definitely a tough one. I, I would say I take the broader definition. So I would count Brussels sprouts. I tend to think of almost any vegetable sliced and fried as a fry. You know, for example, yams or you know, which a lot of people confuse for sweet potatoes. They're not even in the potato family.",agriculture
Blake Lingle,[00:04:11:15],00:04:28:28,"And I would say, you know, 99% of people would consider yam or sweet potato fries. Fries. Correct. And so if you extrapolate that a little bit and include more vegetables, that would be my broad definition. Like I in the book, I talk a little bit about like, could slice bread be considered a fry if you're going to slice bread and then fry it?",agriculture
Blake Lingle,[00:04:29:01],00:04:32:20,But I tend to stick with just vegetable slice and fried.,
Johanna Bringhurst,[00:04:32:22],00:04:37:13,"Okay, I like that definition because it includes the Brussels sprouts.",
Blake Lingle,[00:04:37:13],00:04:38:17,"Good Brussels sprouts, plus.",
Johanna Bringhurst,[00:04:38:17],00:04:58:05,"The bacon jam. Just trusting people. You need to have this in your life. Yeah. We should also talk about the name. We cannot we say French fries here in the United States, but many nations have actually claimed to have invented the fry. So who has the best claim in your opinion?",
Blake Lingle,[00:04:58:07],00:05:19:04,"Ooh, that's a real tough one. And I think, too, this would probably go back to the definition. Like if you take kind of my more broad definition of, vegetable, like a vegetable that's been sliced and fried, then, geez, I don't know, you could probably claim that ancient Egypt or ancient Rome have the claim because, you know, there's definitely documents both in the Bible and afterwards that talk about frying vegetables, cutting and frying vegetables.",religion
