speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:21:24,"so welcome everyone that is attending to our connected conversation on the black experience in Idaho. Here with me, we have parents and cam. If you two just want to introduce yourself real quick.",
Terry Scraggins,[00:00:22:01],00:00:45:19,"Yeah. So, my name's Terry Scroggins. I'm from Boise, born and raised. I served in the Navy for about three and a half years. Just graduated from Boise State with my bachelor's in social work, and I'm working in child welfare. And I would just kind of say, I feel like I have a bleeding heart for social justice and social equity.",
Terry Scraggins,[00:00:45:21],00:00:58:17,"I've done a lot of advocating in work, advocating for LGBTQ plus youth, particularly foster youth and youth of color. So that's what little bit about me.",
Kam Diaz,[00:00:58:19],00:01:31:09,"And my name is cam. I use they them pronouns and I lived in Boise for, oh, gosh, I think three years now. I have been going to Boise State University. But I'm from Indianapolis, so somewhere that's a lot more like diverse than Boise. And I moved here and it was like, oh my gosh. And finding community in Boise, especially like fellow LGBTQ and fellow black community, and navigating that is something that I'm really passionate about.",
Kam Diaz,[00:01:31:11],00:01:41:03,"Making sure that incoming, like, first year students and people who moved to Boise also have that same network. So I'm super excited to be here.",
Doug Exton,[00:01:41:05],00:02:13:03,"Awesome. You know, one thing I do just want to, talk about is if anyone has any questions throughout the presentation, just utilize the Q&A feature rather than the chat. That'd be greatly appreciated. I did receive a question before the started here, and we thought it would be a good opening. So when asked if either of you can help explain the difference between the term black and the term African-American.",
Terry Scraggins,[00:02:13:05],00:02:22:12,"That's a good question. Can you guys okay, I think or do you need this? Like I can think of my feet.",
Kam Diaz,[00:02:22:14],00:02:45:06,"I think the only thing that I can really think of is that like so it's like the analogy for a square. So like not all African or all African African Americans are black, but not all people that are black or African Americans. That's the only thing I can think of.",
Terry Scraggins,[00:02:45:08],00:02:58:07,"Yeah. And I mean, I think that I can I think that I agree with that. Yeah, that I've like literally never had anyone asked that question ever before.",
Kam Diaz,[00:02:58:09],00:02:59:15,Yeah. Same.,
Terry Scraggins,[00:02:59:17],00:03:05:17,"So I would say that, yeah, you did a great job of answering it.",
Kam Diaz,[00:03:05:19],00:03:07:22,Yeah. I think also like.,
Doug Exton,[00:03:07:24],00:03:25:22,"It looks like we might be having some technical difficulties at the moment while we wait for Kam to hop back on. Terrence, if you wanted to just talk about your own personal experience, in Idaho as part of the black experience.",
Terry Scraggins,[00:03:25:24],00:03:52:02,"Yeah. So. I was born and raised in Boise. Grew up here. And it's funny because a lot of people, I feel like that question comes up a lot. And I'm also super kind of, like, forthcoming in how I talk about my experience. But for the longest time growing up, like I was the only person of color.",boise
Terry Scraggins,[00:03:52:04],00:04:28:18,"And so I have always for the longest time I thought that, like, I was maybe my thinking was skewed or I used to think that people would just, like, treat me differently. But I didn't know why. So like, it almost kind of made me feel like I was making things up. And then as I started doing research and getting more like educated, I guess, it helped me to kind of like, understand the disparities and like, social inequalities that people of color, of color experience.",education
Terry Scraggins,[00:04:28:20],00:04:53:17,"And so it actually wasn't until I got into the the social work program at Boise State that I started, like really understanding how serious it was, because I don't think that in Idaho. And, I mean, it may have changed a little bit since I was in elementary, junior high and high school. But, I think that it just isn't taught, like black history just isn't taught.",boise;education
Terry Scraggins,[00:04:53:17],00:05:20:07,"And we have a tendency as the seat to kind of like skim over, the importance of slavery and the importance of, racial profiling and things of that nature kind of to make it seem like, oh, there's not a problem, but there is a problem. There just aren't enough black people in Idaho to, like, say something about it.",environment
Terry Scraggins,[00:05:20:07],00:05:41:14,"Or if they are there. A lot of times I feel like they are stereotype of just being the loud black person. But it's just that the the capacity or the avenue, has it been out there to talk about it? Yeah. I don't yeah, I think that answers the question.",
Doug Exton,[00:05:41:16],00:06:05:03,"That actually does feed into another question that I got before this presentation. And that is what role do you think that K-through-12 education on anti-racism plays in smaller communities, especially throughout rural Idaho, where the communities are, predominantly homogenous and white.",
Terry Scraggins,[00:06:05:05],00:06:17:16,"Do you mean like the, like the lack of education or like, if anti-racism is, like, taught? I guess I don't understand the question.",
Doug Exton,[00:06:17:16],00:06:24:19,"I would say more, the lack of education on anti-racism.",
Terry Scraggins,[00:06:24:21],00:06:57:13,"Oh, I mean, I think that it's one. I think that it definitely plays into k-through-12 education. I mean, I from from my own personal experience as a person of color who grew up in Idaho, I myself struggled with my own racial identity and. Being told that I, like, wasn't acting black enough because I wasn't speaking in, like, stereotypical language or, being treated differently.",
Terry Scraggins,[00:06:57:15],00:07:19:00,"Literally just because of the color of my skin. I think that by not having those. There's like education and like those measures in place to teach people and help them understand what's going on. And like the history of African-Americans is a huge a huge thing. Cam, what do you think?",
Kam Diaz,[00:07:19:02],00:07:22:06,Sorry I missed the first half of that question.,
Doug Exton,[00:07:22:08],00:07:37:09,"So what role does K-through-12 education on anti-racism play in smaller communities, like the rural communities in Idaho, where the population is mostly homogenous and mostly white?",
Kam Diaz,[00:07:37:11],00:08:06:09,"Oh, gosh, I think it's like like if students are are being taught that like. That like it's not appropriate to talk about race in school and then they go to any other place when they're older, like, and they're taught that, like, we're not supposed to talk about this, like we're like, we're not supposed to see color. Then it like it automatically subtracts them from like a really, really important conversation that needs to be had.",education
Kam Diaz,[00:08:06:11],00:08:33:02,"And like I so when I started at BSU, I was an education major and not anymore. Just because education is really hard. But like I took a diversity in the classroom, like a class about teaching diversity and like we would start talking about race and everyone in the class that wasn't a person of color would automatically like, try and divert the to like talking about gender or sexuality or, disability.",culture;education
Kam Diaz,[00:08:33:02],00:09:05:02,"And I'm like, all of these things are important and you're going to have students that, have disability, are queer, are, transgender, but you're still going to have students that are black. And so having those conversations is like really, really young is super important. And when kids don't get that, I feel like they miss out so much because like, you're also missing out on the culture when you don't teach race because, like, like coming here, it felt like I couldn't share my culture at all.",
Kam Diaz,[00:09:05:08],00:09:19:14,"And it was like, well, like, I like I want to be able to share all the things that I learned when I was growing up and I couldn't because like, the things that I learned and that I was taught had to do with race, and that was considered taboo, you know?",
Terry Scraggins,[00:09:19:16],00:10:08:13,"Yeah, yeah. And I think to kind of add to that as well, Kam, you kind of like speaking that and talking about that. I feel like I definitely like my own personal self. I feel like I missed a lot. I missed out on a lot of heritage and cultural background, especially being raised by primarily white people, that it was I didn't really associate myself as black, until I would say probably like 5 or 7 years ago, and even more so, like since then, just because I didn't have that knowledge and there wasn't really like, I didn't have, I wasn't compelled to learn more, just because it wasn't readily available.",history
Terry Scraggins,[00:10:08:13],00:10:18:21,"Not that like we should definitely do our own research and stuff, but like, there really nothing was taught. So I completely I completely agree with that.",
Kam Diaz,[00:10:18:23],00:10:49:01,"And like, especially because I am very privileged in the fact that I'm from a place where there are a lot of people of color in there, a lot of black people, and I'm also mixed. But, my mom is Mexican, so I never really had to like, I didn't have whiteness to interact with and navigate. And I think that I have a lot of privilege in that because I like I don't know a lot about, like, how white folks grow up.",
Kam Diaz,[00:10:49:01],00:11:25:16,"But I know about, like, the way that I grew up in the way my friends grew up and we were invited to celebrate or like all our culture and our heritage. And it wasn't something that was so like that was so taboo. And like, I recognize that I have so much privilege in that because I have friends that are here that we're like, that are from Idaho, were adopted by white folks that like, they never got the chance to experience blackness and navigate blackness with other black folks, especially because like if you're from rural Idaho, it's like, if you're black, you're probably the only one.",history
Kam Diaz,[00:11:25:16],00:11:29:14,"Which sucks. But like, that's kind of Idaho's reality.",
Terry Scraggins,[00:11:29:16],00:11:32:02,"Yeah, absolutely.",
Doug Exton,[00:11:32:04],00:11:45:18,"And, Kam, a quick question for you is do you mind talking about your own, black experience in Idaho, especially since yours will be different than Terence's, especially as an outsider to Idaho moving here?",
