speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:29:05,"Thank you so much for joining us for tonight's conversation on voter apathy and disenfranchisement. This is a program conducted by the Idaho Humanities Council and funded by the. Why it matters Civic and Electoral participation initiative administered by the. Found by the Federation of State Humanities Councils and funded by the Andrew W Mellon Foundation. If you're not familiar with our organization, I encourage you to check out our website, idahohumanities.org.",
Doug Exton,[00:00:29:07],00:00:40:13,"I'd like to remind you all you may submit any questions using the Q&A feature located at the bottom of the screen. With me tonight, our two wonderful guest, Doctor David Adler and Doctor Caroline Heldman.",
David Adler,[00:00:40:15],00:00:45:05,Great. Nice to be with both of you tonight. Good evening. Caroline.,
Caroline Heldman,[00:00:45:07],00:00:52:01,"Hello, Doctor Adler. Thank you, doc, for hosting us.",
David Adler,[00:00:52:03],00:01:20:20,"I just dug this. I can't, I have to say, this is such a timely, subject for our conversation tonight. Here in Idaho and across the nation. People are greatly concerned about. Particularly about disenfranchisement. I know Caroline follows this closely on a daily basis, and we see, Congress up in arms about it. We see state legislatures trying to suppress the vote.",
David Adler,[00:01:20:22],00:01:35:05,"Democrat fighting back. This is this is a time when the forces are gathering on on both sides. Don't you think, Caroline, for this is this is the battle for the continuation of democracy?",
Caroline Heldman,[00:01:35:07],00:01:58:22,"Indeed, David. I mean, I think we've seen, a bigger push and rollback. In the modern political era than we have seen really, since the push for Jim Crow. And I'm going to start us off with a PowerPoint presentation. Just looking at a brief history of voter suppression in the United States just to to get everyone on the same page.",
Caroline Heldman,[00:01:58:24],00:02:26:17,"And this is I'm going to say it's five slides, so not very, detailed, but it gives you a really good sense of where we started and where we've come in terms of voter rights and then voter suppression efforts that are happening right now. So at the founding, we like to think of, you know, our country as being this grand experiment where we are extending the franchise and we're including all of these people in this new form of governance.",
Caroline Heldman,[00:02:26:17],00:02:59:16,"But in reality, not only were women not able to vote and, Native American people and black people not able to vote and other people of color, but even most white men, were not able to vote. Right? So only about 10% of the nation's population at the time of the founding was able to vote. And if you recall, you know, there at the start of, of the founding of our, our nation, when we started having those conversations, we had about 4 million people.",
Caroline Heldman,[00:02:59:18],00:03:22:05,"And then within a matter of decades, we had about 13 million people, but still only about 1 in 10, was able to vote. So I'll start by, by really level setting here that we baked voter suppression into our founding documents. So we have these ideas about what constitutes democracy, right. And of course, people will quibble. And so no, we live in a republic.",
Caroline Heldman,[00:03:22:05],00:03:45:15,"Well, that's a form of a democracy, right? It's one where you elect, representatives, to represent you rather than, you know, a direct. We tend to think of democracy as being direct, but republic democracy, whatever term you want to use, the three really primary guiding principles. The first is political equality. And we tend to think of this as the cliche of one person, one vote.",
Caroline Heldman,[00:03:45:21],00:04:06:11,"So, the who gets to vote is fundamental to how we think about democracy and of course, political liberty. You know, the idea of freedom from government interference and the rights that go with being a full citizen. And then a popular sovereignty, which is the idea that government only has legitimacy if the people decide the government is legitimate.",
Caroline Heldman,[00:04:06:11],00:04:28:08,"So if you only have a sliver of the population who is able to vote, that means that popular sovereignty is by definition limited, that political equality is by definition limited. So we started off with these grandiose ideas about what our democracy would be, but we actually baked in limitations on who counted as a full citizen very, very early on.",
Caroline Heldman,[00:04:28:10],00:04:48:00,"So if you look at the history of our country in terms of democracy, I like to think of it as, a constant push for the expansion of democracy in the sense that more and more people are allowed into the franchise. More and more people are allowed to cast their vote, which over time strengthens our democracy considerably.",
Caroline Heldman,[00:04:48:00],00:05:11:07,"So when you look at the big kind of burst expansions of voting rights, first, you have the property requirements drop for white men. This happened at the state level initially. And then happened, it happened nationally, in the last kind of barrier to fall was in 1850. So the first, extension of voting rights is for white men.",
