speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:34:02,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the IHC or the NEH. My name is Joanna Bringhurst. And joining us today is T. S. McMillin. Doctor McMillin is a professor of English and literary scholar at Oberlin College.",
Johanna Bringhurst,[00:00:34:04],00:01:05:18,"He received a Distinguished Teaching Award from Oberlin College for 2020, and was named Thomas J. Klutz Neck Fellow in the Humanities for 2021. He is the author of a number of articles on literature and the environmental humanities. His books include Our Preposterous Use of Literature: Emerson and the Nature of Reading, The Meaning of Rivers: Flow and Reflection in American Literature, and an open access digital book on the Los Angeles River called Strange Waters.",
Johanna Bringhurst,[00:01:05:21],00:01:32:10,"In 2016, he was a participating member in an initiative of the United Nations titled Harmony with nature. This is a special episode of context specifically for teachers. Doctor McMillin was a favorite scholar at the recent Teacher Institute by the IHC, called an environment of Hope that focused on the environmental humanities. Doctor McMillin will be presenting in audio and video format.",
Johanna Bringhurst,[00:01:32:13],00:01:42:29,"If you were listening through our podcast, you can view his complete presentation on YouTube. Doctor McMillin, thank you for joining me today to teach us about the Blue Humanities.",
Dr. T.S. McMillin,[00:01:43:02],,"For having me, Joanna, it's great to see you. Again and to be working with you at IHC. I'm going to share my screen. Now as we get started. I'm hoping with this presentation on the Blue Humanities to contribute to your work by giving you another way of thinking about what you do as educators. I'm very conscious of, very conscious of the pressures that are already upon you as a teacher. One of my favorite writers, William James, wrote quite a while ago that our teachers are overworked already. Everyone who adds a jot or tittle of unnecessary weight to their burden is a foe of education. I do not mean for this presentation to be a foe of education. I'm hoping to not add a jot or a tittle of burden to the work that you do.",
Dr. T.S. McMillin,[00:02:43:02],00:04:02:28,"In fact, I'm hoping to perhaps lessen it by giving you a different perspective, for thinking about what it is that you do. As an educator, you probably know that education is one of those areas where hope begins. Education can actually change one's being through changing the ways one lives in the world. William James again wrote that education consists in the organizing of resources in the human being, of powers of conduct which shall fit human beings to their social and physical world. Education can change human beings by adjusting the ways in which we behave. The ways in which we behave in various spheres. And it does this by changing our habits. As James put it, education is for behavior, and habits are the stuff of which behavior consists. You can see in a passage from James's 19th century, late 19th century book Talks to Teachers, that He's he's pretty serious about this habit business.",literature;conflict
Dr. T.S. McMillin,[00:04:02:28],00:04:44:13,"He says that's what we're made of, our lives as humans is made of habits. And these habits, taken together, push us forward, drag us forward into wherever it is we may be going. With that in mind, you might consider education then as something like gardening, as pruning some habits, nourishing others. And then the question becomes what habits do we want to cultivate in our students? That question was on my mind as I designed this presentation. And I'm going to give you a brief map now of the things that I'd like to cover today.",
Dr. T.S. McMillin,[00:04:44:15],00:05:18:25,"We'll start off thinking about why I teach the blue humanities, but why teach looking at underlying principles and goals of teaching in general? I'll be thinking a lot about connectivity and connection here. the whys and wherefores of education are made up of this kind of connectivity. I think. And the question a way to put this question would be, why do you want to cultivate, certain habits in other people? You know, how is it that you can contribute to the way people and change through working on their habits? Why do you want to do that?",
Dr. T.S. McMillin,[00:05:18:27],,"And then the second part of the presentation, be thinking about what you might teach in teaching the blue humanities a little bit more about what the humanities are thinking with you about curricular questions and using water and flow to inform education. Here it's asking again, what habits do you want to cultivate in people? And then finally, we'll conclude with how to teach blue Humanities. Some thoughts on approaches to and methods of teaching. How to change students habits. I'll be emphasizing provocation here in education as well as reflection.",
