speaker,timestamp,End Time,words,tags
,,,,
Margaret Johnson,[00:00:00:00],00:00:07:21,Good evening. My name is Margaret Johnson. I'm the board.,
Margaret Johnson,[00:00:07:21],00:00:09:01,Chair of the Idaho.,
Margaret Johnson,[00:00:09:01],00:00:44:02,"Humanities Council and a professor of English at Idaho State University. It is my pleasure to welcome you to tonight's discussion on the changing face of media in Idaho with our speakers, Don Day, Christina Lords, and Clint Schroeder. Tonight's discussion will be moderated by my fellow HHC board member Bill Manny This presentation is part of the democracy and the Informed Citizen Initiative, funded by the Federation of State Humanities Councils, through a grant from the Andrew W Mellon Foundation.",
Margaret Johnson,[00:00:44:04],00:00:59:20,"We are incredibly appreciative of their support. Before I introduce tonight's guests, I'd like to mention that you can submit questions for our panelists via the Q&A feature located at the bottom of your screen.",
Margaret Johnson,[00:00:59:22],00:01:04:00,It is now my pleasure to introduce our speakers.,
Margaret Johnson,[00:01:04:02],00:01:07:14,Don Day is the founder and editor of Boise Dev.,
Margaret Johnson,[00:01:07:14],00:01:25:09,"Founded in 2016, Boise Dev covers the stories of the changing Idaho from growth to businesses to housing to development. The site helps Idahoans understand the factors that make up the changes they see in their neighborhoods",
Margaret Johnson,[00:01:25:11],00:01:35:23,"With a team of reporters. Boise Dev provides coverage of Boise, Meridian, Nampa, McCall, Sun Valley, and the surrounding areas.",
Margaret Johnson,[00:01:36:00],00:01:39:19,Christina Lords is the editor in chief of the Capital Sun.,
Margaret Johnson,[00:01:39:21],00:01:43:13,And has been a professional journalist covering local And state government,
Margaret Johnson,[00:01:43:15],00:02:00:03,"Since graduating from the University of Idaho in 2009. A native of Pocatello, Lords is a fifth generation Idahoan who served as a reporter at the Moscow Pullman Daily News and the Post Register in Idaho Falls, and she serves as an assistant editor.",
Margaret Johnson,[00:02:00:05],00:02:24:10,"For The Idaho Press in Nampa. She also led the Idaho Statesman in Boise for two years before turning to nonprofit journalism. She has 14 writing awards from the Society of Professional Journalists, Idaho Press Club, and UISAPA, including first place writing awards for general reporting, column writing and editorial writing.",
Margaret Johnson,[00:02:24:12],00:02:25:21,Clint Schroeder is the Inland.,
Margaret Johnson,[00:02:25:21],00:02:58:12,"Northwest regional publisher for Hagadone Media Group at Hagadone Corporation. Prior to joining the habit, Hagadone Corporation in May 2010, Clint was vice president of advertising for Hawaii's largest newspaper, the Honolulu Advertiser, for four and a half years. His newspaper background also includes eight years managing newspaper advertising departments in Colorado and Illinois, and moderating tonight's discussion is Bill Manny.",
Margaret Johnson,[00:02:58:14],00:03:16:18,"Bill is a producer at Idaho Public Television and has been a reporter and editor at newspapers in Oregon, Idaho, and Washington, D.C., including 18 years at the Idaho Statesman. Bill, I will now turn it over to you to get our discussion going.",
Bill Manny,[00:03:16:20],00:03:35:04,"Thank you, Margaret, and thank you to everybody who's joining us, live or on this recording. And also thank you to Don, Christina and Clint. I just before we start, I want to point out that if you are interested in asking one of our panelists or all of our panelists a question, there's a Q&A button at the bottom of your screen.",
Bill Manny,[00:03:35:08],00:04:07:07,"So click on that and and send your questions our way. So, all three of you, when we were talking earlier, the with the three of you, we talked about one of the, one of the things that has changed most in Idaho journalism. And the conversation tonight is the changing face of of the media in Idaho. One of the things that's changed the most in recent years is the conditions under which you work, safety, hostility, attitudes toward the press.",
Bill Manny,[00:04:07:07],00:04:33:15,"And, let's start with Clint. But this weekend we saw some of that playing out in your town where, you had this you had this clash between, conservatives, like, right wing groups who came to town, to protest, the pride parade. And you've seen some of this hostility now in your coverage has been a backlash against law enforcement in your community.",
Bill Manny,[00:04:33:19],00:04:48:22,"So maybe you could walk our viewers through kind of what you've seen happen this weekend, what's happening in your community and and how your staff has dealt with some of these very issues. Were discussing.",
Clint Schroeder,[00:04:48:24],00:05:17:19,"Well, I appreciate that. And thank you for having us this evening. Yeah, this this last weekend was, an interesting time in North Idaho. And, you know, I think looking at it from our point of view and, and our newsroom and, all of the employees are first and foremost priority, of course, is safety. And making sure that our team is, is taken care of in the field and, here in the office all the time, it seems to be more an issue.",
Clint Schroeder,[00:05:17:19],00:05:51:08,"as tensions rise around a lot of these social issues that the some that you just named and others. And it kind of clashes internally, too, with our role as a leader in breaking news, our leader in being, you know, as accurate as possible, as as balanced and unbiased as possible. And I, a weekend like this last one, it really put us in a position of it's better to be last to post and be accurate than it is to be first and incorrect.",
Clint Schroeder,[00:05:51:10],00:06:17:17,"And I think that is something really important for all of us to, to look at really closely as we take, you know, more and more, guff for being fake news and, you know, you know, inaccurate, statements and, and whatever we may, we may be putting out there. So this, this weekend, we, you know, we had some indication that things were, getting a little warm around these events.",
