speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:30:19,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the HHC or the NIH. My name is Joanna. Bring Hurst. And joining us today is Randy’L Teton. Randy’L is a member of this Shoshone Bannock tribes of Fort Hall, Idaho.",
Johanna Bringhurst,[00:00:30:21],00:00:58:05,"In 1998, Randy'L was chosen as the Shoshone model for the US golden dollar coin, also known as the Sacajawea Dollar coin. Since then, Randy has gained wide recognition for her work in tribal history, tribal government communications, and museum curation. She is proud to serve her family, tribe, state, and Indian country by helping tribes tell their story from an indigenous perspective.",
Johanna Bringhurst,[00:00:58:07],00:01:17:02,"She currently lives in southeastern Idaho with her three children and enjoys collecting coins. Randall also serves on the board of trustees of the HHC, and is a valued colleague and friend of our work. Randy'L, thank you so much for joining me today to talk about Sacajawea.",
Randy’L Teton,[00:01:17:05],00:01:25:01,"Yes. I'm back. Good morning. It's really good to be here. And good morning, my friends and family out there.",
Johanna Bringhurst,[00:01:25:03],00:01:40:03,"So first we have to talk about how you say Sacajawea is name for a while, I was hearing people say it's a cargo. Where can you tell us how to correctly pronounce your name and how we know that?",
Randy’L Teton,[00:01:40:05],00:02:08:03,"Yeah. So, to our Shoshone people and how we would refer to my, my people, is, our society now, we, we, consider Sacajawea, as one of our own. She's from the our guided, band, which is based out of salmon, Idaho. And to our people, we refer to her as, Sacajawea with the jay spelling.",
Randy’L Teton,[00:02:08:05],00:02:38:22,"yes. There are other known names that you'll hear. sacog. We're with a G or Sakakawea with the two KS. but honestly, those were, misspelled based off of phonetically hearing her name. based on the region that you may have met her. but she was referenced in the Lewis and Clark journals based off of how they phonetically spelled it, when they when they were introduced to her.",
Randy’L Teton,[00:02:38:24],00:02:52:15,"at the Mandan Hidatsa village. So that's where you got sakakawea, because in their language, they have a lot of KS. But, in our language, we always referenced her as Sacajawea. so.",
Johanna Bringhurst,[00:02:52:17],00:03:04:23,You have a unique and special connection to Sacajawea. Can you tell us more about how you feel about this really remarkable woman and what your history is with her?,
Randy’L Teton,[00:03:04:26],00:03:33:22,"Well, I just want to first off say that, you know, being of the same tribe as her, we both, are Shoshone from Idaho and, I am not related to her directly. but I do have family that are related to her family, and that is, the norm in Indian country. We're all related either by intermarriage or, you know, by a grandma, that was married into the family or grandpa.",indigenous
Randy’L Teton,[00:03:33:24],00:04:06:13,"that we really are one big community. I do want to say that I'm. I was very honored and humbled to have been asked to, pose as a model for, the former artist Glen Goodacre when I was attending college in Albuquerque, at the University of New Mexico and never in my life did I ever think that I would be part of a huge, campaign, representation of of the beautiful Sacajawea.",
Randy’L Teton,[00:04:06:15],00:04:39:17,"and so given that opportunity, when I was, gosh, I was about 19 years old, you know, it was so long ago, and, you know, understanding the process that the US mint had, for the artists to openly seek out their own, models. I was very fortunate. And as I mentioned, very humbled to been asked by Glenna to model for her.",
Randy’L Teton,[00:04:39:19],00:05:19:07,"And one thing, that I'd like to add is that, being from a museum and history background, when we talked to Glenna, it was very it was really important to make sure that we were historically representing her, in the photos in and in anything that we, were doing with Glenna. So we got a, an original, deerskin dress from our area that was, dated to the 1800s and it was from it was on loan from a nearby Santa Fe, gallery.",education
Randy’L Teton,[00:05:19:10],00:05:48:18,"And so I had my hair in braids. I was wearing some shell earrings, typical of what our women would wear. And, you know, those designs, really impacted and made a huge difference. And when I got to learn more about how the US mint proceeded in selecting, they included the, public to vote online for their favorite design and the favorite design.",
Randy’L Teton,[00:05:48:18],00:06:21:21,"That one is the one that you see on the Sacajawea, a dollar coin featuring myself and, baby Jean Baptiste, otherwise known as, pomp. And so, you know, it's just so much history. and again, you know, being from, the, the Shoshone tribe, you know, we hear a lot about this, this young girl. And I feel like our stories align because we're kind of paving, she paved her path.",indigenous
Randy’L Teton,[00:06:21:23],00:06:48:01,"and a lot of the history is really unknown. She's got a lot of mystery behind her. beginning to like, when she passed away. how many children she had, where she went after the Lewis and Clark expedition. So there's a lot of unknown. But what I can say is that a lot of our stories that are passed down from families to families, you know, we still have intact.",
Randy’L Teton,[00:06:48:04],00:07:08:00,"And, that's the important thing, is that we know the history. and she lived to be in her 80s and maybe 90s and, you know, again, I'm just really proud to be part of this project. And she is an amazing, courageous young lady.",
Johanna Bringhurst,[00:07:08:03],00:07:26:24,"You recently wrote a graphic novel about her called it's her story Sacajawea, which is illustrated by Allie McKnight. The book just came out and is available in bookstores, online and from your personal website. Why did you take on this project now?",
Randy’L Teton,[00:07:26:27],00:07:55:08,"So when I was 14 years old, I took up my first job at the tribal museum in Fort Hall, and one of the biggest questions I always received when I was working in the books in the bookshop is more about Sacajawea. and and again, I was only 14 years old. And so I started to do my own research, and I started to ask questions to our elders that are no longer alive today, to get a better understanding of who, Sacajawea.",education
Randy’L Teton,[00:07:55:08],00:08:17:25,"It was. And and what she really did. And so, starting at 14, I, I chose to go into the field of museum studies, which is, you know, not a, not a popular, degree choice by many, but I felt that it was important, at that age, to represent my own people and be able to write books.",education
Randy’L Teton,[00:08:17:28],00:08:51:16,"because when I was doing my research, the books that we had, available were all written by, white male authors. most of them were anthropologists and archeologists and historians. And I just felt that the indigenous perspective was missing. And, you know, we were well capable of telling our own story. But I think there is, a lot of mystery out there on how to get your books written or how do you get your story written and published.",education;indigenous
Randy’L Teton,[00:08:51:18],00:09:19:14,"And so I pursued museum studies and I started delving a little bit. I started delving a little bit more into the whole aspect and the history and, and then of course, got that opportunity to, do the modeling. And so that really opened my doors up more because I started to meet more, native peoples that had a story to share.",
Randy’L Teton,[00:09:19:17],00:09:46:16,"And, and then, of course, being chosen as the model for the coin that elevated my, my, visibility to speak on her behalf and to be her voice. And I had to make sure that the information that I was providing lined up with how with our stories. and so I've been wanting to write this story for a very long time.",
Randy’L Teton,[00:09:46:19],00:10:12:10,"and actually, the publishing company found me online. And if you do a Google search on my name, you're going to find a lot of news articles. a lot of, you know, interviews that I've done. And, but they found me and they asked if I would be willing to share a story and that they were doing this children's series and that they wanted to highlight Sacajawea.",literature
Randy’L Teton,[00:10:12:13],00:10:36:10,"and so, of course, I said yes. And that was a year and a half ago. And so, it took me about five months to write, get my manuscript in. And, it was a fast track because once I got my manuscript, submitted, it took them probably about three months of going back and forth, and we were doing a lot of editing.",literature
Randy’L Teton,[00:10:36:13],00:11:03:16,"And then they informed me that they already had a illustrator available. And that kind of worried me, because, you know, here I'm providing a tribal story, and I was worried that it was going to be a non-tribal person. And I wanted to be able to say, okay, we need to bring on a tribal illustrator. But luckily they said that we already have a tribal illustrator, and she is actually, she's own Bannock.",indigenous
Randy’L Teton,[00:11:03:16],00:11:27:15,"Her name is Aly McKnight. and she is enrolled here in Fort Hall. So we're both Shoshone Bannock. but she was not raised here in Fort Hall. She was actually raised in Nevada. And, so I didn't I didn't know her. And, just beginning to hear all these new developments on how this book was, it was going to be introduced to the public.",indigenous
Randy’L Teton,[00:11:27:15],00:11:54:27,"I was getting very excited. And, then it was released in November of 2023. actually, it was released earlier. I was told that the target date was November, but it was released in October online via Amazon.com. That was huge news to me. I just got a call, from the, publishing company, and they said that we're already releasing it online.",literature
Randy’L Teton,[00:11:55:00],00:12:24:14,"and then I started getting calls, that people were already, purchasing. I didn't even have my copy. I did, I just had the final manuscript, but I and the draft illustrations. And so I ordered my first book online on Amazon, and I got it back in like a week. And I was so excited, because I couldn't believe my eyes that I actually was holding my book.",literature
Randy’L Teton,[00:12:24:14],00:13:17:20,"And so, it was a wonderful feeling. just to be able to share the story about Sacajawea, from an indigenous perspective, from a Shoshone perspective, from a female perspective of being a mother and, you know, really the the trials and tribulations that Sacajawea have had from the very get-Go of her being captured at ten and being enslaved and having, and a new husband getting pregnant and then being placed in a position within the Lewis and Clark expedition and pretty much taking care of, like, 25 men to help, you know, she was the only female with the child for two years.",indigenous
Randy’L Teton,[00:13:17:22],00:13:45:06,"And I say to my student presentations is that imagine yourself going camping for two years and just living off the land that was natural to her. And that's why she was, you know, essential to the expedition. But she really did, provide her survival skills. She was able to provide, you know, her knowledge of the land.",education
Randy’L Teton,[00:13:45:09],00:13:51:28,"and so, you know, if it wasn't for her, you know, the expedition wouldn't have been successful.",
Johanna Bringhurst,[00:13:52:00],00:14:25:17,"I really enjoyed reading the book. And because it is geared toward younger readers and as a graphic novel, I was kind of reading it with my, you know, my mother hat on. But I was so touched by the careful attention that you gave and descriptions of her role as a mother and as a giver of this expedition. What were the aspects of her story that were really important to you to get across in the book?",
Randy’L Teton,[00:14:25:19],00:15:03:13,"I felt it was important to understand that she was only ten when she was taken from Idaho, by our enemy tribe, and the feeling that she must have felt the loneliness of her, missing her family, and she tried to escape so many times. And then how the family that she was placed with didn't want her. And that's why she was given up as a prize and won by the French Canadian fur trapper.",conflict;indigenous
Randy’L Teton,[00:15:03:16],00:15:53:14,"And just placing myself in her her moccasins of what was going through her mind. And how did that affect her. And and honestly, I feel like it was her survival skills of she had a baby. Now she was taking care of her son and she she loved him so much. And, you know, and that's even, you know, in the Lewis and Clark journals when I read them years ago, you can tell that she was, very, very, caring to not only giving her attention to her baby, but, to the rest of the, the expedition, and, and, you know, if she had some food, she shared it as much as she",
Randy’L Teton,[00:15:53:14],00:16:29:15,"could. She shared her knowledge of. Of what kind of roots and berries to pick and which ones not to the herbs to use when they got sick. but I felt like it was important to bring that Shoshone perspective that has been lacking in a lot of literature about Sacajawea. the books that I have written have read about Sacajawea are very, fact based, based off of the journals, the Lewis and Clark journals, very limited and their male perspectives.",indigenous;literature
Randy’L Teton,[00:16:29:19],00:17:07:06,"And so this was my opportunity to share what was shared with me and give it that, that she showed me that Shoshone, energy. And that's why it was important to include the Shoshone words. so again, you know, for our, Native American youth. So they're aware of, the words as well. So I wanted to really dig deeper, but I couldn't, the man's my original manuscript, was, a lot longer than the book.",indigenous;literature
Randy’L Teton,[00:17:07:08],00:17:38:28,"and so that was a learning process. was really condensing and keeping with just the high points. I think another element that, I would like, the readers to, look at is the fact that she did not die, at a young age. I think what's left out, too, is that she had a little girl, so she had, two children.",education
Randy’L Teton,[00:17:39:01],00:18:02:22,"her little girl, Eliza passed away, close to one years old. and then she lost, Jean Baptiste when he was about 18. And so as a mother, I think about how that changed her life. You know, being a mother myself of three children, if any of my children, left this world, you know it.",
Randy’L Teton,[00:18:02:25],00:18:35:19,"How heartbroken she must have been and how that changed where she was going. You know, where she was going to reside. she ended up residing in the, Wyoming with her nephew, Basil, which is home of the Eastern Shoshone people. and so we have oral stories from the Eastern Shoshone that talk about, Sacajawea, and so there's a lot that I could have added in there.",indigenous
Randy’L Teton,[00:18:35:19],00:19:05:04,"But again, you know, because the book had required pages and our audience was ages 7 to 10. now I do have a request to write another book, kind of digging a little bit deeper in depth. so I'm thinking about that. I'm drafting, another manuscript, to dig deeper. so that's, stay tuned.",literature
Randy’L Teton,[00:19:05:07],00:19:07:10,Opportunity.,
Johanna Bringhurst,[00:19:07:13],00:19:42:18,"I'm so happy to hear it. It really was moving to me to read this book. Where about Sacajawea? where she is the heroine. She is not one of the cast of characters. She is the heroine. And her actions really were instrumental in, in the story that we've heard in the past. Some of the things in your book were new to me, and I realized that a lot of her history has been told incorrectly in the past.",
Johanna Bringhurst,[00:19:42:18],00:19:54:06,And you brought up that she died young. What are other aspects that were have been told incorrectly?,
Randy’L Teton,[00:19:54:09],00:20:43:17,"I was, representing her, for the two years while I traveled with United States Mint promoting the coin. I had an interesting individual approached me from the Mandan tribe, that claim that they adopted her as their own. And in traditional ways, that's common. But I do think that during that era when she was there, it was in a respect for adoption where they took her in and took care of her.",indigenous
Randy’L Teton,[00:20:43:20],00:21:16:15,"It it's a lot different. And so the way, I am sharing her story is, again, from a Shoshone perspective, there might there's a lot of other information floating out there, by the Mandan, Haddock says of how they look at her, even to other tribes that may look at her and her role with the Lewis and Clark Expedition.",indigenous
Randy’L Teton,[00:21:16:18],00:21:49:16,"it was not always looked at in a positive light her role, and she was not looked at as a hero. and that's one of the things that the that does not that is not talked about. And, and it is important to understand that she was so young and she was basically forced to do what her husband asked her.",
Randy’L Teton,[00:21:49:19],00:22:28:20,"Lewis and Clark specifically chose her because of her age. She was young, and they felt that she was strong enough to survive the expedition. She had fresh knowledge of the land. She had the knowledge of the language. and so they felt that she would, assist, you know, to support her husband, as an interpreter because he was officially, hired by the United States government, and he was paid.",
Randy’L Teton,[00:22:28:22],00:22:58:20,"He was given land at the completion of the expedition, and she received nothing. no money, no recognition. and it wasn't too long after they, they got they returned from the Lewis and Clark expedition that she actually left her husband, which is not a normal thing. because once you're married to a man, you're married for life.",
Randy’L Teton,[00:22:58:22],00:23:32:20,"And for her to actually leave him, we don't know why, but we do have oral traditions of her visiting other, family members, like the Comanches in Oklahoma. and so, you know, when we think about when I think about it, I have to think about all of what she was going through. And how just that expedition changed her life forever, and possibly for the better, because she was no longer enslaved.",history
Randy’L Teton,[00:23:32:22],00:24:02:15,"she was the property of her husband, and she had the strength to leave him. And she also had the strength to allow her son to, be sent off to, Saint Louis. and the reason why is she wanted him to have a better future. She wanted him to be educated, and he was. He spoke. what was it?",
Randy’L Teton,[00:24:02:15],00:24:27:21,"Five different languages. He spoke Shoshone, English, French, Spanish. he did some studies in Europe. And then when he was done, he returned back home. And he became just like his mom and his dad. He enjoyed, living off the land. and it was really sad to hear that he did pass away at such a young age.",indigenous
Randy’L Teton,[00:24:27:21],00:24:57:26,"He did not get married. He did not bear children. So, Sacajawea does not have any direct family line from Sacajawea, because her two children passed away at such a young age. So those are things that are not talked about. And in fourth grade history, at least from when I was going to school. When you talk about Sacajawea, it's really just in general that she was there with the Lewis and Clark Expedition.",education
