speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:29:22,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the IHC or the NEH. My name is Johanna Bringhurst. And joining us today is  Kári Tulinius. Kári is an Icelandic poet and novelist.",
Johanna Bringhurst,[00:00:29:23],00:00:53:19,"He and his family moved back and forth between Iceland and Finland. Like a flock of my flock of migratory birds, confused about the whole warmer climes business. He has published two novels, two poetry books, and has been a journalist, publisher and a magazine and book editor. His poetry and short fiction have been translated into English and have appeared here and there.",
Johanna Bringhurst,[00:00:53:20],00:01:08:07,"So if you Google his name and poem or story, you should find some of his work. Kári, thank you for joining me today to talk about the literary culture in Iceland and how it manifests during the Christmas holidays.",
Kári Tulinius,[00:01:08:10],00:01:10:07,Thank you for having me on.,
Johanna Bringhurst,[00:01:10:09],00:01:26:24,"Iceland has a very unique literary culture. Can you tell us more about how storytelling, reading and writing have for generations been literally lifesaving and life giving for your people?",
Kári Tulinius,[00:01:26:26],00:02:04:07,"Oh yeah, I suppose I should start, with some context, if you will, and, go back to the very beginning of the of Icelandic settlement, which was in the ninth and 10th centuries, of the common era. And so Iceland was just a, is still pretty far away from everywhere and, especially anywhere that, the people of generally want to live, where it is warm and, pleasant.",
Kári Tulinius,[00:02:04:09],00:02:58:13,"And so Iceland was initially discovered by people from Scandinavia who probably were originally kind of blown off course. These sort of earliest stories are about people being blown off course and finding Iceland and from archeological discoveries and the recent sort of decade or two decades, it's become apparent that the first people to live in Iceland were there, there seasonally and were just there to, just sort of, gather bird meat and fish and seals and walrus tusks and other other valuable things that they would then take back at the end of the summer, back to, to Scandinavia.",
Kári Tulinius,[00:02:58:16],00:03:34:01,"And then, the slowly sort of, it seems firstly, and then all of a sudden, the, people started to settle there and, and so the people who settled there are maybe sort of divided into and that there was the, the sort of, upper echelon of society which was mainly, well-to-do farmers or farmer sons, I suppose, from Scandinavia, especially from the, the region that's now Norway, who moved there with livestock.",agriculture
Kári Tulinius,[00:03:34:01],00:04:05:27,"And, there's still workers who. And then they would sort of give their workers their sort of their own farms. That would be kind of their almost like subsidiary farms. But then on a sort of the lower echelon was, was a people who were, who were either slaves or kind of low position workers from the British Isles. seemingly especially from the kind of Celtic part of the, of the British Isles.",
Kári Tulinius,[00:04:05:27],00:04:35:00,"So the, the Hebrides in, in of Scotland and Ireland and Scotland and this was sort of the mix of people that that settles in, in Iceland in the, the ninth and 10th century and then and sort of, you know, slowly the sort of society is formed and the way it's sort of is, is organized is that there are these the whole country is divided into these sort of chief chieftaincies.",
Kári Tulinius,[00:04:35:00],00:04:56:07,"Is, where, where there's like a chieftain who kind of rules this sort of district, and then all of the chieftains in the sort of like, say, let's say the east of Iceland will sort of gather together and have this, this, Parliament. And then the same happens in the north and the west, in the south. And then once the summer, they will gather together for the whole country.",
Kári Tulinius,[00:04:56:10],00:05:30:12,"And that was kind of the, the organization. And you get the sort of stable society that becomes pretty wealthy, seemingly, largely from the sale of wool and, and but then in the, the 11th and 12th, 13th centuries, it becomes kind of important to them to have a sort of a self-image and the way that you create a self-image that is kind of separate from just the wider, sort of Nordic, sort of Norse communities that you start telling stories.",
Kári Tulinius,[00:05:30:15],00:06:05:10,"And so they would start, they probably just started orally, but it's not really, you know, it's was lost to history, essentially how it begins. But they seemingly start by telling stories of local sort of holy, you know, bishops and, and sort of figures like that. And, telling stories of their ancestors and quickly it becomes this kind of whole storytelling tradition which are known today as the sagas.",religion;history;culture
Kári Tulinius,[00:06:05:13],00:06:36:10,"And this, is pretty unique in, in, at least in, in Europe, where there's a, a strong vernacular or writing culture that's very focused on just the secular society. And so they start telling, writing these stories about their, their ancestors, who, who. And at this point, Iceland is, has become Christian. But then remember, it's been you know, it's it's only happened like two centuries before.",history
Kári Tulinius,[00:06:36:10],00:07:20:11,"So they know that, you know, the settlers who came here, their ancestors who, who sort of built the society. They were pagans. So they start telling these sort of stories about their pagan ancestors. you know, doing, doing all kinds of, of bad things because they were often Vikings and they would be getting into sort of blood feuds and there and this sort of sense that when you're reading them and they're very, they're very I should say they're very entertaining because this is essentially, stories about strong personalities clashing, and sort of trying to get kids sort of, you know, trying to, to either to get one over on the other or try to,",history
Kári Tulinius,[00:07:20:11],00:08:04:03,"to sort of settle things. So you have these, it's, you know, sort of anything from like a sword fight to, like, you know, poetry, poetry battles almost, or to, to people sort of playing tricks on each other and, and, just to just sort of, you know, like, like to give an example, there's one of the sagas called The Saga of Gregor the Strong, or there's a scene where these, a whale washes up on the the shore near these two farms, and the people on the farms really want to just sort of get, get the the sort of whale carcass for themselves because that's so much meat.",literature;cinema
Kári Tulinius,[00:08:04:03],00:08:38:16,"That's like. That's meat enough for, on one whale there's meat enough for an entire winter, which in Iceland is no is no small thing. And also you can use the blubber for it for to burn it for, light. And so, so they have this so there's this scene where these two, two rival farms sort of come together and, and have this fight over the, the and it's, and it's and it's kind of it's both kind of slightly, you know, horrible because they're like, you know, trying to kill each other.",cinema
Kári Tulinius,[00:08:38:16],00:09:04:12,"But it's also kind of ridiculous because they're like flinging like whale blubber at each other and, and like trying to trying to sort of get, get their their, sort of get, get, you know, sort of control of this, of this, this, you know, big pile of whale meat and, but the and so you get these, you get that and you also get these, you know, like say like a in another saga, there's a we're actually in the same saga.",
Kári Tulinius,[00:09:04:12],00:09:36:04,"There's like a, there's a famous scene where where the hero Gregor the Strong has to is basically accepts, staying in a farm where there's a ghost that comes in and kills, kills people that he will, like, fight the ghost. So you can have this sort of both these very realistic scenes. And then there's also this sort of supernatural because of course, at the time, you know, this is the the Middle Ages people, you know, people considered ghosts just, you know, part of nature was just a normal thing.",cinema;environment
Kári Tulinius,[00:09:36:07],00:10:01:15,"And, and so you, you and so over the course of mostly the, the, the 13th, 14th and 15th centuries, you get this huge. Well, you know, by medieval standards, a huge body of work. I think the, I think they were probably, the around like something like a hundred hundred different sagas, which are, you know, can be about, you know, the can be about many things.",
Kári Tulinius,[00:10:01:15],00:10:25:09,"It can be about the, the Icelanders themselves and can be about the contemporary people of Iceland. They can be about like, you know, adventures in foreign lands and, you know, there's one about, you know, the Alexander the Great, you know, it's a kind of, but then and then you have this, this and this stays within the culture, like, as a, as a kind of very important thing.",
Kári Tulinius,[00:10:25:09],00:10:52:23,"And then, you know, people start as change, pace, change. Then people will will change it. Like, for instance, the you get in the, the later the sort of early modern era when you get into the 16th century, in the 17th century and 18th century, you start to get these, long, long poems that are based on the sagas and also based on other things, because that was, that was, was entertaining to people at the time.",
Kári Tulinius,[00:10:52:26],00:11:21:09,"And so that that whole so that, that the early flowering of literature becomes, from the very beginning, a very important part of Icelandic culture. And so when you get to the 19th century and the 20th century, when, when Iceland starts to want to become, sort of independent, you get that, that becomes the kind of the whole basis for the national self-image as like we, you know, we Icelanders, we told these stories.",literature
Kári Tulinius,[00:11:21:12],00:11:41:24,"We are a real nation among nations because we, you know, contributed this to the world. And and so that's, that's how, that's kind of how this, this aspect of our culture has been an incredibly important.",
Johanna Bringhurst,[00:11:41:27],00:11:53:19,"You also, in Iceland, have a really high literacy rate, one of the highest in the world. How does that connect to your history?",
