speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:13:18,This program is funded through a more Perfect Union initiative of the National Endowment for the Humanities.,
Robyn Achilles,[00:00:13:20],00:00:44:14,"Thank you for joining us today for the Connected Conversations program with the Idaho Humanities Council. I'm Robyn Achilles, executive director of Friends of Minidoka. Friends of Minidoka is the philanthropic nonprofit partner of Minidoka National Historic Site, a unit of the National Park Service. Located in Jerome, Idaho. During World War Two, 120,000 Japanese-Americans were forcibly removed from the West Coast and unconstitutionally incarcerated during World War Two.",conflict
Robyn Achilles,[00:00:44:16],00:01:18:04,"13,000 men, women, and children from Alaska, Oregon, and Washington were incarcerated at Minidoka. This month, we are commemorating the 80th anniversary of the arrival of the incarcerated and to the Historic War Relocation Center. Today, we have Kurt Ikeda, Director of Interpretation Education at Minidoka National Historic Site, with us today, and he will be sharing information on the history and legacy of Minidoka.",conflict;migration;history
Kurt Ikeda,[00:01:18:06],00:01:46:08,"Thank you Robyn. So I'm very excited to be talking to everyone today for the Idaho Humanities Council as Robyn  introduced me. My name is Kurt Ikeda. I use he/him pronouns and I am a second generation Japanese-American and a descendant of the World War two incarceration of Japanese-Americans. And in today's conversation, I'm very, very excited to be able to discuss the significance of the 80th anniversary of the experience of over 125,000 people.",conflict
Kurt Ikeda,[00:01:46:10],00:02:13:14,"And I think one of the best ways to start this conversation is actually to look at an art piece made for the 20th anniversary back in 2021, the 20th anniversary of many National Historic Sites establishment in the National Park Service. This art piece you see in front of you is done by Eugene Tagawa, a Minidoka survivor, Erin Shigaki, a descendant of the incarceration, and Maria Okuma Johnston, a community member with the Japanese-American community as well.",
Kurt Ikeda,[00:02:13:16],00:02:38:03,"And these three Seattleites put together their energy and their heart into this art piece, which is a WPA style inspired piece which shows some of those iconic pieces of the Minidoka story, whether it's rows of barracks, which we'll talk about today, a water tower which signified different portions of the three mile long deep residential area of the camp.",
Kurt Ikeda,[00:02:38:05],00:03:06:11,"Whether it's a family of a person going off to serve during World War Two, or children who are also incarcerated, whether it's the magpies that flew and signified freedom for those incarcerated, and obviously the barbed wire fence, which served as a reminder of this unjust history. When you come visit us here at Mandalika National Historic Site, we hope you'll be able to take an opportunity to also study this mural on a very large recreation on the side of our brand new visitor center.",conflict;education
Kurt Ikeda,[00:03:06:13],00:03:27:07,"And I'll be talking a little bit more about that later. But for now, I want to invite you all to kind of take a virtual trip with me, as if we were walking into the visitor center together. And as you enter that visitor center, the first thing you'll see at the very top of the entrance along the breezeway area is this quote by doctor Frank Kitamoto of Bainbridge Island.",
Kurt Ikeda,[00:03:27:09],00:03:59:04,"The quote reads, this is not just a Japanese American story, but an American story with implications for the world. And I hope the viewers today can hold this notion in their mind as we consider a Japanese American story. But helping us to connect this to the civil rights struggles of the past, the present, and also the future. So when we talk about the World War Two incarceration of Japanese Americans, I want to make sure we have some context and space.",conflict
Kurt Ikeda,[00:03:59:06],00:04:30:09,"The red star you see in front of you on this PowerPoint shows where Minidoka is in south central Idaho, about 30 minutes away from the town of Twin Falls and not too far away from Jerome, Idaho. But amongst the conversation of incarceration sites, we want to highlight, there's nine more, making a total of ten American concentration camps along the states of California, as well as Idaho, Wyoming in Utah and Colorado and Arizona, and also in Arkansas.",
Kurt Ikeda,[00:04:30:11],00:05:00:06,"And including those ten American concentration camps are also a total of 75 other camps of incarceration, whether run by the Department of Justice, other US American internment camps, internment camp proper, because those are specifically incarcerating enemy aliens or immigrants who weren't allowed to become citizens during World War Two or until post-World War Two, also including farm labor camps, isolation centers, detention centers where folks spent the summer of 1942.",conflict
Kurt Ikeda,[00:05:00:08],00:05:22:07,"This map shows just how large the incarceration was, but today we want to focus on, as we we're talking about earlier, the one place where over 13,000 people made home in a community behind barbed wire. But to better understand incarceration, I want to talk to us a little bit about the five phases of Japanese American history as we know it today.",
Kurt Ikeda,[00:05:22:09],00:05:46:06,"And these clips that we're going to talk about are actually from the curriculum that the friends of Minidoka have created in partnership with North Shore Productions, and also with a little bit of help from the National Park Service to talk about this specific history with school students and more youth groups to discuss the importance of this story. And one of the most important parts to understand the story is context.",education
Kurt Ikeda,[00:05:46:08],00:06:18:18,"So I want to just give a quick little overview, and I'll discuss each of these pieces a little bit later. But if we had to break up the Japanese-American story, we could talk about in five phases, the first being immigration and anti-Asian sentiment, the second being the exclusion and forced removal process. Next, the incarceration period, which we'll talk the majority about in this presentation, then the resettlement and redress period after World War two and today, and the remembrance and the community phase, which brings myself to this work as a part of this community.",migration;conflict
Kurt Ikeda,[00:06:18:20],00:06:53:18,"So let's break this down a little bit more. From the early to late 1800s to about 1940, there was a strong rise in Japanese immigration to this country and also to the Kingdom of Hawaii. Now, despite facing racism and hate, Japanese immigrants and their American born children settled down and created ethnic communities in the United States and also found themselves in other rural farming communities, creating a larger American structure and American culture for their own families, not just one, not just two, but sometimes even three generations wide within their family.",migration;agriculture
