speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:32:26,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the IHC or the NEH. My name is Johanna Bringhurst and joining us today is Dr. Caitlin Cieslik-Miskimen. Caitlin is an assistant professor in the School of Journalism and Mass Media at the University of Idaho.",
Johanna Bringhurst,[00:00:32:29],00:01:08:00,"She received her PhD in mass communication and history from the University of Wisconsin at Madison, and joined the University of Idaho faculty in 2019. In addition to media history, she teaches courses in public relations and strategic communication as a media historian. She explores the cultural role that print products played in communities in the early 20th century. Part of doctor Cieslik-Miskimen's research has focused on media coverage of American high schools and the origins of high school journalism.",
Johanna Bringhurst,[00:01:08:02],00:01:30:04,"She recently published a book chapter called A Window into the World of Students, an analysis of 1920s high school student newspapers, and is currently working on a journal article about media coverage of high school student protests in the 1920s. Caitlin, thank you so much for joining us today to talk about your research.",
Dr. Caitlin Cieslik-Miskimen,[00:01:30:07],00:01:33:05,Thank you so much for having me.,
Johanna Bringhurst,[00:01:33:08],00:01:39:10,"First, I have to ask, how did you become interested in media and journalism?",
Dr. Caitlin Cieslik-Miskimen,[00:01:39:12],00:01:59:08,"I would say it all started in my high school. I was able to join my high school, had a monthly student newspaper, and I joined the staff of that student newspaper, in part because one of my English teachers really encouraged me to try try it out. And I fell in love with the idea of what newspapers do.",education
Dr. Caitlin Cieslik-Miskimen,[00:01:59:09],00:02:28:23,"I enjoyed covering the community. I loved the process of writing newspaper articles and laying pages out, pulling together all these different elements to kind of create a snapshot of what was important and what life was like at a certain point in time. So this idea that newspapers can represent a community at a specific point in time, in a specific place, really resonated with me, throughout college.",
Dr. Caitlin Cieslik-Miskimen,[00:02:28:26],00:02:49:15,"So. Well, and as an undergraduate, I continued to study journalism. I became a lot more interested in the historical role that these print products play in helping people navigate their life. But also find meaning and understand what it's like to live in a community or be part of a group, at a particular point in time.",education
Johanna Bringhurst,[00:02:49:17],00:02:56:05,So American high schools have not always published student newspapers. When did that really get going?,
Dr. Caitlin Cieslik-Miskimen,[00:02:56:08],00:03:20:23,"So it actually got going. A lot earlier than people thought. So before the newspaper was the high school magazine, and the magazine was something that was published in a small number of high schools, as early as the first few decades of the 19th century. So we're talking the 1830s or so. Some of these early student focused publications start to spring up.",education
