speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,00:00:00:00,00:00:02:05,This program is.,
Doug Exton,00:00:02:05,00:00:03:24,Funded through a more Perfect Union.,
Doug Exton,00:00:04:00,00:00:05:20,Initiative of the National.,
Doug Exton,00:00:05:20,00:00:08:23,Endowment for the Humanities.,
Robyn Achilles,00:00:09:00,00:00:41:11,"Thank you for joining us for the Connected Conversations program with the Idaho Humanities Council. I'm Robyn Achilles, executive director for Friends of Minidoka. Friends of Minidoka is the philanthropic nonprofit partner of Minidoka National Historic Site, a unit of the National Park Service located in Jerome, Idaho. During World War Two, 120,000 Japanese-Americans were forcibly removed from the West Coast and unconstitutionally incarcerated during World War Two.",conflict
Robyn Achilles,00:00:41:13,00:01:13:14,"13,000 men, women, and children from Alaska, Oregon, and Washington were incarcerated at Minidoka. This month, we are commemorating the 80th anniversary of the arrival of incarceration to the historic Minidoka War Relocation Center. In the first of this three part series. Kurt Ikeda, director of interpretation and Education at Minidoka, shared information on the history and legacy of Minidoka in the second program.",conflict;migration;history
Robyn Achilles,00:01:13:15,00:02:02:07,"Doctor Donna Nagata, Professor of psychology in the clinical Science area at the University of Michigan, spoke to us about her research on the multigenerational impacts of the World War Two, incarceration upon Japanese-Americans, intergenerational processes, and historical trauma. Historical trauma is defined as trauma that is shared by a group and spans multiple generations. In today's program, 80 Years of Reckoning, the Survivor and Descendant Panel, we have Minidoka survivors and descendants with us to discuss their reactions to Doctor Nygaard, whose research about multi trauma share their own experiences and our hopes for the future.",education;conflict
Robyn Achilles,00:02:02:09,00:02:29:04,"Before I introduce our panelists, I would like to quickly review a few terms so we have a common understanding. Issei are the first generation of Japanese immigrants to the United States. This generation was barred from becoming U.S. citizens through naturalization due to restrictive immigration laws. It was not until the 1950s that the USA were allowed to become U.S. citizens.",migration
Robyn Achilles,00:02:29:06,00:02:59:20,"Nisei are the second generation those born in the US to Issei, and thus are citizens through birthright. Sansei are the third generation, and children of Nisei USA are the fourth generation and children of Sansei and go. They are the fifth generation and children of Yonsei. I am deeply, deeply grateful and honored to have with us today a group of Minidoka survivors and descendants.",
Robyn Achilles,00:02:59:22,00:03:36:24,"Mary Abo is a Nisei Minidoka survivor who was forcibly removed from her home in Alaska. She and her family returned to Alaska after Minidoka. Karen Hirai Olen is a Sansei Minidoka survivor who was born at Minidoka. Her family was living in Washington state prior to forced removal, and her family settled in Twin Falls, Idaho after incarceration. Paul Tomita is a Sansei Minidoka survivor from Washington State whose family left Minidoka.",
