speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],,"Hello everyone, and welcome to. Context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the. I work for the NIH. My name is Joanna Bringhurst. And joining us today is Kimberly Madsen Dill. Kim Madsen Dill has taught in the English department at the College of Southern Idaho since 2004, and she recently retired.",
Johanna Bringhurst,[00:00:32:16],,"She was the writing program administrator for the English department. She oversaw the writing program and was the faculty liaison for dual credit instructors. She also volunteered teaching English at the CSI Refugee Center. Kim, thank you so much for joining us today.",
Kim Madsen Dill,[00:00:50:29],,Thank you for having me. I'm really happy to be here today.,
Johanna Bringhurst,[00:00:55:03],,You have been teaching a general education course at the College of Southern Idaho called The War. What is it good for? Where you trace America's wars through the eyes of the men and women who fought them? How did you first become interested in veterans literature?,
Kim Madsen Dill,[00:01:13:21],,"Well, my father, he was a veteran who served from 1952 54 during the Korean War, as an airplane mechanic on a Navy ship. He became a professional pilot in the years after Korea. And then in July of 1964, he enlisted in the Army because of the Vietnam War. He served in Vietnam as a chief warrant officer from April of 65 to April of 66, and was discharged in July of 1967, having earned a Distinguished Flying Cross, a Bronze Star, an Air Medal with 21 clusters, Cross of Gallantry and a Purple Heart.",conflict
Kim Madsen Dill,[00:02:05:20],,"His company, the 100 118th Assault Helicopter Company of the 145th Battalion also earned a Presidential Unit Citation for all the combat, assault, rescue, and relief operations they flew during the Battle for the Special Forces camp at Dong as why this is in Vietnam history a well known story and it was brought before the Senate and the story was retold there.",conflict
Kim Madsen Dill,[00:02:40:08],,"at that time. And so my dad was always very proud of, the work that they did there. And I heard that story several times over the years. I was nine years old when he returned home and a senior in high school, the year that the Vietnam War ended. As I became a teenager, I looked up to him a lot.",education;conflict
Kim Madsen Dill,[00:03:05:19],,"I thought the fact that he was a pilot made him pretty darn cool, especially when I saw his sometimes good looking college students, look up to him and admire him. He taught basic airframe and mechanics at Sacramento City College, and in fact, he's the one that inspired my college teaching career. during the summers, he flew helicopters as a bush pilot in Canada.",
Kim Madsen Dill,[00:03:32:25],,"In Alaska. One summer, when I was about 13, he took all of us my mom, my sister, my brother, and I, with him up to the Yukon Territory. That trip had been made possible because the summer before, he had rescued his boss, who had crashed and gone missing. They couldn't locate him. And I don't remember how long he was missing, but I think it was several days, to thank my dad.",
Kim Madsen Dill,[00:04:01:05],,"His boss invited him to bring his family up the following summer. All expenses paid. So anyway, in the years following his return, my dad dealt with his memories of the war and the effect on him of his country's response to that service. At the same time, I began to develop political opinions that sometimes often conflicted with my dad's, especially about the Vietnam War.",conflict
Kim Madsen Dill,[00:04:30:01],,"Add to this the typical teen angst and rebellion, and you can imagine the conflict. So my solution was to start reading some of the books that I knew my dad liked. We were a family of readers, so it was easy to find something I knew that he liked about sailing, adventure, stories, flying or war. one of the early books that I read, I can't say it was the first, but one of the early books that I read was about 21 by William C Anderson, and it was a story, The True Story of Air Force Colonel Ike Seal.",conflict
Kim Madsen Dill,[00:05:09:06],,"I think I'm pronouncing that correctly, Gene Hamilton's real life rescue from behind enemy lines in Vietnam. At the time, it was the largest rescue operation in United States Air Force history. I believe that it was later made into a movie. And, and then I also would watch his favorite war films, and one of the ones that comes to mind is The Bridge Over the River Kwai, about, World War Two.",conflict;cinema
Kim Madsen Dill,[00:05:38:08],,"And he wrote a ton about World War Two as well. It wasn't just Vietnam that he was reading about. and before long, I was hooked. you know, I saw my dad struggle with PTSD. I didn't have a name for it in the early years, but later, especially as I read about war, I. I began to understand,",conflict
Kim Madsen Dill,[00:06:03:04],,"A little bit better about the demons that he faced. And as I listened to his stories, I understood even more. As I became an adult, he began to open up and tell me about some of his stories, too. During the Battle of Dan's, why, the one that I mentioned earlier, dad had been assigned the Bravo two position. I can't tell you exactly what that is, but he had been assigned the Bravo two position in a formation known as VS of three.",conflict
Kim Madsen Dill,[00:06:35:04],,"So my guess is that it was formations of three ships in a V formation, and he was assigned the Bravo two position. But at the last minute he was told to switch aircraft with another pilot. His company, the 118th, led the assault and the formation was ambushed in the landing zone with mortar demolitions, automatic weapons and rifle fire.",conflict
Kim Madsen Dill,[00:07:02:26],,"A mortar round exploded near the helicopter he had been switched out of and the aircraft veered out of control and burst into flames. I remember my dad talking about them coming in and landing. This was a plantation, and there were rice paddies and landing and literally the water buffalo just exploding. And the mayhem that that he saw.",
Kim Madsen Dill,[00:07:31:12],,"Dad told me of the guilt he felt that he this was fairly early after he had been in country, and I, as I recall, it was one of the first huge battles that he was in. and he just, you know, we hear about that, the survivor's guilt. And he felt it. And then there was another, story that he shared with me so often, and it was about his best friend, his fellow chief warrant officer Van Sherrell.",
Kim Madsen Dill,[00:08:05:19],,"I have, bookmarked that story, which is in this book, American Warrior, who is written it was written by Brigadier General John C Doc Benson, Jr, retired Army and Doc Benson was another friend or acquaintance of my father's. they were there in country together. And doc went on to become, a decorated hero multiple times over.",
Kim Madsen Dill,[00:08:41:26],,"And, while he was there and Ben Wall, where my dad was stationed in southern Vietnam. my father, Ron Madsen, by the way, is his name and his friend, his best friend, Ben Sheryl. They were, Doc Manson's instructors. So, I'm sure he was a pilot. I don't know his full story, but I'm sure he was a pilot when he arrived.",
Kim Madsen Dill,[00:09:08:17],,"But they were making sure that he was getting, all of the instruction that he needed to be able to, man, that that helicopter and and to do the kind of flying that was in front of them. So he wrote this book. And in the book he recounts some of these stories. And he asked my dad Patel, his and van story about the day that van died.",
Kim Madsen Dill,[00:09:39:04],,"So let me read that. My dad recounts the loss of his good friend. Van and I were out on a standardization ride. It was really a pretty day. Not too hot. We had been doing auto rotations, having fun, taking turns to see who could get closest to the touchdown point. When we got a call from our operations saying they needed a medevac at a certain area, medevac is when they go in and they get a soldier who's in medical need from wounds or whatever, and they fly him to an aid station.",conflict
Kim Madsen Dill,[00:10:15:01],,"They asked if we had the fuel to do it. We did. So we immediately headed in the direction given we got the ground forces frequency from the codebook and made contact. As we got close to its position, we asked if they were in a secure area. They said all was quiet. We asked them to pop a smoke grenade.",
Kim Madsen Dill,[00:10:36:07],,"We identified color and proceeded to land the usual landing procedure was to come in pretty high, then bottom the collective and make a fast descending spiral with the steep flare on the bottom to decelerate the touchdown. I believe the collective is the stick that they would fly with, kind of between their legs that they used to control the helicopter.",
Kim Madsen Dill,[00:11:02:19],,"we landed and picked up a wounded American soldier accompanied by a medic. Once they were secure, we flew to the hot spot at Saigon. An ambulance and a doctor met us and put the wounded soldier under good care. Right away. The medic stayed on board with us for a lift back to his unit. We were running low on fuel, necessitating a refueling stop before flying to the medics unit.",conflict
Kim Madsen Dill,[00:11:29:22],,"When we landed to refuel, I asked van if he wanted to fly in the right seat for a while. He said after we dropped the medic off, we could go for lunch and he would change seats with me. Then, before we could get the medic home, we received another medevac. Medevac call. After having plenty of fuel and the medic on board, we headed for the location given once again, same routine area seemed secure.",
Kim Madsen Dill,[00:11:59:17],,"The soldiers on the ground pop smoke. We called color before making our final approach to the LC or the landing zone. Van was flying from the seat, doing an overhead spiral to land as he flared our our helicopter for landing, I had the impression of two men standing up to our left. It all happened so fast, the familiar crack as a bullet hit the helicopter.",
Kim Madsen Dill,[00:12:28:28],,"The helicopter pitched when van let loose of the cyclic and grabbed his neck. I grabbed the controls. Everything seemed to be moving in slow motion, then cocked his head toward me. He had a surprised look on his face. Blood was squirting through his fingers, spraying the instrument panel in me. It's a picture that will forever be etched in my memory.",
Kim Madsen Dill,[00:12:55:13],,"I was hollering for the medic as I drove to the right, trying to accelerate. Van started to slump. The medics stood behind him, applying a compressed bandage in an attempt to stop the bleeding. I started talking to van. Hang on, I told him. I'll have you at the hot spot in just a few minutes. Don't give up. Hang on, van, it was already too late.",
Kim Madsen Dill,[00:13:21:13],,"His leg started to clamp on the cyclic. I had to lean across him to pull them off the controls. The medics saw what I was trying to do and he used his left hand to help me. I still kept talking to van, encouraging him to hang on. I couldn't see the radio frequency to get psych out. Saigon because van's blood was splattered all over the console.",
Kim Madsen Dill,[00:13:47:04],,"But there's a switch you can throw together an emergency channel, and I threw it. It seemed like ages before we got to the hotspot, but it wasn't. I pulled 100% power all the way in an ambulance. Medics and a doctor were waiting for us at the landing pad. I had just touched down when a medic opened the door and the doctor stepped up and leaned into the cabin to check van for life side.",
Kim Madsen Dill,[00:14:14:21],,"The doctor shook his head at me. It was too late. I shut down and got out, walking around to the other side. It was like a bad dream, but you couldn't wake up. The bullet entered through the left door post and hit van in the right jugular vein. Standing there, the impact hit me. I started crying and wanted vengeance.",
Kim Madsen Dill,[00:14:40:03],,"The crew chief was where I to everyone thought a lot of van. I had the crew to get in the front seat and we returned to base. When someone in the company was killed the first day, everyone would talk about it until we knew what had happened. After that, it was never mentioned again, except weeks or maybe months later.",cinema
