speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:23:14,"All right. Thank you so much for joining us for today's Connected Conversation, a program conducted by the Idaho Humanities Council. If you're not familiar with our organization, I encourage you to check out our website, Idaho humanities.org. And I'd also like to remind you that you may submit any questions using the Q&A feature or the chat located at the bottom of your screen.",
Doug Exton,[00:00:23:16],00:00:31:05,And with me today is Frank de la Teja and it's an honor to have you with us today. And I turn it over to you to talk about the Alamo.,
Jesús F. “Frank” de la Teja,[00:00:31:07],00:00:58:14,"All right. Well, good afternoon. And, I, was just, wondering with Doug about, why, choosing the Alamo as a topic, but I guess, perhaps, some of you, or many of you are aware that, a book that, recently came out and in fact, I think it came out after I was asked, to, do this presentation, about the Alamo.",
Jesús F. “Frank” de la Teja,[00:00:58:14],00:01:25:18,"It's called Forget the Alamo was done by three reporters, here. Who in Texas? Who, Decided to take a rather, jaundiced view of, what the Alamo might mean. And, and so the the Alamo has once again, and I mean, once again, because over the years, it's happened numerous times. But that would be, the subject of another talk, not this one.",
Jesús F. “Frank” de la Teja,[00:01:25:20],00:02:02:00,"But the Alamo has become embroiled in a number of, what we what we have come to call these days, culture wars. And so it's, it's kind of fitting because, here in Texas, in fact, the revision of how we, address historical topics, particularly those having to do with the Texas Revolution and, of course, the Alamo is, this the the central, event, more so than the actual victory that led to independence, at San Jacinto.",conflict
Jesús F. “Frank” de la Teja,[00:02:02:02],00:02:33:21,"A month later, or a little bit more than a month later. But these, these issues, have been also caught up in, what is now referred to by, by the acronym CRT, CRT, the, critical race theory, issue. And so in Texas, in the which is, has a legislature and a state government, entirely controlled, by Republicans.",
Jesús F. “Frank” de la Teja,[00:02:33:23],00:03:19:20,"It has, these issues have also become embroiled in kind of a national discussion about, how, the, teaching of history, in American history in particular, are caught up with the issues of social justice and, economic, and racial, equality. And so CRT in particular, critical race theory, which is, has been the target of a legislation that is now being, addressed in the special session of the legislature, in an effort to, prevent, the teaching of CRT.",
Jesús F. “Frank” de la Teja,[00:03:19:22],00:03:46:21,"And, that in itself is problematic since CRT is more of a theory than an actual curriculum or anything else. So it's very controversial. And the other side of it is, of course, that, because there has been critique of, the, Texas Revolution and particularly revolutionary heroes, such as, Bill Travis and Jim Bowie and so forth.",education;conflict;history
Jesús F. “Frank” de la Teja,[00:03:46:23],00:04:21:16,"During the regular session of the legislature, which just ended, there was, bill passed, that, to kind of I don't know if it was to mock, or as a counterweight, to the 1619 project, that The New York Times has, put forth as a way to do new curriculum and, that, these the, legislature passed a bill called the 1836 project.",education
Jesús F. “Frank” de la Teja,[00:04:21:18],00:04:53:22,"The effort there, being to, promote the teaching of a, kind of a heroic version of, Texas, revolution. So, my point being that, here in Texas, we're in the middle of, addressing these issues, they have become embroiled in the more general, issues of, of social justice, and racial equality and all of these at the national scope.",conflict
Jesús F. “Frank” de la Teja,[00:04:53:24],00:05:23:24,"And, they have therefore become very politicized. Those of us who are working historians who are not, and who deal with that period of time, who, would much rather just say, here's the history, that, as we understand it and as we're trying to interpret it to the, well, I don't know about, are you, as anybody else having trouble?",
Jesús F. “Frank” de la Teja,[00:05:23:24],00:06:14:04,"There's somebody who came up, said they were having trouble with the audio. Not, I don't know that I'm having trouble with the audio. Okay, so. And it's probably on the receiving end rather than the sending in. And so, the, the, the point being that, those of us historians working on the, topic are in fact interested in, broadening the way that we understand the Texas Revolution, and, and not teaching it in the same way that it was taught, 50,60, 70 years ago, because, teaching it that way, becomes less and less relevant to the increasingly diverse population of, of Texas.",conflict
Jesús F. “Frank” de la Teja,[00:06:14:04],00:06:45:12,"We have, soon Texas will be, a majority Hispanic state. And yet, they were largely written out of the Texas Revolution for a very long time. African Americans continue to be an important, demographic here in the state. In their role in Texas history, remained minimized for a very long period of time. So, the point is that we, we need to be able to explain history.",conflict
Jesús F. “Frank” de la Teja,[00:06:45:16],00:07:07:14,"We're not inventing anything. But we're bringing, parts of the history that hadn't been left out of what was taught and what was explained to the general public. We're trying to bring it back in, into the story. And I think it makes for a richer, story, as I hope that you'll understand as, as we, as I go through my presentation.",
Jesús F. “Frank” de la Teja,[00:07:07:19],00:07:37:05,"So what I'm going to, what I'm going to do now is I'm going to, turn on a PowerPoint presentation, that will allow those of you who, are interested in, the pictures rather than me, to stay with me. And, for those of you who are, not, the, you can just, well, you're going to be entertained by the pictures, if not by my talk.",
