speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:08:00,This program is funded through a more Perfect Union initiative of the National Endowment for the Humanities.,
Dr. Markie McBrayer,[00:00:08:02],00:00:35:07,"Hi, everyone. this is, doctor Markie McBrayer, and I'm going to be presenting a lecture today on party systems in the United States, specifically presenting for the Idaho Humanities Council. So who am I just to again convince you that I am qualified to speak on this? I am an assistant professor of political science at the University of Idaho, and I teach on American politics and policy.",
Dr. Markie McBrayer,[00:00:35:11],00:01:09:00,"So this ranges from things like American politics and policy to, things at the upper level, like public opinion and, American presidents and so forth. Today we are going to be talking about party systems and realignments. And don't worry, I'll, I'll delve into what those kinds of phrases mean. and we're going to do a tour of the six party systems and their associated realignments today.",
Dr. Markie McBrayer,[00:01:09:02],00:01:41:04,"so party systems and realignment. So the United States is considered a two party system. So around the world there are different kinds of party systems. Some are multi-party, right, meaning more than two or others are actually one party dominated. But in the United States, because of our electoral rules, we have a two party system. And if you haven't checked out, there's also a lecture on third parties and Duverger's law, which sort of explain why we only have two parties in the United States.",
Dr. Markie McBrayer,[00:01:41:04],00:02:07:08,"So feel free to check that out as well. So in the United States, there are about six party systems, which are essentially areas where there is stability in the two parties that we see. And each party system is separated by a kind of realignment of sorts. So what is a realignment? A realignment is a change in the size of the party.",
Dr. Markie McBrayer,[00:02:07:08],00:02:31:19,"Right. So maybe one becomes more popular than the other. Maybe they become even something like that, change in the composition of the party. So maybe one party that used to have one kind of demographic, that demographic shifts to the other party, right? That kind of thing. and then finally, things like the issues that divide the parties.",
Dr. Markie McBrayer,[00:02:31:21],00:02:58:12,"So, policy platforms, so you can think today, the Democratic Party is for a larger social welfare state, whereas Republicans are for a smaller social welfare state, that kind of thing. and these have changed over time. So the size of the parties, the compositions of parties and the issues that divide the parties change over time.",
Dr. Markie McBrayer,[00:02:58:12],00:03:31:14,"And that's where we get these delineations of six party systems. And we're going to talk about each of them today. And we're going to talk about each of these party systems today, because the Democratic Party of 1835 is not the Democratic Party of today. And the Republican Party of 1876 is very different than the Republican Party today. In this lecture here, walking us through party systems will help us better put into context where the parties have been, and how they have changed over time.",
Dr. Markie McBrayer,[00:03:31:14],00:04:02:01,"Okay. How these party systems have changed over time. So I want to start off with a quote from Madison in Federalist ten where he says, so strong is this propensity of mankind to fall into mutual animosities, that where no substantial occasion presents itself, the most frivolous and fanciful distinctions have been sufficient to kindle their unfriendly passions and excite their most violent conflicts.",
Dr. Markie McBrayer,[00:04:02:03],00:04:40:17,"So in Federalist ten, Madison talks quite extensively about factions and how we should be worried about them. Right? And factions in many ways are a A type or the way he's talking about it. It could be considered, a party of sorts. And we should be wary. He's arguing we should be wary of political parties and much of the discussion about the founders and what they thought of political parties paints it as, the founders didn't want or perhaps didn't anticipate these factions or parties at the founding.",
Dr. Markie McBrayer,[00:04:40:19],00:05:07:02,"Recent scholarly work, like the work of Robert Ross, though, shows that there's likely a more nuanced picture there than, oh, the founders did not want political parties that's probably, or did not anticipate parties. That's not entirely true. So there is literature that suggests, like, they had more nuanced feelings. but for the most part, there is this idea that they were a little hesitant about parties.",
Dr. Markie McBrayer,[00:05:07:02],00:05:38:12,"Right? And they might not have, considered how they would appear after the founding came. Nevertheless, parties still form, parties still form soon after the founding. And so this is what we're going to walk through today is what they look like from the founding on. Now, in the first party system, we have two, it lasts from about 1789 to 1828 ish.",
Dr. Markie McBrayer,[00:05:38:13],00:06:08:10,"Okay. And the two parties there are the Federalists versus the Democratic Republicans. And I'll sort of highlight what the two major parties are of the era, because they do change over time. Okay. So Thomas Jefferson is the Democratic-Republican, Alexander Hamilton is the Federalist. to be clear, Federalist are different than the group that advocated for the ratification of the Constitution.",
Dr. Markie McBrayer,[00:06:08:10],00:06:35:07,"Just to be clear on this, the main differences between these parties is that Federalists support northeastern business interests and elites, and they want generally a stronger national government, and they generally had sort of a preference more for Britain as opposed to France. So one of the delineations here is about, international alliances. And so federalists prefer Britain as an alliance.",conflict
Dr. Markie McBrayer,[00:06:35:12],00:07:06:01,"Him by contrast, the Democratic Republican Party doesn't necessarily want a larger national government, and they tend to prefer France as an ally. So overall, the Democratic-Republicans, are a more a large, larger and more popular party, especially after 1800, especially after 1800. To be clear, there are not parties for the first elections, right. They're not parties, in the 1780s.",conflict
Dr. Markie McBrayer,[00:07:06:03],00:07:39:01,"but this sort of slowly forms at the end of the 18th century. And, by the time we get into the 1800s, the Democratic Republicans are the more popular of the parties. Okay, the Federalist Party ultimately collapses, in the 18 tens. The. So the Federalist Party is pretty much noncompetitive by the 18 tens. And Democratic-Republicans have, like essentially one party domination from the 18 tens through 1828.",
Dr. Markie McBrayer,[00:07:39:03],00:08:09:15,"Of course, things start to change in the 1820s. Things start to change in the 1820s, particularly with the election of, Andrew Jackson. Okay, so despite a lack of conflict at the end of that first system, that first party system, there are factions developing, right? So even though there is one party domination, during this time, we know that there are still conflicts starting to occur.",
Dr. Markie McBrayer,[00:08:09:15],00:08:37:22,"Okay. Now, this is an era. This runs from 1829 to about 1856. And this is the Whigs versus the Democrats. And this really emerges after Andrew Jackson's election in 1828. This party is called, the Democratic Republicans. Right. If you recall from the first party system, the Democratic Republicans changes its name to become the Democrats and the Democrat, the Democratic Party centered on Indian removal.",
Dr. Markie McBrayer,[00:08:37:24],00:09:06:06,"they opposed, the National Bank. They defend, slavery, particularly for Western states. and the Democratic Party under Andrew Jackson also advocates for this sort of spoils and patroness patronage system. that is especially used for, for party building. the Democrats also during this era, helped popularize some of the features we recognize in American parties today.",
Dr. Markie McBrayer,[00:09:06:08],00:09:36:13,"like central planning committee is and and state parties as well. By contrast, the Whigs are generally sort of anti Jackson and more for things like national development and are less keen on some of the democratic developments in the parties. so things like popular mobilization and party organizations, the Whigs still ultimately adopt, but they are less excited about doing them than the Democrats are ultimately, by the end of this party system.",
Dr. Markie McBrayer,[00:09:36:13],00:10:08:16,"So towards the 1850s, slavery is becoming a, a very strong division point. and that ultimately brings about the end of this party system. Okay. So, specifically Northern Whigs and anti-slavery Democrats ultimately merged to form the Republican Party for the next era, for the Third Party System. But Whigs, as a political party, essentially die off and are no longer a national party at the end of this period.",
Dr. Markie McBrayer,[00:10:08:19],00:10:37:07,"Okay, this brings us to our third party system, which is the the parties that we know today, Republicans and Democrats. And this lasts from about 1857 to 1896. And this period is really where the Republicans and Democrats start as the two major political parties, the divisions are primarily centered around Republicans being against slavery and, being pro-business.",
Dr. Markie McBrayer,[00:10:37:09],00:11:04:05,"Democrats, by contrast, tend to be white Southerners angered by the end of slavery. And they also appeal to immigrants in the northeast. The parties are fairly evenly competitive at this point, but towards the end of this period, populist. So a third party, they begin to form in the south and west. And there are divisions in the 1890s that populists really represent best.",
Dr. Markie McBrayer,[00:11:04:05],00:11:43:22,"So things about workers rights, farm prices, railroad pricing and the populists championing championing some of these issues, merge somewhat with the Democrats by 1896, towards the end of this period, as the Democrats incorporate many of these elements, into their platform. and so this gains the Democratic Party some advantages in the South and Midwest. But this merging of the populists, along with the industrial revolution of the time, helped spur the fourth party system, which is a shift into the 20th century.",conflict
Dr. Markie McBrayer,[00:11:43:22],00:12:16:01,"And how how the country really handles industrialization. Okay. So the first part, the fourth party system, which goes from about 1897 to 1932 and again, is Republican, is against Democrats. I should be clear, though, like the Republican and Democratic Party of 1910, 1915, 1930 are different than the Republican and Democratic Party. the third party system, okay.",
Dr. Markie McBrayer,[00:12:16:03],00:12:49:12,"But the fourth party system, the platforms have changed. So those policy platforms have changed from the third party system. The voters have changed. And, it is just not the same party system as as before, really. This is an era from 1897 to 1932 of Republican dominance, with the exception of Wilson in the 19 tens. But again, you should go check out the third party video lecture, which discusses why Wilson is dominant at that time.",
Dr. Markie McBrayer,[00:12:49:14],00:13:23:17,"and that's partially attributable to, Roosevelt splitting the ticket in 1912. But there is a significant focus in this era on domestic issues around things like regulation of railroads and trusts, child labor, labor unions, political corruption, immigration, finance, like, so things like gold versus silver. But by the end of the 1920s, there is, as we all know, a significant financial recession, right, also known as the Great Depression.",migration
Dr. Markie McBrayer,[00:13:23:19],00:13:59:07,"And this party system by the end of the 1920s, early 1930s, experiences a lot of change with things like World War one and the Great Depression and women's suffrage. But the dominance of the Republican Party, in conjunction with sort of Hoover's failures to lead through the financial crisis, sets up another realignment into that fifth party system. Many people are dissatisfied with the economic policies championed by Republican, by the Republican Party during this era, especially in the face of the Great Recession.",conflict
Dr. Markie McBrayer,[00:13:59:07],00:14:24:10,"And so this sort of helps change the party system into the fifth party system. This last from about 1933 to 1968. Some people argue that we are still some political scientists argue that we are still in a fifth party system. But for the most part, many political scientists, come down on the side of there being, one more stage after this.",
Dr. Markie McBrayer,[00:14:24:12],00:15:00:18,"In any case, though, it's still the same two parties, right? Republicans versus Democrats. but the Republican economic policy, as mentioned before, was ultimately really unpopular in the 1920s and 1930s. So it causes a great deal of people, to join the Democratic Party who have more, popular economic policies at that time. So the New Deal, so the Democrats New Deal policies under, Franklin Delano Roosevelt brings more groups into their party.",
