speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:24:02,"Thank you so much for joining us for tonight's Connected Conversation, a program conducted by the Idaho Humanities Council. If you're not familiar with our organization, I encourage you to check out our website, Idaho humanities.org. I'd like to remind you all that you may submit any questions using the Q&A feature located at the bottom of the screen. We will not be using the chat feature.",
Doug Exton,[00:00:24:04],00:00:30:19,With me tonight is Steve Pyne from Arizona State University. It's an honor to have you with us tonight. I turn it over to you.,
Steve Pyne ,[00:00:30:21],00:00:36:10,"Well, it's an honor to be here.",
Steve Pyne ,[00:00:36:12],00:00:57:07,"And. It's always a pleasure to talk about one of my favorite subjects, which is fire. In this case, we'll look at the last 150 years or so of fire. Why does the landscape look? The fire scene in the US look the way it does today? Well, part of it is a result of how it evolved to starkly.",environment
Steve Pyne ,[00:00:57:07],00:01:25:09,"So let me give you some background on that. This is a useful place to start. Believe it or not, the 1880 census included a map of forest fires. The darker areas, or more frequently burned in some ways resembles what we see today. In some ways, it's dramatically different. It does not include, by definition, grasslands, deserts, and so forth, places that are not, forested.",environment
Steve Pyne ,[00:01:25:11],00:01:51:07,"So what it's recording by way of fires, are those fires set by nature, by lightning, all those fires set by people. And almost all of those were embedded in agriculture in some form or another. And then a new disturbance in the forest, aptly illustrated by this Currier and I print of a locomotive across the across the prairie, dividing the world, into two realms of combustion.",environment
Steve Pyne ,[00:01:51:09],00:02:25:16,"And indeed, this transition to fossil fuels will be the the great driver, in shaping the modern scene over the certainly over the past century. Well, in 1880, America was pretty much the Brazil of its day, generally condemned for its, abuse of burning. Our first professional forester, an emigre from Prussia, Bernard Fernald, dismissed the whole scene as one of bad habits and loose morals was simply considered a problem of, social behavior.",
Steve Pyne ,[00:02:25:18],00:03:02:18,"Not fire was not considered, an ecological presence of any significance or value. And there were a lot of bad burns, settlement across the country, converting land to agriculture for, a lot of land, clearing enormous amounts of logging, huge mountains of slash left on the landscape. And these are all scenes from late 19th, early 20th century, of what the birds could do, and thus provided a background and argument for the state to intervene in what was really a global project called conservation.",environment
Steve Pyne ,[00:03:02:24],00:03:33:22,"Something would have to stand between this sort of reckless use of the ax and, laissez faire burning, to preserve something, for future generations. That task was, there are lots of different groups, competed for the task in the sense. But, in the U.S., as globally, it fell to foresters, especially identified with this guy Gifford Pinchot, who head of the Bureau of Forestry and later the U.S. Forest Service.",
