speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:32:09,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the IHC or the NEH. My name is Johanna Bringhurst, and joining us today is Doctor Alexandria N. Ruble. Doctor Ruble is an assistant professor of European history at the University of Idaho.",
Johanna Bringhurst,[00:00:32:11],00:01:00:29,"She earned her PhD from the University of North Carolina at Chapel Hill in 2017. Her research focuses on Central Europe, Germany, Nazi Germany and the Holocaust, the Cold War, and women's and gender history. Her first book, Entangled Emancipation: Women's Rights in Cold War Germany, was published in December 2023 by University of Toronto Press. Doctor Ruble, thank you for joining me today.",
Dr. Alexandria Ruble,[00:01:01:01],00:01:04:15,"Yeah, thank you for the invitation. I'm really excited to do this.",
Johanna Bringhurst,[00:01:04:17],00:01:17:16,"So your research as a European historian has focused on Germany, the Holocaust, the Cold War and women's history. What interests you about those ideas and that time and place?",
Dr. Alexandria Ruble,[00:01:17:18],00:01:38:29,"Yeah. thank you for that. So, I'll kind of start with my origin story, if you will, of, well, I initially became interested in, postwar Europe, in Germany and also, you know, Nazi Germany and the Holocaust while I was studying abroad in Prague for a semester. And, while we were there, we visited a few concentration camps, including Auschwitz.",
Dr. Alexandria Ruble,[00:01:39:01],00:02:02:07,"And that certainly opened my eyes more to the horrors of the Holocaust and what Nazi Germany had done to Europe. You know, beyond what I'd already read or what I'd already learned but the other thing that, I think was really transformative for me was that we visited cities like Berlin and Dresden and going there and kind of being on the ground and also being in Prague, which was under the Eastern Bloc during the Cold War.",conflict
Dr. Alexandria Ruble,[00:02:02:09],00:02:29:03,"I think really opened my eyes to just the postwar recovery that happened. And it raises a lot of questions for me about how Europeans and Germans specifically. at that point, I was also minoring in German, so I had some interest in the culture and the language. but it raised all these questions for, you know, how did Europeans and Germans begin to recover from such vast destruction, that was wreaked upon their continent?",
Dr. Alexandria Ruble,[00:02:29:06],00:03:01:23,"and I wanted to find answers to those questions. And, and I was very struck by a couple of different things. But one of the things that that really, I think stuck with me at that time was this argument that Germans had somehow managed to find the right balance after the war, that they had learned from the mistakes of their destructive Nazi past, that they could find stability and democracy while also being economically prosperous, that somehow they could lead Europe into an era of peace and that they would no longer go to war anymore.",conflict
Dr. Alexandria Ruble,[00:03:01:25],00:03:22:27,"and of course, the then the Cold War adds this other layer to that because, it does divide Germany into two states somewhat artificially. so for my own research, this provides a really interesting perspective, because we can trace how a place with a common legal, political and cultural background ends up going on divergent paths and, and how it comes back together.",conflict;education
Dr. Alexandria Ruble,[00:03:23:00],00:03:42:24,"so that's all to say that, you know, then, like, I, I kind of found this other lens of what role do women and gender play in that, in that process of recovery and, in postwar Germany, there are an estimated 7 million more women than men. and they were, they were called, the Trummerfrauen, women of the rubble.",
Dr. Alexandria Ruble,[00:03:42:29],00:04:03:24,"They would literally go out in the streets and pick up the rubble and start rebuilding Germany. So kind of those images stuck with me, and it made me think a lot about, you know, how do these different things intersect? How do they play into that process of recovery? you know, what role does that play in, especially in West Germany at democratizing, the state and so on?",
Dr. Alexandria Ruble,[00:04:03:26],00:04:22:13,"so that's how all these things started to come together. but I'll, I'll wrap up this by saying that my interest more recently, I think, has been revived by recent events in Europe. and these are starting to raise new questions of not how did Europe become stable, but rather can Europe and Germany specifically maintain that stability?",
Dr. Alexandria Ruble,[00:04:22:16],00:04:30:27,will Germany be drawn into another continental or global war? and what is that going to mean for it going forward?,conflict
Johanna Bringhurst,[00:04:30:29],00:05:00:09,"You sound like, the quintessential historian looking at issues today by going back in time to see what knowledge we can gain. So you have written quite a bit about women's rights in the East and West Germany after World War Two, and during those early years when the Cold War was heating up, before the Nazi Party took control of Germany in 1933, what rights did women in Germany have?",
Johanna Bringhurst,[00:05:00:11],00:05:02:29,what was life like for German women?,
Dr. Alexandria Ruble,[00:05:03:01],00:05:30:08,"Yeah. so prior to 1933, women's rights were fairly limited in Germany in many ways. so in my specific research, I look at civil law and I look at the Civil Code, which was passed, in 1900, or rather, it was passed in 1896. It's implemented in 1900. so in that particular realm of law and society, women, married women specifically were treated as second class citizens.",education
Dr. Alexandria Ruble,[00:05:30:10],00:05:53:26,"so just as a few examples of what that very patriarchal law puts into place, husbands could make all decisions for their wives. Married women had no control of their own property. they technically didn't have full custody of their children either. so they're essentially treated as dependents of their husbands rather than full citizens. there are some other things to,",
Dr. Alexandria Ruble,[00:05:53:28],00:06:19:15,"They could only work if men at that stage work part time if men gave them written permission. so you could go down the list, but these these are very restrictive laws. and so in that regard, married women, especially, are not granted any kind of equality before the law. in other regards, though, at least in that that same time period, women were gaining more rights.",
Dr. Alexandria Ruble,[00:06:19:17],00:06:41:10,"in 1908, for instance, women were finally allowed to join political parties for the first time. prior to this point, women could join, like independent women's associations, and usually those would be linked in some way to a profession or maybe a specific, like advocacy cause, but for the most part, you know, women were not allowed to be a formally politically engaged.",economy
Dr. Alexandria Ruble,[00:06:41:12],00:07:02:05,"but even at that stage, they could join political parties. They still couldn't vote. so that doesn't come until 1919. so after World War one, and at the beginning of the Weimar Republic, that women are finally granted the right to vote. and at this point, they're also granted the right to enter public office, to serve in government.",conflict
Dr. Alexandria Ruble,[00:07:02:07],00:07:35:11,"and so in that regard, women's rights are changing on some fronts, are not changing everywhere. so this creates a bit of a discrepancy, in terms of thinking about what life was really like for German women on the ground. I would say that that varies quite a bit by social class. for one thing, it can also depend a lot on, especially in a postwar environment, whether or not their husbands came home, if they were now single, if they were widowed, if they had children, all of that would matter quite a bit for women.",
Dr. Alexandria Ruble,[00:07:35:14],00:07:58:15,"and some of the research I've done looking at, married women and to what extent civil war affected their lives. again, for some women, depending on their political or social class background, the law, even if it said, for example, men have the right to restrict their wives from working. for some couples, especially if they were working class, that simply wasn't a reality.",education;conflict
Dr. Alexandria Ruble,[00:07:58:22],00:08:12:17,"The reality was she was going to go work, right, in order to support the family. so in some cases, we find that they just were not following what the law said. for other milieus of society, they were following the law to it, to you.",
Johanna Bringhurst,[00:08:12:20],00:08:20:09,"So under Nazi rule, what rights did women have and how were women viewed?",
Dr. Alexandria Ruble,[00:08:20:12],00:08:46:00,"Yeah. So then thinking about kind of the the next stage of German history, if you will. there's a few ways to think about how Nazis viewed women. certainly they viewed women across the board as inferior to men, at least in the public sphere. hence removing the rights that women had gained in the prior decades. under the German Empire and then under the Republic, and these rights in many ways had started to level the playing field.",
Dr. Alexandria Ruble,[00:08:46:00],00:09:08:22,"I won't argue that they were any way close to leveling it, but they had started to, so under Nazi rule, women's rights were restricted. so, for example, the women's associations that I had referred to, in my last response, those were formally dissolved and the only organization that women could formally join were the Nazi women's organization, the Fraulein Schaft.",
Dr. Alexandria Ruble,[00:09:08:25],00:09:29:20,"so at this stage, two women were no longer allowed to serve in public office in any way. they were completely removed from the government, or positions of leadership. so, you know, largely speaking, the Nazis relegate women to the private sphere. and there's kind of this famous phrase, right, the children kitchen church. Right. The three K's.",
Dr. Alexandria Ruble,[00:09:29:22],00:09:52:11,"this isn't necessarily a new idea in Germany. This is something that had originated under the German Empire. but we most associate with the Nazis, and they're the ones who take this to its, right to its extreme. so, you know, going along with that, right? The Nazis are, you know, they're reducing women very much to this kind of private domestic sphere.",
