speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:26:24,"Thank you so much for joining us for tonight's Connected Conversation, a program conducted by the Idaho Humanities Council. If you're not familiar with our organization, I encourage you to check out our website, Idaho humanities.org. I would like to remind you all that you may submit any questions using the Q&A feature located at the bottom of your screen. With me tonight is Alex Meregaglia from Boise State University.",
Doug Exton,[00:00:27:00],00:00:30:19,It's an honor to have you with us tonight. And I turn it over to you.,
Alex Meregaglia,[00:00:30:21],00:00:56:05,"Thanks very much, Doug. Thanks for inviting me to give this talk. I'm a librarian and archivist at Boise State University. And tonight I'm going to talk about the Federal Writers Project in Idaho and the process of bringing artist Fishers Boise, which was a previously unpublished manuscript, that was created as part of the Federal Writers Project, bringing that into print.",
Alex Meregaglia,[00:00:56:07],00:01:17:23,"President Franklin Delano Roosevelt established the Federal Writers Project in July 1935 as one of his New Deal programs. During the Great Depression. The Federal Writers Project, often abbreviated. He was part of the Works Progress Administration and was designed to put writers back to work.",
Alex Meregaglia,[00:01:18:00],00:01:47:15,"Although the WPA was centralized in Washington, D.C., each state had its own director and staff who were responsible for producing work and publishing things in Idaho. The Writers Project published three books. The first was Idaho A Guide and Word and Picture in 1937. Second, The Idaho Encyclopedia in 38 and Idaho Law in 1939. You can see the dust jackets on the screen in front of you, but then they're also over my shoulder as well.",literature
Alex Meregaglia,[00:01:47:17],00:02:00:01,These three books were a sizable output for such a small state. When you consider that California and New York and Massachusetts produced only a few more volumes than did Idaho.,
Alex Meregaglia,[00:02:00:03],00:02:25:09,"The person almost single handedly responsible for the success of the Writers Project in Idaho was Vardis Fisher. Fisher was a novelist and writer born in eastern Idaho, and Fisher was appointed the first director of the Idaho Writers Project in October of 1935. At the time of his appointment, Fisher had already published a book of poetry and five novels, as well as a collection of essays.",literature
Alex Meregaglia,[00:02:25:11],00:02:51:03,"And so he was fairly well known, not just in Idaho, but nationally, because his books were getting reviewed in the national press. Fisher would go on to write more than 30 books in his long career. For those who don't know much about Fisher, his most popular book was Mountain Man, which he wrote in the early 60s, and that book was turned into a movie, Jeremiah Johnson, starring Robert Redford and directed by Sydney Pollack.",cinema
Alex Meregaglia,[00:02:51:05],00:03:21:15,"One of his most prizewinning books was Children of God, about the Mormon experience, which he wrote in 1939 and for which he won the Harper Prize. So he, Fisher had a lot of popularity and was well known in the late 20s and into the 30s, especially due to the Thoughtful Writers Project, as we'll talk about. But his popularity waned in the late 40s and 50s, and he pretty much is not really known outside of Idaho today.",
Alex Meregaglia,[00:03:21:17],00:03:54:07,"The first task given to Fisher as director of the Writers Project was to produce a statewide guidebook as part of the American Guide series, and the American Guide series was billed as a guide to the Progress of American Civilization. The book as well, and this task was given to all states to produce a statewide guidebook, and this guidebook was to include driving tours for the entire state, a brief history, descriptive information about the area's natural and cultural resources, among other things.",
Alex Meregaglia,[00:03:54:09],00:04:14:06,"Fisher, however, had great difficulty getting a staff together because, as he said, Idaho is not, of course, a state of unemployed writers. So we had to scrape together whatever whoever applied to work for the writers project from the unemployment rolls.",
Alex Meregaglia,[00:04:14:08],00:04:44:02,"Fisher also faced, unsupportive wait staff in Idaho. In fact, when Fisher reported to work after he was appointed director and in October, he wanted to set up his offices in Pocatello, which is a which is in eastern Idaho, because that was close to where he was living. And his children and wife were at the time. But in Pocatello, they had absolutely no interest in assisting him and initially gave him no office space.",pocatello
Alex Meregaglia,[00:04:44:04],00:05:10:06,"So since that arrangement was untenable, he moved all the Idaho Writers Project offices to Boise and set up shop in the Sumner Building, which is the building you see on on your screen. So he moved to Boise and kept the offices in Boise for his entire tenure with the Writers Project from 1935 to 1939. The stone of building is located at the corner of Ninth and Main.",boise
Alex Meregaglia,[00:05:10:08],00:05:36:06,"And for those who live in Boise or for those who visit, the building is still there. Although the exterior has been remodeled. Fisher. After moving to Boise, Fisher immediately set to work on writing the State Guide, and and he worked almost entirely by himself, which was unique compared to other states which had larger staffs and was more of a committee process of putting, putting the state guide together, the Fisher work by himself.",boise
Alex Meregaglia,[00:05:36:06],00:05:56:10,"And he moved very quickly on the manuscript and in fact finished the whole copy in less than a year, which is far, far faster than the federal office had anticipated. And he was ready. And the state he produced the state guide, and it was ready to be published in fall of 1936.",literature
Alex Meregaglia,[00:05:56:12],00:06:24:10,"Fisher's close relationship with James H. Gibson, owner of Caxton Printers, contributed to the speed of being ready for publication. Caxton is a book publisher located in Caldwell, Idaho, which is just west of Boise, and Caxton had previously published Fisher's novels and were willing to prioritize the Idaho Guide in their printing schedule. So Gibson and Fisher close friends, and Gibson was willing to help get that book out very quickly.",boise
Alex Meregaglia,[00:06:24:12],00:07:03:16,"However, the Washington, DC office of the Writers Project, especially its director Henry Osborne, made every effort to stall publication. The DC staffers wanted to Washington, DC guidebook published first. They wanted that DC guidebook to set the stage, to set the standard. Salzberg tried bogging Fisher down by asking for over 2000 revisions to the manuscript. Ellsberg when that didn't work, Ellsberg then sent the assistant director, George Cronin, to Idaho to intimidate Fisher and all that finished Fisher tell the rest of that story himself.",literature
