speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:23:08,"Thank you so much for joining us for tonight's Connected Conversation. A program conducted by the Idaho Humanities Council. If you're not familiar with our organization, I encourage you to check out our website, Idaho humanities.org. I'd like to remind you all that you may submit any questions using the Q&A feature located at the bottom of the screen, or the chat feature also at the bottom of the screen.",
Doug Exton,[00:00:23:10],00:00:30:10,With me today is Erik Hadley from Boise State. It's an honor to have you with us today. And I turn it over to you.,
Dr. Erik Hadley,[00:00:30:12],00:00:50:16,"Thank you Doug and thank you to the Idaho, Humanities Council, for inviting me back to do a presentation. I did, I was have I was lucky enough to be able to do one in February on the topic of, of, Hawaiian and, Native American, connections in terms of land sovereignty movements and, that worked out really well.",
Dr. Erik Hadley,[00:00:50:16],00:01:13:09,"And I'm pleased to have been invited back to talk about something maybe a little closer in my wheelhouse in terms of work I've been doing over the last few years, and that is on, festivals in Europe in particular. So, I'm joining you from Elmo, Idaho, at the visitor center for the City of Rocks National Reserve, where they have graciously granted me access to their WiFi and the nice place to sit.",
Dr. Erik Hadley,[00:01:13:21],00:01:30:02,"While I'm down here on vacation with my family. So, thank you all for attending. And, I've got a PowerPoint I will share with you.",
Dr. Erik Hadley,[00:01:30:04],00:01:51:23,"All right. Hopefully you can all see that, the topic of my, presentation today is, a series of festivals that I'm studying, currently in Belgium and writing about and doing active research on, for a dramatic title. I went with this the the Gilles, Giants and Dragons Oh My, the reinvention of folkloric festivals in Belgium.",culture;education
Dr. Erik Hadley,[00:01:52:14],00:02:12:01,"And I'll get into each what each of these, terms are, over the next hour. First, a brief introduction to Belgium. I usually do this because Belgium people send a note for chocolate or fries or waffles, but, not a whole lot more. Belgium is a small country of about 11 million people.",
Dr. Erik Hadley,[00:02:12:01],00:02:42:06,"It's in Western Europe, centered, between France, Holland and Germany, and is often considered to be the battlefield of Europe for much of of European history at least, from the mid 15th to the mid 20th centuries. It is a, it's a monarchy, so it's government is very similar to that of Great Britain in the sense that it has a, puppet elected parliament with, with a head of state, which is a, hereditary monarchy.",
Dr. Erik Hadley,[00:02:42:14],00:03:00:05,"However, it's in some ways more like the United States or even Germany, and that it's a federal system. It's divided up into three federal regions. And these are really divided up. Two of the three are divided up based on language. The northern half of Belgium is, is called Flanders. It's Flemish, based language. There are five provinces there.",
Dr. Erik Hadley,[00:03:00:07],00:03:21:14,"And then the southern half of the country, is called Wallonia. And it is French speaking. You can see the dividing line here. It's also made up of five provinces. In the middle is the capital, the city of Brussels, which is a separate federal region. It is officially bilingual. Both, Flemish, which is basically Dutch, and French speaking, although it's about 85% French speaking.",
Dr. Erik Hadley,[00:03:22:01],00:03:44:24,"Presently, my work centers in the province of Hino or Aino, which is in the, in the western, part of Wallonia, you can see that, there at borders against it's right up against the border of France. A brief history. I'll try to keep this as, brief as possible, but it's really important, I think, to understand, the significance of the rituals I'm looking at.",
Dr. Erik Hadley,[00:03:45:17],00:04:03:09,"The Low Countries, it shows a map of Low Countries from the mid 16th or mid 15th, mid-16th against to mid 17th centuries. And you can see it's a, kind of complicated series of provinces squeezed, between, the modern state of France and, to the east would be Germany or at the, at the time, the Holy Roman Empire.",
Dr. Erik Hadley,[00:04:04:22],00:04:27:13,"And it was made up of a series of provinces, which, which were not controlled by either the, the German states or the French king. They were independent. Eventually they would, consolidate leadership under a single family. Many people would know this family is one of the most powerful families in European history. And that would be the Habsburgs.",
Dr. Erik Hadley,[00:04:27:20],00:04:48:09,"This man here, Charles the fifth, was born in Belgium, in Ghent. Through family alliances and marriages. He would, rise to become one of the most powerful rulers in Europe in the, in the, late 16th, well, mid to late 16th century. He would be the Holy Roman Emperor of the German lands. He would also be king of Spain.",
Dr. Erik Hadley,[00:04:48:12],00:05:11:20,"His son Philip the Second is the one who, since the great Armada, against England. And he also is, of course, the overlord of these low countries, these kind of small, very wealthy, highly populous states. In between, France and the German states, two important things have happened to create the modern state of Belgium. This shows this is the domination of the House of Habsburg.",
Dr. Erik Hadley,[00:05:11:22],00:05:31:08,"And you can see up in the north, the Netherlands or Low Countries here. And then, to the, to the east, the Holy Roman Empire and to the south, the Spanish lands. On the death of, Charles the Fifth, his son Philip would take control of Spain in the Spanish dominions. And while his brother Ferdinand would take control of the Holy Roman Empire.",
Dr. Erik Hadley,[00:05:31:08],00:06:01:24,"But both. So you'd have two different lines of the same Habsburg family. The Low Countries stayed with with the Spanish. And the first major historical development, happened also during the reign of Charles the Fifth and that is the advent of Protestantism, particularly Calvinism, which took over the northern provinces. And eventually, they wrote rebellion against the very pious and Spanish kings, who were deeply Catholic and over an 80 year period.",conflict;religion
Dr. Erik Hadley,[00:06:02:19],00:06:31:02,"From the 1570s to the 1640s, they fought for independence. And by the 1640s you have an independent Dutch Republic to the north. The Spanish are able to hold on to what are what would be considered the state of Belgium. And this map here kind of shows you, this is in late 18th century, but what's called the Austrian Netherlands, there are the parts of, of, the Low Countries which remain Catholic, and their Catholic identity is really central, to my work, to the north is the Protestant Dutch.",
Dr. Erik Hadley,[00:06:31:08],00:06:57:05,"And then you can see the Holy Roman Empire and the French squeezed in there. The second significant impact is the French Revolution. The Austrian countries were seen as eventually, after the die off of the last of the Spanish bourbon. So the Spanish, Habsburg kings, the Belgium lands were turned over to the Austrian Habsburg branch in the 18th century, and so they became the Austrian Netherlands.",conflict
Dr. Erik Hadley,[00:06:57:09],00:07:21:22,"But they retained a lot of their independence, a lot of their autonomy. They were ruled by Regency, but they were really self-governing, and left alone. And again, these were very strategic areas of Europe, very wealthy areas of Europe, and highly prized. And so, a number of major battles and many people are familiar with, stretching from Waterloo in 1815 to, the battle of the bulge in 1944, early 45.",conflict
Dr. Erik Hadley,[00:07:23:07],00:07:52:08,"The Battle of Epe during the First World War, Belgium becomes this kind of staging ground between, the British and the French and, and, and, the, different German, German states over this period. So back to where we are. Belgium becomes an independent state in 1830. After the end of the Revolution, the Napoleonic Wars and, I'm studying a series of festivals in this province of.",conflict;culture
Dr. Erik Hadley,[00:07:52:13],00:08:11:04,"Hainaut Why? Well, I was doing work in Belgium in the early 2000 on, on a, doctoral research project for my dissertation. And I was actually studying the French Belgian borderland and the communities on the borderland. And in the course of that, I made a number of friends in Belgium, and they kept inviting me to different.",education
Dr. Erik Hadley,[00:08:11:04],00:08:28:02,"Over the course of the year, I was living there to many different festivals. And, it was something of a distraction from my, doctoral work, but a really pleasant, welcoming distraction. And I, I started asking questions. Why? Why are they dressed this way? Why do they have giants? Why is there why, why, why is there a Saint Roch statue?",culture
