speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:21:10,"Thank you so much for joining us for tonight's Connected Conversation, a program conducted by the Idaho Humanities Council. If you're not familiar with our organization, I encourage you to check out our website, Idaho Human .org. I'd also like to remind you all that you may submit any questions using the Q&A feature located at the bottom of the screen.",
Doug Exton,[00:00:21:12],00:00:26:08,"With me tonight is Laura Jenski, and it's a pleasure to have you with us tonight. And I turn it over to you.",
Laura Jenski,[00:00:26:10],00:00:51:09,"Okay. Thank you. It's a pleasure to be here. Thanks for the opportunity. I'm going to go ahead and start my slides because it's. I was telling as I was saying, that I have a camera here. I have to look around at. Okay, there we go.",
Laura Jenski,[00:00:51:11],00:01:34:03,"Okay. I would like to spend about 35 minutes telling you two stories and then, sharing some thoughts that I have about the current COVID vaccines. I will talk about smallpox because I think smallpox is just a wonderful illustration of of how a combination of luck and persistence can solve a problem that really seems unsolvable. And then I'll talk about polio, because polio is an example of how external influences external forces, outside of science, can affect vaccine development.",
Laura Jenski,[00:01:34:21],00:02:02:06,"Let me say that my opinions are my opinions, they're not necessarily those of the Idaho Humanities Council. And also, I'm going to show you some, images of smallpox. And some people may find these images rather disturbing. So smallpox, the truly horrific disease, it's caused by the very old the virus, which is a DNA pox virus. And it starts with just simple flu like symptoms.",
Laura Jenski,[00:02:03:10],00:02:30:12,"Then rash and then pus filled sores that scab over. So it really is a terrible disease to have, but it's a very old disease. It was past human to human, which means that there's no. And animal intermediate. There are no bats or rats or fleas or mosquitoes that will carry this very old virus. It has to be past human.",
Laura Jenski,[00:02:30:12],00:03:05:20,"Human. So it probably didn't arise as a human condition until people started living in communities, like after the beginning of agricultural settlements, about, 10,000 B.C., you can find evidence of smallpox and mummified remains, like the Egyptian pharaoh, Ramses the Fifth. That would have been in, like, 1100 B.C.. But it really wasn't until the fourth century that you find written descriptions.",
Laura Jenski,[00:03:06:08],00:03:42:05,"smallpox. Well, as I said, a horrific disease, very high mortality rate for smallpox, about 30%. And that's a rather misleading number because for the vulnerable, very old, the very young people with certain diseases, the mortality rate to be upwards of 90%. And even if you survived smallpox, you'd be, badly disfigured, especially on the face, because that's where you have the most, sebaceous glands that is oil producing glands.",
Laura Jenski,[00:03:42:05],00:04:17:18,"And so that's where you get the most pockmarks. And in addition to the pox, the sores would sometimes get infected, and you'd have tissue damage, including tissue loss, like, you look at this picture of this poor woman in this photograph. She's lost part of her face, due to smallpox. Blindness was another problem. So, as you can well imagine, people, even though they didn't understand smallpox or didn't understand what it was, they were desperate for some relief from it.",
Laura Jenski,[00:04:17:20],00:04:49:04,"Well, over time, there evolved a method for some protection against smallpox. It's a method called inoculation, or more specifically, variolation. And that's a procedure where you take matter out of the pus filled sores, and you deliberately infect another person with the hope that they might get a real mild case of smallpox and then be prevented from getting a full blown case.",
Laura Jenski,[00:04:49:06],00:05:22:13,"If you can see this slide in the upper corner. One method for variolation was to actually inhale the dried scabs off of people's skin. Another method that was practiced more in the Middle East and Africa was to take pus matter and scratch it into the skin using these pretty scary looking instruments. Here. And so, as awful as that sounds, very ablation actually didn't work to some degree and lessened disease severity.",
Laura Jenski,[00:05:23:04],00:05:52:24,"But it also caused disease and sometimes it even caused deaths. One person that I want to talk about was who would have known about variolation, is a person called, Lady Mary Wortley Montagu. And she was the wife of the British ambassador to Turkey. Mary grew up in an aristocratic English family. She was apparently quite this free spirit.",
Laura Jenski,[00:05:53:01],00:06:22:02,"She was a voracious reader. Read all the books in her family's library. And that gave her quite an education, which was unusual for a female at that time. This would have been the late 17th century. Well, in 1712, Mary eloped with Edward Wortley Montagu, against her father's wishes, and the newlyweds went to London. And Mary was a beautiful woman.",education
Laura Jenski,[00:06:22:09],00:06:52:03,"She was smart. So her beauty and her wit made her a fairly prominent feature. At the royal court. But sadly, about three years into her marriage, Lady Montagu contracted smallpox. Well, she survived, but she was disfigured. Her lovely face was badly marked. And on top of that, she had just two years earlier lost her favorite brother to smallpox.",
Laura Jenski,[00:06:52:05],00:07:27:10,"So Lady Montagu was really passionate about finding some cure for this terrible disease. Well, when her husband was, assigned to Turkey and Lady Montagu followed him there, and that's where she learned about variolation. She would would see these elder Turkish women who would, in a ritual, use smallpox to attempt to prevent, full blown cases of smallpox.",religion
Laura Jenski,[00:07:27:12],00:07:55:14,"So when Lady Montagu realized that they were going back to London, where smallpox was endemic, she had her five year old son variolated by the, embassy physician. And when she got back to London, she'd have her daughter variolated. And she did it very publicly. The same physician did the burial. Well, as you can imagine, the medical community didn't think very highly of that.",
Laura Jenski,[00:07:55:17],00:08:21:21,"They didn't take variolation seriously. They thought it was some superstitious folk medicine. And of course, she was a woman. So they didn't take her seriously. But as I told you, she had some standing at court. And she had the ear of Caroline, the Princess of Wales, and she persuaded Caroline to ask her father in law, the King, to have the royal family variolated.",
Laura Jenski,[00:08:21:23],00:08:50:00,"Well, the king agreed to test variolation. He had it tested on prisoners and orphans in asylum. Sounds bad. But the results were actually quite promising. It did reduce the mortality for Baryonyx for smallpox of down from 30% to 2 to 3%. So the king agreed that the females in the royal family, could be variolated.",
Laura Jenski,[00:08:50:00],00:09:26:14,"He wasn't going to risk as male heirs. And that gave, some quite a bit credibility to variolation. And the medical establishment began to accept it. And throughout the 1700s, variolation became the the fairly common method to attempt to to protect against smallpox. But variation had risks. It wasn't regulated, and quite often it was combined with other pretty risky procedures like purges and bloodletting.",
Laura Jenski,[00:09:26:16],00:10:08:09,"So, there were deaths. There were bad cases associated with the variolation, but still it was the only game in town. Throughout the 1700s. So enter Edward Jenner. Doctor Jenner was an English physician. He himself had been very ill fated. So he knew how awful the procedure could be. And he lived out in the country, which means he was aware that persons who had been exposed to a different pox disease, packs of cows very cleverly called cowpox.",
Laura Jenski,[00:10:08:11],00:10:39:04,"He was aware that those persons didn't get smallpox. And the story goes that Doctor Jenner was so inspired by the beauty of the milkmaids faces that that he tested cowpox. Well, you know, that's probably not true, but Jenner was inspired to do scientific studies of cowpox. So what he did is he took, material from a cowpox lesion.",
Laura Jenski,[00:10:39:21],00:11:13:08,"The milkmaid, Sarah Nelmes. Here's a drawing on the slide of the milkmaids hand. And he used that, pustular material to vaccinate, a young boy named James Phipps. If you're interested, this slide in the uppermost corner is what cowpox looks like on a cow. Anyway, so Jenner scratched the cowpox material into in under the skin of this young boy.",
Laura Jenski,[00:11:13:10],00:11:42:03,"And then a few weeks later, he exposed the boy to small pox. And James didn't get smallpox. So Jenner exposed the smallpox again. And the boy didn't get smallpox then either. And, you know, you may be saying, oh, wait, wait a minute. How, it's totally unethical to be experimenting on children. Well, actually not really. That's at the time because, James would have been exposed to smallpox anyway.",
Laura Jenski,[00:11:42:03],00:12:19:15,"Probably, as variolation, because there was, you know, an economic reason, to do so. So, again, that it was not considered unethical. Doctor Jenner is the person that gave us the term vaccination. He use the Latin word for cow, vacca. To coin that particular term. So that occurred this, work with the boy James Phipps occurred in 1796, and Jenner continued his experiments with other, let's call him volunteers.",
Laura Jenski,[00:12:19:17],00:13:02:24,"And in 1798, Doctor Jenner published his work in a small booklet. Well, the medical community had sort of mixed reactions to his work. But Doctor Jenner was altruistic. He not only shared his knowledge, but he shared his cowpox vaccine. And over time, London physicians began to use this vaccination procedure themselves. And more and more of the medical community came on board with this idea that this using cowpox to protect against smallpox was safer and just as effective, if not more effective.",
Laura Jenski,[00:13:03:01],00:13:32:17,"Society, on the other hand, had quite a bit of, shall we call it anti-vaccine sentiments? You can if you can see this cartoon in the slide here. These are, it's a cartoon of people who have been inoculated with, or vaccinated with cowpox, and they have cows popping out all over them. But over time, vaccination became more accepted.",
