speaker,timestamp,End Time,words,tags
,,,,
Doug Exton,[00:00:00:00],00:00:06:21,This program is funded through a more perfect.,
Doug Exton,[00:00:06:21],00:00:31:08,"Union initiative of the National Endowment for the Humanities. With me today are the honorable Dr. Joseph Meier, the honorable Randy Smith, Bennett Briggs, and acting as today's moderator, Steven Kenyon. We would also like to express our appreciation for the generous support from the Ninth District Court for community Grant to support this year's Teacher Institute, focusing on a more perfect union in.",
Doug Exton,[00:00:31:08],00:00:31:17,"And Steve, I.",
Doug Exton,[00:00:31:17],00:00:34:12,Turn it over to you.,
Dr. Steve Kenyon,[00:00:34:14],00:00:53:17,"Thanks, Doug. Hi. My name is Steve Kenyon. I'm the clerk of the courts for the United States District and bankruptcy courts for the District of Idaho. We're excited to be here today with with all of you. I'm going to introduce our presenters today. First we'll hear from Bennett Briggs, who's a career law clerk for the chief judge, David Nye of the U.S. District Court.",
Dr. Steve Kenyon,[00:00:53:19],00:01:21:15,"Bennett's been with, Judge Nye for a little over six years. And, and then we'll hear next from, Chief Judge Joe Meier from the United States bankruptcy court. He's the chief judge of the United States Bankruptcy Court for the District of Idaho. He was appointed to the bench in 2018. And, and then we'll hear from Judge Smith, judge Randy Smith from the Ninth Circuit Court of Appeals, who was appointed by President George Bush in 2007 to that that position.",
Dr. Steve Kenyon,[00:01:21:15],00:01:25:03,"So we'll take it in that order. So, Bennett, go ahead.",
Bennett Briggs,[00:01:25:05],00:01:51:16,"Well, thank you. Everyone, I'm grateful excited to be here with you today. As Steve mentioned, my name is Bennett Briggs, and I currently work for our chief judge. Chief district judge I here in the District of Idaho. I am a licensed attorney. I went to law school. I took the bar, passed the bar. And, the easiest way to think of my job is that I assist Judge Nye, in his duties as a judge in preparing for hearings and in researching and analyzing legal matters.",
Bennett Briggs,[00:01:51:18],00:02:18:11,"What I've been asked to talk about today, is kind of just who we are as a federal district court. And I'll, I'll start with a disclaimer, which is that I've condensed what is what is about two semesters worth of law school classes into ten minutes. So so please don't feel, You probably won't be prepared to go out and pass the bar after my portion of the presentation today, but hopefully it gives you an overview of, of us.",
Bennett Briggs,[00:02:18:13],00:02:39:06,"So one of the questions that I get frequently asked by family and friends, is, hey, did you hear about such and such a case, or is that in front of your court? Or. Hey, I got called in for jury duty. I guess I'll see you soon. More often than not, what people are referring to, are actually state court matters.",
Bennett Briggs,[00:02:39:08],00:02:57:02,"In the in Idaho, every county has a state that has a courthouse. And many of you have likely been called into jury duty before. Or maybe you've had, legal matters that you've had to take care of. And so most people are frequently more familiar with state court in Idaho, as you can see on this first slide.",
Bennett Briggs,[00:02:57:04],00:03:29:15,"There are three federal courthouses. The top left of the screen is the Boise Courthouse. The top right is our beautiful courthouse up in Coeur d'Alene, Idaho. And the bottom left is the courthouse in Pocatello. And at these three courthouses, you know, this is where federal legal work, federal court matters happen. And so, again, a lot of the times when I'm talking to people, they've mostly been involved in state court proceedings, whereas with, federal court matters, you're going to end up in one of these three buildings in the criminal context.",boise;pocatello
Bennett Briggs,[00:03:29:15],00:03:52:14,"So I, I guess I should start by saying most of what we deal with in court falls into generally two buckets. One would be criminal law matters and the other is civil law matters. On the criminal side, the easiest way to think about it is did you break a federal law? A lot of the crimes that probably come to mind, murder, rape, assault, battery, arson, those types of things are actually all state law crimes.",
Bennett Briggs,[00:03:52:16],00:04:22:18,"And so if convicted or charged with one of those matters, you're looking towards, again, those state court proceedings, with with one exception that I'll explain here in a second. The bulk of what we see in federal court having to deal with criminal law are drug cases. You think of your schedule one and schedule two controlled substances, and obviously, possessing, importing, shipping transaction, you know, dealing with those substances is a violation of federal law.",
Bennett Briggs,[00:04:22:20],00:04:46:24,"And so those are the types of drug cases we see. We also you'll see my second category here. I just kind of broadly say guns. It is a federal law, by law, to possess a firearm. If you've been previously convicted of certain crimes. And so we see a lot of those types of cases. Also immigration cases, we deal with a lot of that, white collar crimes.",migration
Bennett Briggs,[00:04:47:01],00:05:07:17,"You know, embezzlement, fraud, those types of matters are a lot of what we deal with in federal court. Unfortunately, child pornography is something that we, deal with. And then, I mentioned that there was a caveat to my earlier statement that most of the crimes you think of are state crimes. The exception to that are crimes that occur on Indian reservations.",
Bennett Briggs,[00:05:07:19],00:05:29:05,"Because that is federal land. The federal government has jurisdiction over those. And so those crimes I previously mentioned murder, rape, assault, battery. That would typically fall within kind of the state's purview if they take place on an Indian reservation. And there are, quite a few in Idaho. Then that becomes something that the federal court, deals with.",indigenous
Bennett Briggs,[00:05:29:07],00:05:51:16,"The last thing that I'll mention, which is kind of interesting that some of you may actually have, experience with, are called Central Violations Bureau, matters. You know, you may not think or deal with a lot of these other things, but actually, I've had numerous friends and family call me and say, hey, I got this ticket, but it says it's a federal ticket.",
Bennett Briggs,[00:05:51:16],00:06:11:17,"It's not just like a speeding ticket or something. What do I do? This is probably a Central Violations Bureau incident, which, could be something that takes place on the forest Service ground. But let's say that you take your ATV off of the, off of the prescribed trail, or maybe, something that happens in a national park.",
Bennett Briggs,[00:06:11:19],00:06:29:01,"Or maybe even as simple as maybe a, fire where wild or where, fire burning isn't allowed. Some of those types of things again, because they take place on federal land. They, they, they come up to us here in federal court. So that's kind of the nitty gritty of the criminal side that we deal with.",
Bennett Briggs,[00:06:29:03],00:06:54:01,"And I will say that as a law clerk, again, I work for judge Meier. I help him prepare for hearings and things and do legal analysis for him. A lot of the time that we spend in court, that is to say, literally in the courtroom. You know, kind of battling it out or listening to attorneys battle it out is on the criminal side because they have, again, many of you know, the rights that criminal defendants are afforded under the fourth, fifth and Sixth Amendment.",conflict
Bennett Briggs,[00:06:54:05],00:07:17:02,"And a lot of those have to take place in person. And so a lot of our in court, in-person time is spent on criminal matters. I'm going to go next to civil, disputes. So this is converse. You know, our opposite of what I just said. This is the bulk of what we spend kind of in our office is doing, researching and writing on civil cases.",
