speaker,timestamp,End Time,words,tags
,,,,
Johanna Bringhurst,[00:00:00:00],00:00:36:19,"Hello everyone, and welcome to context. This program is brought to you by the Idaho Humanities Council with funding from the National Endowment for the Humanities. The views expressed here today do not necessarily represent those of the IHC or the NIH. My name is Johanna Bringhurst and joining us today is Douglas A Cunningham. Doctor Cunningham is a film historian and filmmaker who serves as an adjunct professor of film studies and humanities at several universities in the Intermountain West.",
Johanna Bringhurst,[00:00:36:21],00:01:06:29,"He is the editor of and the author of two essays for the San Francisco of Alfred Hitchcock's Vertigo, Place, pilgrimage, and Commemoration. Doctor Cunningham is also the editor of, and the author of An Essay on the birds. For critical Insights, Alfred Hitchcock, as well as the coeditor of A companion to the War Film. His other essays have appeared in academic journals such as screen, Senate Action, The Moving Image, and Critical Survey.",
Johanna Bringhurst,[00:01:07:01],00:01:35:08,"He co-wrote and directed Listen Darkly, a short fiction film produced as a complex tribute to Hitchcock's Vertigo. Listen. Darkling went on to screen at film festivals in 2015 and 2016. His most recent short film, highway, is a suspense thriller. Highway is currently on the festival circuit where it has won several awards. Cunningham earned a PhD in Film Studies from the University of California, Berkeley.",
Johanna Bringhurst,[00:01:35:11],00:01:56:09,"He is currently completing a new book that examines representations of American masculinity in films produced by the US Army Air Forces during World War Two. Doctor Cunningham, thank you so much for joining me today to talk about arguably one of the best known and most admired film directors, Sir Alfred Hitchcock.",
Dr. Douglas Cunningham,[00:01:56:12],00:01:58:21,Thank you. I'm honored to be here.,
Johanna Bringhurst,[00:01:58:24],00:02:08:07,So could we start with your explanation of why Hitchcock is so well known and so admired?,
Dr. Douglas Cunningham,[00:02:08:10],00:02:45:19,"Well, Hitchcock is a figure that, you know, has been making films for decades. By the time that he passes away in 1980. He had fairly early on established a reputation in Britain and then later in America as being a, a singular voice in cinema, and particularly a singular voice in suspense films. The result is that as he grew more and more well-known and more and more adept in his craft, he became increasingly famous.",cinema
Dr. Douglas Cunningham,[00:02:45:19],00:03:32:23,"He was one of the few directors, throughout his career, that was able to claim a name above the title, for almost every picture that he made from the 1940s onwards. And this in and of itself is, you know, quite an achievement. But today I think we remember Hitchcock mostly for his large body of films, almost all of which are regarded with great admiration and affection, but also for his style, for his own personality in front of the camera, which he did much to develop, both in terms of promoting his films and his television shows and for, the ways that he is able to keep us on the edge of our",
Dr. Douglas Cunningham,[00:03:32:23],00:03:40:00,seats. These are the reasons why we remember him so fondly. Even today.,
Johanna Bringhurst,[00:03:40:02],00:03:58:17,"He really is the master of suspense. And I've heard other directors like, Night Shyamalan, Steven Spielberg talk about how inspirational he was in their work. Do we see a lot of Hitchcock's techniques still in use today?",
Dr. Douglas Cunningham,[00:03:58:20],00:04:25:20,"Oh, yes. Almost every modern director, whether American or international or whether men or women, who are working in suspense films, but in films in general. Oh, a great debt to Hitchcock in terms of, the kinds of techniques that they employ, the way that they engage the audience, the way that they play with the audience and the audience's expectations.",cinema
Dr. Douglas Cunningham,[00:04:25:23],00:04:52:28,"These are all, techniques and ideas that have been derived from generations of, you know, people watching Hitchcock films. You know, you can see the work of Hitchcock on display in some of our most, esteemed directors today, from Martin Scorsese to David Fincher to Christopher Nolan. Spielberg, Shyamalan. As you mentioned, Kathryn Bigelow, many others.",
Dr. Douglas Cunningham,[00:04:53:00],00:05:09:21,"It is, a kind of timeless set of technical and, stylistic flourishes that continues to, you know, be passed down from generation to generation. Filmmakers.",
Johanna Bringhurst,[00:05:09:24],00:05:36:28,"So let's talk about some of those films that are most known and most remembered. Many people probably do not know that Hitchcock made silent films during the silent film era, and that he produced the first British talkie film. And so he has work, as you said, that we know, from the 1920s, but also the 30s, 40s, 50s into the 70s.",
Johanna Bringhurst,[00:05:36:28],00:05:40:05,So he was really a prolific director.,
Dr. Douglas Cunningham,[00:05:40:07],00:06:09:19,"You know, and it's very rare to find someone that has such an extensive filmography as Alfred Hitchcock and covers so many, significant periods. You know, we have very, prolific directors out there, people who have continued to make films through the decades, you know, and have achieved a kind of critical, and audience acclaim for, each one of them.",
