time,title,description
[1:00],Willa's in-laws,"Mrs. and Mr. Joseph Carlson, Willa Carlson's in-laws."
[6:00],Mother-in-law's work as midwife and nurse on American Ridge,"Her mother-in-law's work as a midwife and nurse. She delivered a generation of children on the ridges. Funeral for the young Moody girl who died of typhoid fever. Her mother-in-law's stamina and fearlessness. How she developed into a midwife. Cleanliness, always important to Swedish women, surrounded birth. Willa Carlson preferred to give birth in a hospital."
[19:00],Harris Ridge verses Burnt Ridge; infant death,"Primitiveness of Harris Ridge (near Kooskia) compared to Burnt Ridge. As a young schoolteacher there, Mrs. Carlson was called on to prepare a prematurely born infant for burial, and explains what was done."
[29:00],Differences between nationalities not a big deal,"Differences among nationalities melted away. Swedish cooking, (cont.)"
[30:00],Swedish Christmas recipes,(cont.) Swedish stuffed sausage (potatiskerv) was made every Christmas.
[33:00],"Christmas holiday traditions for Swedes, Irish; language",Swedes and Irish had tug-of-wars on holidays. Paul Carlson's family spoke only Swedish at home. People tried to pressure Mrs. Carlson to force her pupils to speak English instead of Swedish or (hear Kooskia) Finnish. Instead she told them to be proud of their language.
[39:00],How American Ridge was named,"The reason for choosing the name American Ridge, after many other names were considered. Where the ridgers came from."
[42:00],Small town reputations,Fighting and drinking at Nora; what Mrs. Carlson heard of the town. Viola had a tough reputation.
[49:00],Lord Bovill; using a dictionary,Her interest in Lord Bovill. Looking up words in a dictionary. Bovill's team of high-stepping horses was bought by Mr. Aller of Burnt Ridge.
[54:00],First telephone line in 1905; why Willa wanted to study science,"Ford Robbins, a teenager from Chicago, built the first telephone line on American Ridge, about 1905. Mrs. Carlson wanted to study science because of him."
[59:00],Fear of American Indians as a child,"Mrs. Carlson's mother feared Indians, and told her they'd carry her off if she was bad. She meets a band of Indians at the Roberts' place, (cont.)"
[1:00:00],Overcoming fear of American Indians,(cont.) From this meeting she overcame her fear of Indians. Recently she screamed when surprised by an Indian whom she wanted to get to know.
[1:05:00],"Chinese neighbors, locally","Chinese were noticed when they came into the country. She meets Jean Chang, Chinese gardener, at her grand mother's in Spokane; his song, A Chinese in Kendrick raised geese. In Moscow a Chinese laundryman did a great firecracker business on July 4."
[1:12:00],"Prejudices of American Indians, African-Americans",She waves to the Indians on their way up the ridge. Prejudice has never taken root in her. The attitude of superiority towards Black Americans. Her mother's southern lullaby.
[1:18:00],Anti-Semitism,Jews were not spoken of much in early days. She reads about them in Sir Walter Scott. A conversation with Mrs. Martin about anti-Semitism.
[1:24:00],No prejudice in Roberts family,"Some people were unhappy about the Irish Catholics coming to American Ridge. Mr. Harland changes his mind about intermarrying of different nationalities. All Roberts had no prejudice; he called Joe Wells ""Uncle"" Joe."
