time,title,description
[0:00],How Moscow was named; father was a politician,"Tale of naming of Moscow - ""Moe's cow."" Father a politician first."
[3:00],Raising taxes in North Dakota; dislike Ford; what to do with people who don't vote,North Dakota's governor reduced taxes. People who don't vote should be fined. Dislike of Ford.
[5:00],Communist dedication and being warned about the Russians at the turn of the century,A Communist's dedication. A minister's warning about the Russians at the turn of the century.
[8:00],Influence of Christianity in the US; rarity of crime; when was aid available,Christianity had greater influence in the U.S. in the early days. Crime was much rarer. A man uncovered as a bigamist when he applied for a Civil War pension; the second wife abandoned. County aid was available on a case by case basis.
[16:00],Remarriage prospects in the west; living on hard times but still feeding the needy; girls going to the University despite lack of money,"Remarriage was a good prospect in the pioneer West. Her family could live on little. Fathers had a right to the sons' wages. The family didn't have a lock on their door. Hard times - tramps and businessmen came to their home for food, and all were fed. A man who wanted coffee; one who lost his money on a ""picture machine."" University girls went despite lack of money"
[29:00],"Rarity of ""shotgun marriages.""","Rarity of ""shotgun marriages."""
[31:00],Unwanted pregnancies at the University; differences in social attitude towards morality,"Unexpected pregnancies at the university. A boy and his girlfriend were forced to leave the University. Eighth graders caught fooling around were almost sent to reform school. A suicide over pregnancy as a result of ostracism. If married, such a person might eventually be accepted. And improper washerwoman. The difference in social attitude towards morality."
[43:00],Importance of worship,Importance of worship in church. A minister's reaction to the congregation's tardiness at prayer meetings.
[47:00],Acceptance of legal separation but not divorce; husband having shoes made out of cowhide; what the bible says about divorce,"She accepts legal separation, not divorce. Witnessing divorce proceedings as a girl; the husband had made shoes out of cowhide. The Scriptural prohibition against divorce - it was permitted only for adultery. Marriage is done for a legitimate baby, which is no reason to marry. Decline of morality causes societies to fall."
[57:00],What individual wealth does to people,"Individual wealth is part of the design to weaken us. Greece refused our aid because the money weakened them. People had ""nearly enough"" to get along with. A dime made a child rich."
[1:00:00],Young people do not share the same values as older generations; rarity of trees in South Dakota,No separation between young and old age groups. Work for young people at home that they don't do. Need for age groups to share their views. Picnics for the whole community. Old people should stay with their children at home. Rarity of trees in South Dakota.
[1:10:00],Ideas about marriage; couples kept differences to themselves; people accepted hardship,"There was perhaps no less discord in marriage then than now, but the atmosphere was much calmer. Marriage was a duty; couples kept their differences to themselves. If a woman couldn't get along with her husband, why could she get along with another? People accepted hardship. Differences shouldn't be put on a professional plane."
[1:18:00],Neely's bus service in Moscow.,Neely's bus service in Moscow.
[1:19:00],Women with families stayed home; women putting husbands through college; low requirements of teaching,"Women with families stayed at home. Women now must put their husbands through college, but the influences of doing so are not good. Low requirements for teaching."
[1:24:00],Owning the Troy paper; she and her daughter scrapped through college; Elderly losing sense of smell,"Working was natural to her. Owning the Troy paper. She always felt herself whatever her job was, but never felt inferior. She and her daughter scraped through college; her daughter's $15 loan. Older people lose their sense of smell."
[1:31:00],Marriage being a business; weigh of divorce on children; grounds for separation,Marriage is a business; people must work hard to realize the best from it. The weight of divorce on children. Grounds for separation. Marriage ceremonies should preclude divorce.
[1:39:00],What makes a marriage successful; discouraging men from marrying rich women; what leads to drinking; childhood alcoholism,"Success of marriages for stability rather than lose. Reasons for ""business marriages."" Discouraging a homesteader from marrying a rich woman. A woman who got slovenly after marriage, spending her clothes money on turkeys; her husband drank to hide his unhappiness. Unhappiness and conformity lead to drinking. Childhood alcoholism."
