time,title,description
[1:00],Why grandfather came to Moscow; raising cattle; The men who owned property in downtown Moscow,"Grandfather A.A. Lieuallen came to Moscow from the Athena, Oregon area (1871), because the land looked good for cattle raising. In the severe winter of 1873 he lost $40,000 in cattle. Then he bought Moscow's first store (at First and Main) from Samuel Neff. Lieuallen, Russell, MacGregor and Deakin owned adjoining property at Sixth and Main, Lieuallen's being the northwest part. His civic-mindedness."
[7:00],Native Americans playing with grandmother's hair; Memories of Moscow fort,Mrs. Otness's mother (Llily Lieuallen Woodworth) said that Indian women loved to play with her red hair in the store. Her memories of the Indian scare of 1877 and Moscow's fort.
[10:00],How and why Moscow was named; Rejected names for Moscow,Reasons for naming of Moscow. Name selected by consensus. Rejection of Hog Heaven and Paradise as names. Moscow was not named for Russians or for Lieuallen's beard.
[16:00],Goods sold at family store; Not banking in Moscow; selling the store and developing the town,"Goods sold at Lieuallen store. He traded for farm produce. He rode horseback to St. John to bank, and kept his going a secret to avoid getting waylaid. A man absconded with money and records from Moscow's first bank, so Lieuallen lost the notes he was owed. He then decided to sell his store and work on developing the town. He gave people free lots for building on them. His concern for innovation in the town."
[24:00],Mother going to school in Portland but then getting married before graduation; women rarely went to college,"Mother went to school at St. Helens Hall in Portland, She married before graduating from high school. She played mandolin in a local group. Married women rarely went to college, but were expected to raise a family. The university's prep school."
[29:00],Mother had siblings who died young; brother Jack was outstanding college athlete,"Mother had a brother and sister who died very young. Her brother Jack was an outstanding college athlete, especially in track."
[30:00],Carrie McConnell overheard the David boys saying the worst words they could think of,Carrie McConnell overheard the David boys saying the worst words they could think of.
[33:00],Jack being expelled from college; mother knowing everybody from first graduating class,"Jack was expelled from college by President Gault when he refused to stop winning track events against Washington Agricultural College ""in the interest of good relations"". Her mother knew all the students in the first graduating classes at the university."
[38:00],Family moving to Wallace and Lewiston; Father was frustrated with farming,Family moved to Wallace and Lewiston for short periods. Father was a frustrated farmer who farmed for Dr. Gritman in Alberta and in Saskatchewan for himself.
[43:00],Family moving to California and New Mexico; leaving after a rancher had been shot,"Family went to California for mother's health, and father decided to homestead near Playas, New Mexico. The week they arrived Pancho Villa's band shot the postmasters from Playas and other towns at a- postal meeting. Mother finally insisted they leave, after hearing that a rancher and his wife had been shot by their hired hands."
[47:00],Family returns to Moscow and father converts a house into first apartments in Moscow,"Family returned to Moscow when father decided to convert a house they owned into Moscow's first apartments, such as those he had seen in California. They had all the modern conveniences, and were in high demand among professional people."
[51:00],Mother given gold to play with as a child; family's legacy in Moscow street names,"Her mother was given twenty dollar gold pieces to play with as a child, and planted one, hoping it would grow. Almon, Asbury and Lieuallen streets were named for A.A. Lieuallen, Lilly for mother."
[55:00],Father knowing early Moscow leaders; Father was very conservative and a fan of big business,Father knew the early Moscow leaders. He caused his father much sorrow by becoming a Republican. Mrs. Otness teased him about his highly conservative convictions. He was entirely in favor of big business.
