time,title,description
[1:00],Female Homesteaders; Appearance of Dynamite,"The ""colony"" of women homesteaders in the timber. Staying with Mrs. Durham in the winter; Mrs. Durham's fall from a ladder. Appearance of ""Dynamite."""
[16:00],A Hearing in Wallace about the Homestead; Travelling with Quinsey,Going to Wallace from homestead in winter for a hearing on legality of her homestead. Travelling with Quinsey. Evening with Elsie Pfiel and her bulldog in the government cabin.
[25:00],Losing the Homestead; Fighting the 1910 Fire,"Loss of homestead due to report of Ashley Roach, a ""patent leather"" man from the East. Involvement in fighting fire of 1910 as cook for crew headed by Roach, (continued)"
[30:00],The 1910 Fire; Returning to Moscow after the Fire,"Cooking for fire fighters in 1910 fire. A man lost with the cooking supplies. She got ""buck fever"" when trying to shoot a deer. A very close call in the fire. Her return to Moscow after the fire. Roach's discomfort when fighting the fire. Intention of homesteaders to sell to lumber company for a good price."
[46:00],Pack Trip with A.J. Fleming,"A pack trip with A.J.Fleming, who had a bad hangover; his ""discovery"" of a bottle on the way. Fleming was a remittance man and a poet."
[58:00],Loss of Homestead to Railroads; Timber Claim on Ruby Creek,She lived on homestead continuously for almost two years Loss of homestead to railroads. Her stone and timber claim on Ruby Creek.
[1:00:00],Potlatch Pays for Damages,"A cook offered to testify against Potlatch because of its responsibility for the burning of her timber claim, but they agreed to pay for damage."
[1:06:00],Adair's Self Reliance; Flu Epidemic,Father approved of her homesteading. Driving father around during flu epidemic. Her ability to care for herself: pulling her own tooth as a child. A dentist who won her over with the violin.
[1:17:00],Motivating other Female Homesteaders,She was courageous and independent. Background and motivation of other women homesteaders.
[1:23:00],Father's Background; Running for County Treasurer,Father's background and pioneering instincts; he grew up in Oregon. She was ahead of her time; she always went her own way. She ran for county treasurer.
[1:30:00],Father's Last Illness,Father darkened his eyebrows his last illness. Father's inability to hear Dr. Brosnan was misinterpreted as close attention.
[1:36:00],Teaching at Moscow School; Discipline,"Teaching school in Moscow. Strict discipline, responsibility for children. A boy who was willing to confess the details of vandalism only when Harry Orchard confessed."
[1:42:00],Impressions of Senator Borah; Stories about the Borahs,"Impression of Senator Borah as ""a lone wolf."" Correction of some stories told about the Adairs. Friendship with Mary Borah. A story Mrs. Borah told of her maid. Closeness to her sister, Carrie McConnell Bush. A grandmother who couldn't recall how many children she had."
[1:52:00],Mary Borah and the Bush Family; The Stigma of Divorce,More about Mary Borah and Carrie Bush. Lack of closeness in the Bush family; they spent their time with others rather than with each other. The stigma of divorce in society.
[1:58:00],The Shooting of Mr. Creighton,Father witnessed shooting of Mr. Creighton by Steffen.
[2:00:00],Sister Margie Quieting Father,"Sister Margie quieted father by reciting ""the Golden Text."""
[2:07:00],Dr. Watkins' Murder; Shooting of Steffen,Father was given Dr. Watkin's sleigh bells by Mrs. Watkins. Shooting of Steffen by posse after he killed Dr. Watkins. Dr. Watkins was responsible for judging Steffen insane and sending him to Orofino.
[2:14:00],Mrs. Brown's Suicide; Elsie Pfiel raising Carol Brink; Miss Elsie Saving Wallace in the 1910 Fire,"Suicide of Mrs. Brown, the Watkins' daughter, rather than face an unhappy marriage or divorce; Aunt Elsie Pfiel then raised Carol Brink, her daughter. Carol Brink's idealization of her Uncle Douglas. Miss Elsie: her story of the saving of Wallace in the 1910 fire by prayer before the statue at the Catholic Church. Carol Brink's pony and cart. At her birthday parties each person was given a gift."
