time,title,description
[0:00],Working at the Mizpah mine in 1919; Oil venture in Montana with T. P. Bones,Working the Mizpah Mine in 1919. Getting hauled out by bobsled for money. An oil venture in Montana with T. P. Bones. How the Mizpah copper stringers were formed. Search for gold brought people to the far west.
[7:00],"Copper Chief, the Olson family mine; Drilling for aluminium during World War II","More about Copper Chief, the Olson family mine. Cox, the first miner. Hand drilling for aluminium in clay between Troy and Deary for the government during World War II. Copper Chief gets its name. Get-togethers in the mine; different shafts. Good mineral land couldn't be homesteaded. Diamond drilling for cobalt."
[16:00],Osterberg lies to the people back east about Idaho paradise,Osterberg's big lies to the people back east about Idaho paradise.
[20:00],Similarities of two brothers; Brothers sold their homestead,"The two brothers who act exactly the same way, and always agree with each other. Selling their homestead makes them broken-hearted. Their honesty. People wonder at them."
[25:00],"Stories about ""Whiskers' Johnson during the depression","""Whiskers"" Johnson frightens a salesman away. He can't understand why a man looks for work in the Depression. Other stories about him."
[30:00],Stories about Oscar Burkland,"Oscar Burkland, a wizard with figures. Oscar explains his gift. He gives speeches about germs on Troy's Main Street."
[33:00],Henry Anderson's dream about the future of Bear Creek,Henry Anderson's dream about the future of Bear Creek.
[35:00],A piece of leather replaces a burnt-out car bearing,A piece of leather replaces a burnt-out car bearing.
[37:00],Carl and John Carmen convert a sawmill in 1912,"Carl and John Carmen convert a sawmill to live-rollers, surprising the other workers, in 1912."
[40:00],Knutson refuses to rap for burning down Hennings' saloon,Hennings squeals when Knutson refuses to pay him $500 promised for burning down his saloon.
[43:00],Charlie Tehyer asks Carl for assistance to commit suicide during the Depression,"Charlie Tehyer asks Carl to drive him over the county line to kill himself, during the Depression."
[45:00],Anecdotes about Alfred Westlund; Carl Olson relates the fall of the Roman Empire to the decline of the United States,Alfred Westlund (nicknamed Mox Mox) can't understand why a better job should pay more. He lends Carl Mark Anthony's book; and Carl finds that the Roman Empire's decline is just like the United States.
[49:00],Carl Olson's amazing experience,"Carl has an amazing experience, feeling great on a beautiful day. It lasts half an hour. If people could feel so good, there'd be no trouble in the world. (More at minute 24.)"
[52:00],A strange experience; Throwing a car off the tracks before and train,Another strange experience: Carl throws his new car off the railroad tracks before an oncoming train.
[55:00],An example of the environment shaping people,The environment shapes people far more than they do themselves. Clarence Darrow as an example.
[1:00:00],More examples of the force of the environment,Examples of the force of environment: a gray mare brings a couple together; a conversation causes a man to die; what caused Sam to visit Carl.
[1:03:00],Stories about self-taught genius Brother Bob,"Brother Bob, a self-taught, retiring genius. He learned how to assay at the University, and prospected widely. He told Carl much of what he remembers of the old times. With no prior experience, he can handle machinery; he saves a steam engine from being destroyed in a smut explosion."
[1:13:00],Field fires started by smut explosions; IWWs tried to improve conditions,"IWW's were not responsible for field fires. They were caused by smut explosions, set off by engine sparks. Factors causing smut danger. IWW's attacked because they wanted to improve conditions."
[1:19:00],Modern problems; Labor strikes; Inflation; Conservative vs. liberal; Wealth concentration,Modern problems. Now labor strikes cause inflation; maybe we should work 30 hour week. False distinction between conservative and liberal: a good man is both - he wants to save and to progress. Bad people are misers or wasters. Bad to have concentration of wealth and land ownership. Each worker is as important to the country as every other person. Industry must be controlled.
[1:25:00],Energy dependence; Country should be run for the people,"Because we are so dependent on energy, we're the most vulnerable country to war, China the least. Bad planning the country should be run for the people. The stock market a shuck."
[1:29:00],Labor problems and seasonal work after the Great Depression in 1931,"Depression didn't hit here until 1931. No big labor problem: seasonal work, and small farms."
[1:30:00],Life during the Depression; Food and fuel prices; Saving money,"Depression. Fuel and food were cheap here: The population increased around Troy. People joke about the market crash. Carl does well at his service station; saving money in his safe, he is nicknamed the Second Bank of Troy. Carl deals with poor men that need gas. Effects not bad here."
[1:40:00],Best and worst economic times,"Best economic times 1916; worst, the 1893 depression. Sacking bad wheat for sale inside a stove pipe."
[1:44:00],Isolation and lack of news in the old days,Isolation and lack of news in the old days.
[1:46:00],Becoming Justice-of-the-Peace and road commissioner; The early roads,"Carl became justice-of-the-peace with two votes, and serves as road commissioner. The early roads; hauling in winter. Cars were put up for the winter; measuring mud holes with sticks."
[1:53:00],Serving on the Troy City council; Drilling a new well for Troy water supply,"Carl served on Troy City Council for many years. Council accomplishments for the town. The new well for the Troy water supply (finished in 1973) was Carl's idea, and concerned him for many years. He told them where to drill, based on brother Bob's knowledge. Understanding geologic formations in order to find water. The well a big success."
