time,title,description
[1:00],Working on the stock ranch near Bridgeport Washington; Neighbors having 25 acres irrigated; and harvesting sugar cane to make sorghum for bread,"The Crow stock ranch above the Columbia River, 12 miles from Bridgeport, Wash, Father drove the wagon from the Palouse, and Charles at 12 was a cowboy for 75 head of horses, The neighbor family on the bar had 25 acres irrigated; harvesting their sugar cane to make sorghum for use in bread,"
[6:00],Dealing with rattlesnakes and the affects of their bites; thinking he should have stayed on the Columbia,"One of their girls was bit by a rattlesnake and they could see the poison travelling up her arm^ she was never quite right afterwards. He saves another girl from being bitten by grabbing her and the saddle she is sitting on. Sometimes he thinks he should have stayed on the Columbia,"
[14:00],Father dealing with sick grandparents; giving up ranching; building a dugout canoe; and wintering horses on the river,"Father goes home when grandparent gets very ill described. The corral described, They give up the ranch after they have troubles with the Palouse place. Building the dugout.The horses wintered on the river."
[28:00],Trouble with men trying to take over their Palouse place.,Trouble with men trying to take over their Palouse place
[30:00],His horse leads him and his father to their spring when they are lost in a storm.,His horse leads him and his father to their spring when they are lost in a storm.
[33:00],Using dead snake rattles for a hat band; killing rattlesnakes; and protection from them,"Rattlesnakes. He made a hatband out of rattles frpm dead snakes and they said you'd never get headaches with one,He killed them with rocks and a forked stick, always pulled the rattles off first. He kills mama snake and children with a sagebrush club. You were expected to kill every rattlesnake you saw. Pigs are protected against rattlers. A rattler spooks a horse while they are packing out a deer. A 13 year old rattlesnake,"
[52:00],"Charles shoots a bull snake in the dugout, awakening his father with a shock","Charles shoots a bull snake in the dugout, awakening his father with a shock,"
[56:00],Threatening to kill men who tried to claim their land,"His father and grandfather threaten to kill men who are trying to jump their claim,(continued)"
[1:00:00],Protection against claim jumpers; the need for self-protection,"His father meant the threat you had to mean business in those days. A neighbor family had put the claim jumpers-on to the Crow place. Need for self-protection,"
[1:06:00],Discussion of neighbors; grandfather McQueen carrying logs by himself; getting rid of claim jumpers; seeing cows stolen,Neighbors. Grandfather McQueen carried the butt ends of logs by himself. Skookum means tough. The claim jumpers got out of the country. Charles sees a heifer stolen.
[1:11:00],"Hauling grain to the Snake River, homesteaded near Biggar","Hauling grain to the Snake River, He homesteaded near Biggar?"
[1:16:00],Driving horses after a severe winter and only one survived,"They drove the horses 175 miles from the Palouse to the horse ranch after a severe winter, and found only one range horse had survived, while hundreds had died"
[1:24:00],Having an orchard on their homestead after the home was torn down; Charles breaking the last forty acres and finding a squirrel,"The lovely orchard on their home place was torn down after they sold it. Getting the place, Charles helped break the last forty acres. They expose a hibernating squirrel while breaking the land."
[1:30:00],"Father thought the squirrel was dead, not hibernating, quality of the farm.","Father thought the squirrel was dead, not hibernating, quality of the farm."
[1:33:00],"The wet harvest of 1893 and how it affected area farmers, specifically the Crows","Charles remembers the wet harvest of 1893, His wife% father got a crop because he had a binder and cut early; and the Crows bought seed from him the next spring. Host peopled yearns work was, ruined, but the grain in the fields provided feed for stock, A man who tried to harvest when the rain stopped got his machinery bogged down right away, People couldnM: afford to leave, The Crows sold a little wheat for chicken feed and bought groceries, That was the only year of total failure, though yields were low one other year."
[1:41:00],The long drive from the Palouse to horse country; trying to keep rustlers away; camping and driving the wagon on the trail,"The drive from the Palouse to the horse country made about 25-30 miles a day with 75 head. Riding night watch, his father shoots at rustlers; and they later find they are one of the few herds to get by without losing horses to them. Listening for the bell mare. Kids frightened a horse into a barbed wire fence, and it died. Camping and driving the wagon on the trail."
[1:56:00],Horses on the ranch and the use of it for different uses; The loneliness of the trail,The horses on the ranch. The land gradually got peopled but there was still plenty of range. Almost never saw people on the trail.
[2:00:00],What the horses ate on the range; disastrous effects of turning land into farm homesteads,"All the horse range was bunchgrass. Disastrous effects of turning the land into farm homesteads,"
