time,title,description
[0:00],Father keeping large provisions; being father's favorite; discussion of cleaning around the home,"Father stored large provisions, having suffered as a boy. He didn't allow his children to go barefoot. She was apple of father's eye. Mother's love of company, despite poor health. Father's fastidiousness. Sending clothes out for cleaning. Cleaning day; keeping house clean."
[13:00],Difference between rooms at home; making her own clothes purchases; Creighton's linens,Eating in dining room vs. kitchen. Use of living room and furniture. Father's affection. She made her own clothes purchases; buying coats. Creighton's linens.
[22:00],Prominent people in Moscow; going to places with permission; playing games at parties,Mrs. Creighton's friends were often very ordinary people. Prominent Moscowans in the Presbyterian Church. Lack of clubs. Her parents' friends were neighborhood people. She didn't need to ask permission to go places and bring food; father's conservatism with older children. Games at parties.
[30:00],Not being able to dance; money had little influence on social group membership,Didn't dance at her home. Sunday school teacher would've allowed them to dance. A special occasion to be at the Day home. Father fixed her pancakes. The blacksmith's daughters were well loved and cared for by their father. Money had little influence on social group membership.
[39:00],Being involved in different charity groups,"Active Christian Endeavor group declined in her youth, when children had their own groups. Missionary Society less popular than Ladies' Aid."
[45:00],What friendship was based on; parties for young people; father's lack of involvement in Chamber of Commerce,Friendship based on neighborhood and lodge membership. Parties for young people - emphasis on singing. Father's closeness to lodge brothers. The black family of Swedetown. Social circles didn't reflect wealth. Father's lack of involvement in Moscow Chamber of Commerce.
[55:00],"Father's busiest time, before Memorial Day; His monument business","Father's busiest time, before Memorial Day. His monument business."
[1:00:00],Father's tastes in material; Moscow not having a high society; Mother's Thanksgiving hospitality,"Father preferred white marble to granite; his refined tastes. Family never wanted for what they needed. Moscow didn't really have ""high society"" when she was a child. Seriousness of women about religion Mrs. McConnell was very quiet and withdrawn from social activities. Mother's Thanksgiving hospitality."
[1:11:00],Playing house beneath the sidewalk; excellent education in Moscow,"Paying house beneath the board sidewalk. She got an excellent education in Moscow, although slow kids got no special attention."
[1:15:00],Formal visits from ladies in Moscow and leaving calling cards; buying meat daily,Formal visits - ladies left calling cards. The two sides of town had different calling days. Calls gave women a chance to evaluate their interest in others. Buying meat daily.
[1:24:00],First date with Harry; Cliquish clubs,"First date with Harry, going to the Runt Club skating party; he tried to appear very grown up, and was bashful. QAE club was cliquish."
[1:29:00],Lack of interest in home economics at the university; teaching at Kendrick.,Lack of interest in home economics at the university. Teaching at Kendrick.
[1:30:00],Teaching in Kendrick; living in the dorm in Lewiston,"Teaching at Kendrick. Her teacher at Lewiston became one of the first woman doctors in New York. Dormitory living in Lewiston was marvelous - slumber parties and concentration parties. She learned card reading from a Japanese houseboy. Early Moscow sororities were clubs, not living groups. Clothes."
[1:44:00],Carrying her engagement ring around with her; keeping pigs and living frugally,"During their long engagement she carried his ring around with her. Father trusted that Harry would provide for her. He would have given them land to build next door, but they thought the area was too underdeveloped. Moody's kept pigs for a while. Frugal living while they paid off their new house; help from Moscow Building and Loan."
[1:52:00],What she saw in Harry; Harry helping people plan budgets; not marrying before the war was over,"Qualities she saw in Harry. They didn't try to keep up with Joneses, and avoided debt. Harry helped many young people plan budgets, and made personal loans when the banks wouldn't. They felt they had to be sure before marrying, and were not very young. Harry didn't want to marry before the war was over; his physical."
[2:00:00],Experiences working at David's; why Harry always ate raisin pie; first experience measuring men's pants,Her experience working at David’s when help was needed. Why Harry always ate raisin pie at lunch. Her first experience measuring men's pants.
[2:07:00],Substitute teaching in Moscow; using a paddle to punish a boy,Substitute teaching at Moscow school. The regular teacher simply gave her a paddle and told her to use it. Punishing a boy.
[2:09:00],"Since she didn't like cooking, had luncheons catered; being close to the David family; culture at the university","Social luncheons with as many as thirty women friends. Since she didn't like cooking, she had parties catered by Elsie Nelson at the Blue Bucket. She saw a purpose in cooking through a class during World War II rationing. Later work in David’s; she liked to ""snoop"" the store. Closeness to David family. Luncheons were frequent- most women were married to professional men. Closeness of university to town in early days compared to now - culture at university. She is glad to have seen early days."
[2:23:00],Couldn't dance at party because of the dress she wore; Interior of the Day home and Jerome Day not spending time in Moscow,She couldn't dance at a party at the Shield's house because she wore a hobble dress. Interior of the Day home. Jerome Day spent little time in Moscow although his home was here. Mrs. Day remembered her old friends and family.
[2:29:00],Older sisters cooked dinner and when they left mother got a housekeeper,Older sisters cooked dinner; when they left mother got a housekeeper. One housekeeper had no other home until she married.
[2:30:00],A temporary housekeeper while mother was in the hospital,A temporary housekeeper while mother was in the hospital.
[2:32:00],The Depression wasn't hard on Moscow people; having a housekeeper; enjoying cleaning instead of cooking,Depression wasn't hard on Moscow people. She had a housekeeper after her baby but had to do her own cooking. She enjoyed housecleaning rather than cooking.
[2:38:00],Going to the country literary on a date for a lark; she didn't know Lola Clyde then.,Going to the country literary on a date for a lark. She didn't know Lola Clyde then.
[2:41:00],Using first and last names as forms of address; sister's devotion to church work,"Use of first and last names as forms of address - sister's wish to be called ""Miss Moody."" Sister's lifelong devotion to church work."
