time,title,description
[0:00],Discussion about the 1914 forest fire; loss of mother in law's furniture; her fears of fire afterwards; finding the children at the depot,"1914 fire. Loss of mother-in-law's furniture, which had just been shipped from southern Idaho. Her fear about the fire, although others didn't think it was serious. Fast approach of fire; fleeing of the family to Bovill. She was upset by hearing her husband's shay engine calling for help. Finding the children at the depot."
[9:00],"Thought her brother's prayers cause the fire to turn, saving his home and Bovill; continual nightmares of the fire","Her brother John's prayers caused the fire to turn at his home, saving it and the town of Bovill as well. Some of her clothes and her new stove were taken out of the house. Her nightmares that the fire was coming again; she was upset for weeks. Loss of nearly all their belongings."
[15:00],Moving in with mother; the power of wind; buying dishes,"They moved in with mother. Loss of wedding gifts. Like Nell Smith, she made a mess of packing. Power of wind. Even now she is afraid of fire. Burying dishes."
[23:00],A CCC camp general thought the sunset was a fire,A CCC camp general thought the sunset was a fire.
[25:00],Bovill being a booming town; Bovill's decline; and the social life in Bovill,"Bovill as a booming town, and people's high hopes. Its decline. Good stores. Social life in Bovill."
[30:00],Taking the first excursion train to Bovill; selling land near Boise; renting a more expensive house,"Taking the first excursion train to Bovill. She returned to Bovill because her family was here, but didn't think much of the place. She recently sold their piece of land near Boise, and they began to drill for oil to her brother Byer's chagrin. Renting a more expensive house."
[38:00],Trying to get work because the husbands were away from home; getting jobs as women flunkies in camps; lumberjacks improved their appearance because of women there; she was afraid of the lumberjacks; their work schedules as flunkies,"Deciding to try to get work, since their husbands were away from home working so much of the time. Getting jobs as the first women flunkies in the vicinity, as an experiment. She took her son with her. They did well. They enjoyed cooking for Shorty Justice. A lumberjack teased her about their working on the line. The men improved their appearance because the women were there; Nogle, the superintendent, thought they had a marvelous influence on the men. Her father told her that lumberjacks would never bother her, but she was still afraid. Their work schedule as flunkies."
[50:00],Working as the head clerk at the Ben Franklin store in Moscow; husband's death,"In Moscow she worked as head clerk at Ben Franklin store. Husband's health broke suddenly, and he died."
[52:00],Division between church going people and drinking people in Bovill; her brother never swears; her brother's conversion to Christianity,"Division between church-going people and drinking people at Bovill. Her brother John never swears, or gets cross with her, Foolish suspicion of a minister that John had moonshine. John became a Christian as a boy when his injured leg was healed instantly by two ministers. His devoutness has made a big impression on the family."
[56:00],Grew up with Christian precepts; began a Sunday school in Slabtown; growing desire to become a Christian,She grew up with Christian precepts but had not consecrated herself or been baptised. She began a Sunday school at Slabtown because of their isolation from church. Her growing desire to become a Christian.
[1:00:00],How her Sunday school teaching affected her; her father converted after seeing her baptised; discussion of the revival meeting of Church of God; beliefs of Church of God,"Her Sunday school teaching affected her, though she didn't realize it. Her experience of rebirth through baptism. Her father was converted by seeing her baptised. She insisted on them baptising her; she was scared of it. The revival meeting ground near Colfax of the Church of God. Her teaching of youth. Church of God is not a sect: its born-again creed embraces all Christians, regardless of church."
