time,title,description
[0:00],1893 Depression; hunting and bartering,"Early thrashing methods. Wet harvest of 1893. Life in 1893 Depression: bartering, hunting abundant game. Hunting with old ""muzzle-loader"" shotgun."
[6:00],Comparison of 1893 and 1930 Depressions on the farm,"Comparison of 1893 and 1930 Depressions: 1893 was harder. Farmer was already established somewhat in 1930, some money circulated. Sold eggs, butter, cream for very little. Early butter making,selling cream through mail carrier. First settlers on Potlatch ridge wiped out; same everywhere."
[10:00],Working during 1893 Depression,"Born 1881, worked in 1893 Depression trying to help family, worked in the fields from 7 a.m. to 6 p.m. for 35 cents per day or trade for food. Helped at home."
[13:00],Childhood; scared of big town of Kendrick,"Social life as child: playing with neighborhood kids; scared of the ""big town"" of Kendrick, town kids ""too smart."" Walking was the only transportation."
[15:00],Experience farming with horsepower; crop prices then and now,Farming with horsepower. Costs of bringing in a crop and crop prices. Depression farming. Prices then and now.
[18:00],Work with President Roosevelt's New Deal Farm Program,"President Roosevelt (FDR) brings in the Farm Program as part of the New Deal, Henry works in it for nine years. Washington dictates what to do, Henry retires."
[20:00],Family left Germany; travel to America via boat,"Father left Germany because tradition dictated that oldest son in family inherited whole estate, no future for other children. Fourteen days on boat to America."
[22:00],Life in Kansas in dugout cellar,"Landing in Hanover, Kansas. Dugout living in Bushma, Kansas. Cellar, chicken house, and home all dugouts."
[25:00],Moving to Idaho,"Moving to Idaho. ""We didn't like the hills."""
[27:00],English language barriers as a child; German settlement,"Settling in a German settlement. Learning English at age of twelve. ""We had to dig out our own way."""
[29:00],Anti-Germany feelings during World War I; experience as child German immigrant,"Wartime feeling against German immigrants. Younger generation learned English but older often refused it. When War came, English started to be used in German church. American flag on Cameron school torn down, ""torn to pieces and tromped in the mud"" and blamed on the Germans."
[30:00],World War I Liberty Bonds,"Liberty bonds in World War I forced on the people. ""They told you you had to buy...your quota or they'll take your clothes and property and everything else."" Later, bonds cashed in for 80% of value."
[33:00],Started his own farm in Kansas and Montana,"Parents helped Henry start own farm; had $400, bought horses and equipment. Farm equipment. Made no profit first 4 years. Homesteading in Montana."
[37:00],Working days for farmers,Typical farm work in early days. Long days; 12 to 13 hours. Each farmer worked differently. Big farmers could hire help.
[40:00],IWW (Industrial Workers of the World); CCC (Civilian Conservation Corps),"IWW (Industrial Workers of the World). President Roosevelt (FDR) brings in CCC (Civilian Conservation Corps). IWW tries to enlist farmers; gangs of men would stop farmers on road. Earlier, working on railroad in Colorado makes Henry realize need for labor organization. Conditions in railroad work here also very bad before unions. Farmers here never really got organized."
[50:00],Hobos and World War II (WWII),"Hobos. People started bumming in early days because work was scarce, even before Depression. Work in brick factory. Hobos here in 1941 would come to farm asking for food. Times improve with World War II (WWII). Prices in WWI comparatively better than in World War II (WWII). If depression happens now, times will be really rough. ""Everything is out of line."""
[59:00],Social Security; death of family members,"Now social security replaces family responsibility for aging parents; parents used to be taken care of at home. Burying family members, then and now."
