time,title,description
[0:00],Won a piano; mother did sewing for the woman that accompanied her,At eighteen she won a piano by selling the most coupon and subscription points in a contest. Mother did sewing for the woman that accompanied her.
[8:00],Called Free Coinage School the Three Cornered School; best dressed girl in school,"She was quite satisfied to do without. Kids called Free Coinage School the Three Cornered School. Mother remade clothes sent to her by family, so she was the best dressed girl in school."
[12:00],Meeting the Miller family; Homer Dinsmore's loss of his leg; his sense of humor,Meeting the Miller family. Homer Dinsmore's loss of his leg. He had refused to have it amputated because of his pride; support from his girl friend Florence McGary. His sense of humor.
[29:00],Girl who was jealous of Nell,"A girl who was ""petted"" in school and jealous of Nell."
[30:00],A boy who liked her; get-togethers in town; boy who shared wafers during recess,A girl's jealousy of Nell because of a boy who liked her. Get-togethers in town. A boy who brought wafers for lunch and shared them all during recess.
[40:00],"Snootiness of ""bonton"" people; Five Hundred and Rinky Dink Clubs; socializing for job advancement","Snootiness of ""bonton"" people. They had their own club and didn't socialize with others except for town functions. They played bridge, while common people played games like pinochle. Five Hundred and Rinky Dink Clubs. Use of socializing for job advancement. Mrs. Fisher's skill as a teacher."
[52:00],Trip to St. Maries to be married; plays in Bovill,Their delayed trip to St. Maries to be married. Plays in Bovill: The Great Winnersome Mine.
[1:00:00],Old Maids' Convention; Neeland Parker; playing a newlywed in Biscuits and Pills,"Old Maids' Convention. A hightoned lady she played. Neeland Parker, a professional actor who was an alcoholic. Playing a newlywed in Biscuits and Pills."
[1:15:00],"Home economics now; parties with popcorn, apples, and taffy; first effort to make lemon pies; having to kill a chicken","Training at home then, home economics now. Parties with popcorn, apples, taffy. Ernie's family thought they wouldn't stay together because he'd been spoiled. She cried a lot their first year, and he didn't apologize. She thought she'd make him over. A bad experience in her first effort to make lemon pies, with his hostility. Having to kill a chicken because he forgot."
[1:30:00],Rumor that she was interested in her nephew,"She was cooperative, but he didn't like to reason. The slanderous rumor that she was interested in her nephew, when he confided in her; she confronted the relatives without support from Ernie."
[1:41:00],Husband's drinking at the tavern; lectured him on Thanksgiving night; dislike of the tavern,"She wouldn't let him kiss her the first time he tried because he'd been drinking. Women think they'll reform their men. At times his drinking at the tavern was costly. She took him home with a strong lecture one Thanksgiving night, after holding the meal for hours. Dislike of tavern."
[1:52:00],Father would come home later after drinking; strong Christianity in her family,"Her father sometimes came home late after drinking, and she would wait up. Mother threatened to leave him once if he wouldn't stop, and Nell protested. Strong Christianity in her family, especially the women."
[2:00:00],Churchgoing in Missouri; skunk oil treatment; decision to give herself to God,Churchgoing in Missouri. Skunk oil treatment for croup. Decision to give herself to God came while reading a Sunday school paper.
[2:09:00],Breaking whiskey kegs with a broad axe; dances lead to running around,She wished she could have helped Frances Willard break whiskey kegs with a broad ax. Dances can lead to running around; she wouldn't accept an invitation to step outside for a little drink.
[2:16:00],Pat Malone bought tea instead of moonshine by mistake,Pat Malone liked to drink some. Pat bought tea instead of moonshine by mistake. Pat's fondness for Davey Ellison.
[2:25:00],Her ultimatum to Ernie to stop drinking,Her ultimatum to Ernie to stop drinking.
[2:30:00],Taking her sick baby to Spokane; the baby caught a bad home,"Taking her sick baby to Spokane to the doctor' he wasn't able to take her milk. It took her several days to get back home because of the difficulty of making connections, and the baby caught a bad cold."
[2:45:00],Surplus foods in the depression; Wells family,Adapting to surplus foods in the depression. Wells family.
