time,title,description
[1:00],Early hiring and firing by the foremen in Potlatch mill,Early hiring and firing by the foremen in the Potlatch mill.
[6:00],Working on the green chain and operation of green chain cars,Working on the green chain. Operation of green chain cars; distribution of lumber. Surfacing lumber in the planing mill. Separate organization of W. I .M.
[17:00],Getting work at the mill and transferring within the mill; importance of jobs,Getting work at the mill. Transferring within the mill. Importance of jobs to people.
[26:00],Inadequate clothing for work in the cold; cold weather gear,Inadequate clothing for work in the cold. Cold weather gear for hands and feet.
[31:00],Efforts for some foremen to expand their crew size,"Brown-nosing in the mill, efforts of some foremen to expand their crew size. Men worked their whole career for a good foreman."
[38:00],Daily grind for the mill workers,Daily grind for the mill worker was all they ever knew. It was very hard for most people to save any money after expenses.
[41:00],Interest of men in being foremen and responsibilities of foreman,Interest of men in being foremen. Responsibilities of foreman in charge of loading lumber; he settled disputes among the gyppos.
[48:00],"Hard work by gyppos, different attitude of men working by the hour versus gyppo","Hard work by gyppos, different attitude of men working by the hour and gyppo. Gyppo's pay was cut as they produced more work. Positions that were gyppo."
[1:00:00],Men who worked twelve hours seven days a week,"Men who worked twelve hours seven days a week: watchmen, pumphouse men."
[1:04:00],A brown-nose who became superintendent was beaten up,A brown-nose who became superintendent was beaten up by men. Men were advanced by the company because they got out production.
[1:11:00],"Foremen didn't have to do hard physical labor, but got paid a little extra; popularity of some foremen","Foremen didn't have to do hard physical labor, but got little extra pay. They were under pressure because they were in the middle. Attitudes of foremen towards smoking by the men. Popularity of some foremen."
[1:18:00],How Mr. Sundberg became a foreman from steamfitter and lead man,How Mr. Sundberg became a foreman from steamfitter and lead man. His last job was the rebuilding of the sawmill.
[1:25:00],His work with crews - good and poor workers,His work with crews - good and poor workers.
[1:29:00],He didn't get along with the top brass. Blame placed on I.W.W. (cont.),He didn't get along with the top brass. Blame placed on I.W.W. (cont.)
[1:34:00],"The Four L ""union"" was run by the company; found illegal by the courts and replaced by another union","The Four- L ""union"" was run by the company. It was found illegal by the courts and replaced with another union also dominated by the company."
[1:38:00],Mr. Sundberg agreed to represent union; Evangelist-type conversion by organized labor,"Mr. Sundberg agreed to represent the union organizing effort to the manager, who hated his guts because of it. Evangelist-type conversion by organized labor. How he took on the task. He was actually a member of management and never joined the union."
[1:50:00],How representing the union eventually led to loss of most of his pension benefits,How representing the union eventually led to the loss of most of his pension benefits.
[2:00:00],IWW's wanted clean bed and good food; feeding men rotten meat to save money,I .W.W.'s wanted clean beds and good food. Feeding men in camps rotten meat to save money while horses got the test food available.
[2:04:00],Cartoon caricature of the IWW's as bomb-throwing Bolsheviks; blamed for smut-caused fires in wheat fields,"Cartoon caricature of IWW's as bomb-throwing Bolsheviks. They were blamed for smut-caused fires in the wheat fields. Organization of laborers in IWW's. Company and deputized ""home guard""."
[2:11:00],"Potlatch militia organized by company during the war, stood ready to fight the ""Wobblies""","Potlatch militia, organized by company during the war, stood ready to fight the Wobblies. Local gullible people believed what the newspapers said about the Wobblies. Desire of average Americans to make a living and be left alone. IWW's brought eight-hour day to everyone, including the mill."
[2:18:00],Institution often minute breaks for the entire mill was controversial at first,Institution often minute breaks for the entire mill was controversial at first.
[2:23:00],"Company fired all known ""Wobblies""","Company fired all known Wobblies. Attending a Wobbly meeting in Spokane, Art was impressed with their aims. Most of the men in the camps belonged to the IWW, and even if they had to burn their cards the seeds were alreacMsown. Hatred of city fathers in Spokane and other cities tor Wobblies."
[2:28:00],IWW didn't get a foothold in Potlatch because conditions were better than in camps,IWW didn't get a foothold in Potlatch because conditions were better than in camps. Eight hour day came after the first World War.
[2:31:00],Strike at Potlatch by organized labor; present-day union benefits,Strike at Potlatch by organized labor. Labor didn't cross the picket line except for skeleton maintenance crew. Management produced some lumber but couldn't ship it out. Present-day union benefits.
