time,title,description
[0:00],Father sent to grade lumber; started working as a kid,"Father was sent out by Weyerhaeusers from the Midwest to grade lumber. Ed started working for the company as a kid, the only employer around."
[8:00],Arriving in Potlatch,Arriving in Potlatch in the rain and mud as a boy.
[10:00],Made money on house rentals,The company made good money on house rentals. They had to keep their houses up.
[13:00],Best school around the country,"He didn't like school, but it was the best school around the country."
[16:00],Picking potatoes; worked the job that paid the most; boss at the sawmill; women worked during World War II,"In summer kids picked potatoes for farmers. He piled lumber in the yard, and then worked on the edger and other jobs. He always worked for the job that paid the most money. He couldn't get along with the boss in the sawmill, so quit and went to the planer. Women pulling lumber in the mill during World War 11 had hard work. The boss that Ed didn't get along with."
[25:00],Kids that work at the mill now; today's bosses are company informers,"The kids that work in the mill now don't know lumbering. In the old days the men really had to work. Men who got in good with the boss were ""sitting pretty."" Today's bosses are company informers - a union steward who did that."
[30:00],Broke his thumb; taught boxing to kids; professional boxer working at Potlatch,"He broke his thumb at the beginning of the fight but kept going. He taught boxing to a group of kids for free, and had trouble raising money for their gloves. He learned from a professions boxer who worked at Potlatch. He is mismatched with a much bigger fighter."
[31:00],Fought two brothers from Alberta,"He and his friend fought two brothers from Alberta in Palouse - three rounds for five dollars,"
[36:00],Fighting with a man at a dance; rock music isn't very good; popularity of dances; people didn't trust each other; popularity of band musicians,"Fighting with a man at a dance at Onaway. He drove to dances around the country, Rock music isn't very good. Popularity of dances in the early days. It was easy to get dates. There was more mixing in the old days - if people were sick, the town helped, but now people don't trust each other. Popularity of band musicians."
[48:00],Set up by a bootlegger; getting moonshine from bootleggers; successful moonshiner; lack of enforcement against drug use,He is stopped by the cops when the real bootlegger tried to set him up. Getting moonshine from bootleggers. A highly successful moonshiner kept his still hidden from everybody Bootleggers were likely to get caught. Lack of enforcement against drug use in school. Princeton was an open town.
[1:00:00],Doctors in the area; his infected finger; helped set a leg,Early doctors in the area. Dr. Lepard treated his infected finger a boy. Ed helps Dr. Gibson set a leg.
[1:05:00],Father died when hit by an engine in the lumber yard; mother didn't sue; other deaths in the mill,"Death of father, struck by an engine in the lumber yard (1924). The one witness who saw the brakeman improperly running the engine was taken out of town by the company. His mother didn't sue because she didn't want to be kicked out of town. Two other deaths in the mill - a leg cut off by a switch engine, a man ground up in the green chain. Safety a personal matter."
[1:18:00],Band saws and resaws; lost his finger; doctor's treatment; fighting a company,Band saws and resaws broke easily. He lost his finger on a novelty saw; the doctor's treatment. Company paid for disabilities. Hard to fight a company.
[1:28:00],World War II; a man fighting in the mill,"Company didn't kick people out of town, except when they asked the Japanese to leave during World War II. Japanese were good people. A man picked a fight with a Japanese in the mill."
[1:30:00],Stopping fights in the mill; selling clothes,Stopping Japanese from getting hurt in the mill. Selling clothes to the Japanese.
[1:35:00],Mixing in Potlatch,Greeks and Italians - didn't mix very much in Potlatch.
[1:38:00],Father had no trouble during World War I; harassed for giving to the war effort,"Father, a German, had little trouble during First World War. gave to the war effort, but was harassed by a couple of Canadian"
[1:43:00],Improved conditions in camps; propaganda against IWWs; belonged to Potlatch militia in World War II,"IWWs were after better conditions, and improved the camps. People who were ignorant of the situation called them communists. The company would only give what they had to. Propaganda against IWWs. IWWs fought in woods, not mill. He belonged to Potlatch militia in Second War. Most men in camps were IWWs."
[1:53:00],Men had to work during World War II,In Second War men had to work in the mill (getting classified or go into the service.
[1:55:00],"Man who saved $50,000 and died a month later","A man who kept working until he'd saved $50,000; he died a month later from drink."
[1:58:00],Debt during the depression; the doctor's pushy patients,Working and getting in debt in the depression. Dr. Gibson cancelled his doctor's bill; the doctor got mad at a pushy patients who owed money.
