time,title,description
[0:00],1927 wet harvest,1927 wet harvest.
[2:00],Troubles mining with crooked partners; Mining in Canada and America,"Throwing up a rich Canadian mining claim near Kimberly, B.C., because of crooked partners (1927). He lost a gypsum mine because of the same partner. He took leaves from Potlatch to investigate mining prospects. In Canada a road was built for free to his property; here the government made it impossible for him to build a road to his land. He had to come back and work to pay off his investment and raise the family."
[18:00],Running CCC camps; Monopoly tactics used by Potlatch,Running CCC camps. A Potlatch head salesman thought he was badly abused. Working on blister rust control. Blocking off roads to keep people out of the forests is part of corporate monopoly.
[28:00],Cooking in logging camps,"The early CCC cooking was done by green kids and was inedible; the forestry men got logging camp cooks for them. Challenging the army men about the adequacy of the food,"
[30:00],Juvenile delinquent workers; Treatment of African American CCCs,"The army men learned how hard the boys' work was. Leniency with the CCCs; many were juvenile delinquents. Fights for weekend entertainment, Black CCCs were barred from towns because they were troublesome and resented whites. Many were from Harlem, and became ""civilized""."
[38:00],Treatment of boys by army officers; Bad supplies from the army,"Boys were ""turned loose"" from camps by army officers instead of being sent home; Byers was angered by this practice. Persuading boys not to ""go over the hill"" by running away. Discontent because of poor food - raw beefsteak sandwiches. Ill-fitting clothes from the army. Bread on the trains for food. Letters from home about the suffering of their families. Stealing for food in the East."
[49:00],Treatment of CCC kids by Bovill; Poverty during the Depression,"Towns didn't like CCC kids at first, but they brought business. Byers made ice cream on Sundays for town kids, and CCCs helped. Severe poverty in early part of depression. Byers got $2.25 a cord of wood in trade at Genesee. Living without cash; WWP cut off many families who lacked money. The CCCs brought in prosperity."
[56:00],Effect of food stamps and welfare during the Depression; Corporate monopoly hurt Bovill,"The country would be in the same condition today, were it not for food stamps and welfare. Monopoly of corporations has destroyed work for local people, who can't get permits to cut cedar. Decline of Bovill could be reversed if Potlatch would let people buy cedar."
[1:00:00],Closing of forest roads and mining restrictions were hard on Bovill,Closure of roads stops people from using the woods. Restriction of garnet mining. People formerly could make a decent living around Bovill. Common people were carried by stores until harvests.
[1:07:00],Hobos in Bovill; Stealing chicken,Hobos. They came to the shop and showed good welding. The jungle at Bovill. Going together on food. Stealing chickens with wheat. Former destruction of woods by donkey logging.
[1:14:00],"Bovill started as a flourishing town, but declined to just saloons","Bovill as a flourishing town. Lumberjack trade; town businesses. Bovill support of band, visits from governor, local celebrations. Today the town is just saloons."
[1:19:00],Potlatch exploited Bovill during the Depression; Youth of CCCs,Potlatch sold surplus food in the depression rather than give it to the Bovill people. CCCs mistook a sunset for a forest fire. His daughter married a CCC. Cutting tight shoes with a jackknife. Youth of CCCs. When they first came they stole food.
[1:27:00],Hunger during the Depression; Potlatch after the Depression; CCCs prospered,Hunger of local people in depression. Wife's background. Potlatch needed government money to get started after the depression. Local businessmen sold silver dollars to the CCCs for $1.50; the CCCs bought garnets and prospected.
[1:30:00],Potlatch shops in Bovill; Difficulties unionizing Potlatch,Organization of Potlatch shops at Bovill. Unionizing Potlatch - getting a man rehired. Reluctance of long-term employees to join union at first. Failure of Four-Ls. Potlatch opposed unions but were good to men.
[1:39:00],Prostitution in Bovill was eventually kicked out; Working at Bremeron in 1914; Joining the Navy,Loss of money from pension plan. Prostitution at Bovill and nearby towns; eventually they were kicked out by the towns. He had steady work from Potlatch. Working at Bremerton in 1914; joining the Navy. Impact of automation on employment.
[1:51:00],Working with poor bosses; Good bosses like Axel Anderson,"Poor bosses have power go to their heads. Sobering up a new boss who forgot about men's feelings. Good bosses with old-time views, like Axel Anderson. A boss who lost faith in the company after he was demoted. Hard to get a job from a local boss. Good foremen knew what it was to be working men. A foreman who swore at foreign lumberjacks got beaten by a white man. Byers didn't want the headache of being a master mechanic as his father was."
[2:00:00],Firing mechanics almost caused a strike,"Firing of Freel, an expert head mechanic, when a new supervisor came in. A mechanic who had a heart attack after they tried to make him quit. The men almost struck over Freel, and other lead mechanics quit."
[2:07:00],Fourth of July during the Depression; Raising the family,A Fourth of July party for Bovill children during the Depression. Raising the family.
[2:15:00],Lumberjack views on death; Many were Infidels,Lumberjacks were willing to kill themselves rather than die slowly. A lumberjack who died like a man. Many lumberjacks were infidels.
[2:17:00],Byers' religious background; Experiences with religion,"Byers' religious background. He was named by a minister. He felt he should not become rich from opportunities because it could lead away from the Gospels: parable of the rich man. Accountability for actions: ""Love one another as yourself."" Few people study the Bible and let it change their lives; Christians will not do anything wrong. A hypocrite who became a good preacher for the last years of his life. Paul's enlightenment. Byers' experiences with divine healing. Need to be born again."
[2:30:00],Forgiveness from sin through Jesus; Replacement of old covenant with new,Forgiveness from sin through Jesus. Replacement of old covenant with new.
[2:35:00],Frank B. Robinson's views on God,Frank B. Robinson swore up and down and didn't trust God. The Bible has only one teaching - the truth.
[2:40:00],Potlatch put people out of work and kept them from making a living; Corporate greed and monopolies,"Potlatch won't let local people make a living from cedar. Byers made machines for them which put people out of work, and he now wishes he hadn't. Food stamps are necessary. The root cause of the trouble is the greed and monopoly of the companies; surveillance of timber."
[2:46:00],President Roosevelt; Harsh held up the Bovill bank to try to save the Deary bank,"Roosevelt was a fine man who got work for the people. Parcher held a gun on banker Harsh and got the money the bank owed him. Harsh took money from Bovill bank to try to save Deary bank. Byers' uncle stopped payment on a hundred dollar check, angering Harsh."
