time,title,description
[1:00],New logging methods that don't scorch the ground; area of timber at the time of the fire of 1910,"Newer logging methods replaced old style clear cutting and slash burning, which scorched the ground. When he came out during 1910 fire, timber stood up to the edge of Northern Pacific tracks."
[3:00],How logs are transported back east and why it doesn't work in Idaho,"In east they cut wood and sleigh hauled in winter to water and floated logs to mill in spring floods. Not enough water in north Idaho to float logs, and country too rough and steep for sleigh hauls."
[8:00],Hauling people out of Bovill during 1910 fire; how cutting timber decreased fire hazards for towns,He hauled people out of Bovill by train in 1910 fire. Fire hazard to towns decreased as timber around them was cut.
[10:00],How he came to Potlatch; worked railroad; telegraph job,"Story of coming to Potlatch. Worked on railroads in Pennsylvania, left for West in 1909 and got a telegraph job for railroad near Havre, Montana, at a desolate whistle stop on the plains."
[17:00],Transfer to Shelby Montana; playing semi-pro baseball; arrival in Spokane; Potlatch hired him because he was a good ball player,"Transferred to Shelby, Montana. Played baseball for hire as a semi-pro catcher. Arrived in Spokane broke. Ricker needed a helper at auditor office at Potlatch and a good ball player; so hired Gamble."
[24:00],Getting married and staying with the company; Different jobs within the Potlatch,"Expected to stay 6 months with Potlatch, but got married, and stayed with them from 1910 till 1951. General Manager for WI and M. Took care of the real and personal property taxes for North Idaho Forestry Association. Also,their public relations man and lobbyist. Vice President of American Short Line Railroads—351 short lines, each owned by some big industry who grouped together to insure good treatment by the big lines."
[30:00],Importance of having men who know how to operate a railroad; Importance of rates and separation of railroad from parent industry; why Moscow lost the mill to Potlatch,Need to bring in men who knew how to operate a railroad. Importance of through rates and separation of railroad from its parent industry. Northern Pacific wouldn't build WI and M. Why Moscow lost the mill to Potlatch.
[37:00],Why Potlatch was a company town and the advantages to that; Why Potlatch has declined,"Why Potlatch was a company town and the advantages, *a preferred class of workmen."" Consolidation of Weyerhaeuser companies as PFI (1932). Decline of Potlatch because it is too distant from remaining timber. Hope for Potlatch to attract new industry."
[50:00],"No room to put mill at Palouse, which was resented by that town.","No room to put mill at Palouse, which was resented by that town."
[52:00],Spirit Lake Lumbermen built a railroad like the one they knew in Pennsylvania and lost money badly.,Spirit Lake Lumbermen built a railroad like the one they knew in Pennsylvania and lost money badly.
[54:00],Paying off debts to WI and M; selling of WI and M company,Paying off WI and M debt. Shipping local resources on the WI and M. Selling of the WI and M to the Milwaukee.
[1:00:00],"Bill Borah, Ben Bush and Humiston wrote the forestry laws for Idaho.","Bill Borah, Ben Bush and Humiston wrote the forestry laws for Idaho."
[1:03:00],Connections with other railroads; problems of shipping logs long distances; markets for Potlatch lumber,Connections with other railroads from the WI and M. Division of rate. Markets for Potlatch lumber: North and South Dakota in early days. Problems with cost of shipping over distance.
[1:16:00],Why Potlatch refused to sell the WI and M to the Northern Pacific.,Why Potlatch refused to sell the WI and M to the Northern Pacific.
[1:18:00],Building spur lines and rebuilding bridges; developing specialized machinery for railroads,"Building spur lines. Rebuilding bridges. Developing specialized equipment for railroads: air brakes, and bearing babbitts."
[1:28:00],Abandoned plan to build railroad through Moscow; shipping cordwood,Abandoned plan to build railroad through Moscow. Shipping cordwood.
