time,title,description
[1:00],Parents immigrated from Sweden; The course of history,"Parents come from Sweden to escape ""militarists, capitalism, and religion,"" Course of history from feudalism to monarchy to democracy. Capitalism failing because all land is taken, small business is dying, unions are striking. Inflation wipes out savings."
[8:00],Parent's work in Sweden; Caring for the elderly,Parents farmed and logged in Sweden. Poor care for elderly in America. Poorhouses. The way to take care of the country is to take care of the people. Taxing homes.
[15:00],Crossing the ocean in steerage; Homesteading in Idaho,Parents cross ocean in steerage. They choose Idaho over prairies. Locators help them find a homestead. Deadening trees to clear land.
[20:00],Naming locations; Game hunting without wardens,"People give names to places to identify them. Country reminds mother of Sweden. Shooting game with no wardens. Deer shot out, the meat sold in Moscow."
[23:00],Timber industry ravaged the land; Controlling slope farming,"Cutting of timber caused erosion, and drying-up of creeks. Farming on steep slopes must be controlled. The country close to being ruined."
[29:00],Hiking to Troy from Dry Ridge barefoot,"Carl doesn't get to Troy from Dry Ridge until he's 10. The long hike, barefooted, carrying butter. It never used to be windy."
[30:00],Getting by on the homestead,Getting by on the homestead. Making clothes; growing food. Confusion when round nails replaced square nails. Brickmaking at home. Making sleds and skis; selling coyote hides.
[38:00],His brother Albert was nearly stumped,"Albert, his brother, an expert mechanic, is nearly stumped."
[40:00],Troy was a major shipping town in early days,"Early Troy. People work at splitting ties, harvesting, sawmills, winter hauling, farming. Troy a major shipping town."
[44:00],Accidents and deaths in Troy,Mean Marshall Hays killed mixing in a domestic scrap. Drunks celebrate his death. He arrests a man with a bad back and his own son. Other Troy killings.
[50:00],Dealing with local criminals,"A suspected pig stealer is threatened with hanging. Criminals were known locally. A homesteader disappears, and the kidnappers take his place."
[54:00],"Stories about ""Big Anderson,"" the giant","Big Anderson, the giant. He whips his would-be kidnappers. He carries a huge log. Walks with two canes, because of a festering sore. Looks like an animal, scaring kids and dogs. His perpetual motion machine."
[1:00:00],Exploits of the fool from Park,"The fool from Park who mines where a tree points, He hauls his worthless rock back from Moscow. He thinks all guns have the same caliber."
[1:01:00],Wild Bill is unmasked by a phoney cougar,"Wild Bill, a phony hunter, is unmasked by a phony cougar."
[1:03:00],Carls' father meets drunken Native Americans; Keeping the ridge clear of brush,Carl's aunt believes his father shot a dozen Indians to get citizenship. Father meets drunk Indians. They kept ridges clear of brush by burning. How Park got its name.
[1:06:00],Word about Troy spreads to Swedes in Minnesota; Speaking Swedish,Per Johanson spreads word about Troy area to Swedes in Minnesota. Different Swedish dialects. Carl speaks only Swedish until he goes to school.
[1:11:00],Playing barefoot in the snow; taking care of shoes in the winter,"Olson kids play barefoot in the snow. Shoes get stiff, are greased with tar made from tamarack root."
[1:13:00],Locals react to the 1910 fires; Timber from the fields was wasted,"Local people not too worried by 1910 fires; few timber fires here. Timber cleared for fields largely wasted, other timber used."
[1:18:00],Vollmer lends money at a high interest rate; Vollmer's legacy,"Vollmer lends money at high interest, and towns don't like to be named after him."
[1:20:00],Swedish women work milking cows and in fields,Swedish women work milking cows and in fields.
[1:22:00],History of the Olson boys' mine; working the mine,"Copper Chief, the Olson boys' mine. Its prior history: Cox, its first owner. ""One day closer to the grave and I feel like greeting,"" another miner always tells them. Working the mine. Never hit pay dirt."
