time,title,description
[1:00],Differences in logging between Idaho and Michigan,Difference between logging in Idaho and Michigan's Upper Peninsula. Better conditions in Idaho camps than Michigan's.
[5:00],What the IWW accomplished; the democracy of the IWW,"The IWW's accomplished wonders with direct action. The strike in 1923 was for the prisoners in jail; the 1936 strike for better conditions, which were improved after they broke the strike. Democracy of IWW made it much better than the CIO. IWW's strike for better conditions, not money. They were revolutionary and are dead."
[12:00],Lumberjacks are single; the work was all done by hand; lumberjacks were mostly older and came from the east,"People have changed. Lumberjacks were single, footloose, and had the world to gain. Gyppo system was supported by many to make money, and was opposed by the IWW. The work was all by hand and hard. Older men learned shortcuts. Lumberjacks were mostly older and came from the east."
[20:00],"His father had a sawmill in Quebec, Canada","His father had a sawmill in Quebec, Canada."
[22:00],Being able to read in camps but missed following baseball; working on strips; and fixed rates for certain people,"Lack of reading material in camps; he missed following baseball season. Men gyppoed with partners, often of long-standing. Choosing and working on strips. Rates were fixed despite gyppo contracts."
[36:00],How he chose camps; the sociability of loggers; ostracism of bad loggers,He chose camps with the cook in mind. Cooking on the river drive; moving camp. Cutting adrift while picking was a good way to take a break. Sociability of loggers - easy loaning money. Foremen's attitude towards men who didn't work. Ostracism of bad loggers.
[53:00],IWW's gone because they were revolutionary,IWW's gone because they were revolutionary
[54:00],First Clearwater river log drives; construction of early wanigans; Gust Piper took the first drives; Silent Joe trapped on the North Fork,"First Clearwater River log drives. Construction of early wanigans - cedar timbers, vine maple binders. Gust Piper was a log ""pirate"" who took rafts down to the Snake; he took the first drives because he knew the whole river. Silent Joe trapped on the North Fork in different cabins and rarely spoke."
[1:04:00],Navigating the wanigans; finding places to land,Navigating the wanigans. Swinging athwart the current. Need to keep rafts together. Finding places to land; setting snublines.
[1:14:00],A raft that missed the landing and the foreman was let go,A raft that missed the landing went thirty miles to Big Island and the foreman was canned.
[1:19:00],Discussion about rear and center crews on the drives; lining the batteaus upstream,Rear crews and center crews on the river drives. Using powder. Lining the batteaus upstream.
[1:25:00],Working in the riving; the drowning of three men near Lenore,Working in the river. Drowning of three men when their boat swamped near Lenore. Fitting searched for his brother's body.
[1:35:00],Taking up collections by the men in camps - a day's wages,Taking up collections by the men in camps - a day's wages.
[1:38:00],"Discussion of Pierce, Idaho and Clarkia; how the Pierce hotel started","Pierce, a lumberjack town with everything. Tent living in town. Pierce Hotel started as a bootleg shack. Clarkia, a wide open town."
[1:41:00],Incline on Marble Creek; Working for Wood 'Em Up George,"Incline on Marble Creek - 57% grade. Working for Wood 'Em Up George - he lost money with race horses, he liked to fire men."
[1:49:00],Moving from camp to camp; Oscar Sturgill's camp; death of a superintendent,Going from camp to camp. Getting jobs. Oscar Sturgill's camp. Tramp lumberjacks and family men. Death of a superintendent in a wind storm.
[1:55:00],Old time lumberjacks are gone,Old time lumberjacks are gone.
