time,title,description
[0:00],Importance of the Odd Fellows organization,"Importance of Odd Fellows as a fraternal organization, and its decline."
[8:00],"First jobs, driving wheat to Kennedy, repairing roads, and fieldwork",His first jobs. Driving team with wheat to Kennedy- Ford. Working to repair roads. Lack of interest in school. Desire of boys to equal or surpass a man. Racing to do fieldwork faster than your partner: enjoyment of racing with farmer's wife.
[14:00],Hard on women's health to work in the field; getting a start before the depression,"Women replaced hired men in field, and worked as well. It was hard on women's health. Necessity of women's working. Impossible for young to get a start like they used to. $100 was enough to start on before the depression."
[21:00],Getting started farming in the twenties with his brother,How he and his brother got started farming in the twenties on his grandmother's place until the depression. They worked at the mill and on their place after work; they spent money on dates too.
[30:00],Difficulties of making farming work; decline in prices during the depression,Need to scheme and think in order to make farming work. He made some mistaken judgements. Severe decline in hog prices in depression. Gambling to lift yourself up another notch.
[38:00],Couldn't break even during the Great Depression; Cutting cordwood to get by,Inability to break even in depression. Cutting cordwood to get by. Enough to eat. No desire to get government support. Those with enough land did well when prices went up.
[41:00],Buying and losing the Harvard place; working as a field hand and a gyppo,"Going in debt to buy Harvard place in '34; lost it in '39, and started again near Troy. People in neighborhood pulled out for war work, many giving up places they were in debt on. He chose to stay and work out as he could. He maintained his own place rather than just work for wages. Working nights and weekends on farm. He worked mostly as a field hand until he got a car after World War II. Gyppoing with horses in the thirties: mills controlled what a gyppo could make, so you had to work especially hard."
[57:00],History of the Harvard place; Dealing with uncaring banks; working at the Potlatch mill,"The Harvard place had been his father's since 1910; he took over the debts. Impossibility of getting ahead. Loss of crops from frost and rust meant nothing to Federal Land Bank. Desire to be independent, so you didn't have to. Potlatch mill hardly employed people for six years; a Potlatch official said they needed a good war."
[1:00:00],Interference caused farm to fail; Preference of stock over wheat; Dealing with the Federal Land Bank,"If he'd been left alone for two years on the place they would have made it. Dislike of wheat, preference for stock. They left place with $1,000 after selling stock. It was sold without him knowing in advance. They refused to give him a break. Profit on sheep the last year. He refused to give a mortgage on stock to the Federal Land Bank, which angered the commissioner. His acceptance of responsibility. He could have made it because he did make it with far less to start with on the next place."
[1:13:00],Advantages of owning a place; Obligations of family,Having a place of your own was an advantage over being in town. He determined to keep up payments at whatever sacrifice. He wouldn't trade places with a wealthy bachelor friend. Obligation of family. They took all that you could make. It'd have been easier if he was born earlier or later.
[1:19:00],Less frost and good soil where he moved; Requirements for he new place and its condition,"Attractions of where he moved: less frost, good soil. Loss of pea crop to frost was written off by seed company. His requirements for the new place: water, road, no renting. Condition of the place was undeveloped. First work on new place; a barn roof and fences. Tininess of the house. No buying except with cash."
[1:30:00],Building a house and developing the land; advantages of tractors and horses,Building present house. Trading for fencing materials Buying a tractor in early fifties; he wouldn't go into debt for it. Advantages of horses to use in addition to tractor; tractor was much better to use with mowers.
[1:44:00],Irregularity of working out; Getting a car for $100,Working out was off and on. Winter work. Desire to get things done immediately. Importance of getting car for $100 in '48.
