time,title,description
[0:00],Changes in the household after Helmer's mother died,"After mother died, neighbors cleaned up the house; then the men were on their own. Simon cooked under father's direction. Father was strict: he beat Helmer for fighting; because of his strictness the boys turned out good."
[6:00],Attending Spokane Lutheran College in 1910-11; Violin lessons in Spokane,Attending Spokane Lutheran College to finish the eighth grade (1910-1911). His brother's success. Church service every morning. They sent the students downtown to be instructed in sexual diseases. Preparatory courses from one teacher. They roomed with a professor. He also took violin lessons in Spokane.
[20:00],Agriculture course at the University of Idaho in 1911-12,Six month short-course at the University of Idaho in agriculture (1911-12). Boarding at a homey place in Moscow.
[25:00],"Helmer's early jobs at the Potlatch Hotel, with Prune Joe in the woods, and for Potlatch","His first job, washing dishes at the Potlatch Hotel, didn't last long (1912). His first job in the woods with Prune Joe, but he couldn't take the lice. Working for Potlatch."
[30:00],Growing wheat by himself; Treating horses well; Financing his own place,"The miller at Peck ground his wheat despite the rationing during World War I. Growing wheat completely by himself; harvesting 47 acres in 2 1/2 days. He started farming in 1918: father wouldn't help him rent another place, but backed him on his own place. He treated his horses well; a neighbor who didn't. A horse that floundered. Financing from father, and repayment. A bank loan for raising hogs."
[42:00],Life near Pack; Father dealing with other boys,"He seldom went to Peck for entertainment. Father's determination. Family food. The boys tried bronco riding when their father was napping; he spared Helmer a licking, helping to make a man out of him. When he rented to Helmer he had already tested him thoroughly. Father came to his defense after a grown boy bloodied his nose at Sunday school. Father caught two boys trying to kill his dog. He fought one of these boys for swearing at him; the case was taken before the trustees, and both were suspended for a week."
[58:00],Difficulties of balancing school and work,"It was hard to enjoy school because he had to lay out to work at home, and the term was three months. Neighborhood togetherness."
[1:00:00],Neighbors' compassion after loss of Mother; Family plot at Central Ridge cemetery,Neighbors danced with the boys because they were motherless. Central Ridge cemetery isn't cared for; the family plot.
[1:05:00],Quit farming when he got out of debt,He quit farming on the ridge when he had a chance to get out of debt. Father wanted him to continue.
[1:08:00],Father lost money when he sold his farm to avoid going broke; Father's second marriage; Dividing father's estate,"Father sold his farm for less than it was worth; he was afraid of going broke, as he'd seen happen to many farmers around Genesee. Father displeased his second wife by not coming in when she called him to dinner. Division of estate after his death, without a will. Brother Steiner took the Park place, leaving Canada."
[1:16:00],Money during the Great Depression; Working in Portland during the War,Relief money in the depression. He set pins to make a bit extra. His purchase of a home with inheritance money. Moving to Portland for war work. His first job there. He studied acetylene welding in Moscow before going to Portland.
