time,title,description
[1:00],Father's work sawmilling; Assistant Superintendent for Potlatch; Foremen perks,Father's sawmilling in the county. His work as assistant superintendent for Potlatch was demanding. Foremen got clothes for free. Jimmy Costello got ornary with his father once.
[10:00],Respirators were installed on engines to stop spark fires,Respirators were installed on engines to stop spark fires.
[13:00],Father came west for work; Discovered Copper King in 1904,"Father came West as mining engineer in Buffalo Hump country (1893). He discovered Copper King in Hoodoos in 1904, and was a partner with Deary, Laird, and Jones in the mines. Students made $30,000 not long ago from the leftover ore."
[18:00],Bill Deary discovered the White Pine; Weyerhaeuser gave timber authority to trusted men,"Bill Deary discovered the Idaho White Pine, and offered to tell Weyerhaeusers about it if they would cut him in. Weyerhaeuser said he wanted all the timber. Weyerhaeusers gave authority to the men they trusted. They were ""common""; they put their money in timber and went without."
[25:00],Lack of early forest fire fighters; Potlatch bought homesteads; Land gifted to railroads,Early lack of forest fire fighting - the route of the first fire fighter. Potlatch bought up the old homesteads. Gift of land to railroads for coming West.
[29:00],Operation of Potlatch town by the company,Operation of Potlatch town by the company.
[30:00],Good to work for Potlatch; Store credit was important until harvest,Potlatch was a good company to work for. They would give people tools to cut their own wood when they came. Credit in Potlatch was important. Harvest in-gatherings supported the country around Potlatch. Storekeepers carried the settlers on credit until harvest.
[36:00],Fluming logs; Harvard to Palouse; Slabtown to the Red Dam,Fluming logs from Harvard to Palouse before the railroad. Fluming from Slabtown to the Red Dam before 1907. Method of Fluming.
[46:00],Sam Frei cut and hauled lumber at Collings; Italians constructed the railroad at Potlatch,Sam Frei at Collings got $4 a thousand for cutting and hauling from Collins. Using flips to construct railroad at Potlatch; Italians did most of the work.
[52:00],"Old Camp 6 at Helmer in 1906; Sam Frei's mill; Building railroad from Harvard, Slabtown, and Bovill","Old Camp 6 at Helmer (1906); Father cut timbers there for railroad to come from Harvard. Sam Frei's mill built Slabtown and most of early Bovill. Tillie Pelton, the foreman of Camp 6, always fed the settlers' kids who came to see the camp."
[58:00],Gift of a piglet from Tillie; Adventures of the pig,He gets a piglet as a gift from Tillie. Adventures of the pig.
[1:00:00],Living quarters at the early camps,Living quarters at the early camps.
[1:04:00],Lumberjacks rode logs down the flumes for fun in the evenings,Lumberjacks rode logs down the flumes for fun in the evenings.
[1:08:00],"Joe Rivers, a Native American from Cloquet; His work in the woods, as a blacksmith, and bartender","Bully of the camp. Joe Rivers, an Indian from Cloquet, licked Charlie White to become bull of the woods. Joe eventually lost a leg but got along well without it. He was a blacksmith and a bartender. The ease of fighting."
[1:18:00],Saloon fighting in Palouse; Brutality of cops; Saloon keepers stuck up for jacks sometimes,"Saloon fighting in Palouse was steady. The cops were brutal, using a cane with a brass knob on the end, and then throwing the jacks into a tiny jail with no room and terrible conditions. Saloon keepers sometimes stuck up for jacks, and let them sleep on sawdust in the back. Cruelty of beatings, using knuckles."
[1:27:00],Houses of ill-repute in Palouse,"Three big houses of ill-repute in Palouse. He sold his garden produce there as a boy. Jacks lived there till their money was gone, and then were kicked out. The houses were licensed. Respectable women got very mad when their husbands went to the houses. Some of the girls were beautiful."
[1:30:00],The girls didn't save the money they made,The girls didn't save the money they made.
[1:32:00],The fire of 1914 near Bovill got out of control,"Fire of 1914. Speed and power of fire. T.P.Jones told them to let the fire burn, and then it got completely out of control. Byers soaked the shop down. Tarbox took the train into Bovill through the bridge on fire because his wife and children were there. The bookkeeper remembered his dogs and forgot his wife."
[1:43:00],Fighting the fire at the Sanderson places,Fighting the fire at the Sanderson places.
[1:44:00],Frei threatened Potlatch to get T.P. Jones to pay for the damages,Frei got Jones to pay for damage to his property by threatening to sue Potlatch; he also got money for Mrs. Stockwell's burned laundry because they were old friends.
[1:49:00],Details about the 1914 fire; Tarbox's quick action to take the train into Bovill,More details about 1914 fire. Tarbox's quick action to take the train into Bovill.
[1:52:00],The McGary Butte Fire; The crew flees from a dangerous position over the top of the butte,"McGary Butte fire. The crew boss leads the fire crew into a dangerous position. The wind picks up, nearly trapping the men. They flee back over the top of the butte as the fire crowns overhead. Tarbox falls behind because he's old but Byers sticks with him. The first man out of the fire thinks that all the others were killed. At the bottom of the hill, John sees all the other men get out except the two. Axel Anderson sees that the boss is taken off fire control."
[2:00:00],John's brother-in-law got through the fire to his wife,John's brother-in-law got through the fire to his wife.
[2:03:00],The crowning of the McGary fire; Exploding black gas,"The McGary fire should have been approached from below, not above. The crowning of the fire - exploding black gas."
[2:09:00],Slabtown burnt out during the 1914 fire,More on 1914 fire: Slabtown burnt out. The next night you could still read a newspaper against the light. Wild animals fled from the fire.
[2:14:00],Gambling by lumberjacks; Methods of cheating; Sam Piwash pulled a knife,Gambling at saloons and in rooms by lumberjacks. Methods of cheating an unsuspecting (or half-drunk) player. Sam Piwash pulled a knife during a crooked game.
[2:20:00],Killing of Big Red,"Killing of Big Red at Elk River in a fight with Slavs. Byers saw it happen and knew in later years that Sam Piwash was the one that stabbed him. Byers tried to get him to leave when he saw trouble coming, but Red wouldn't listen and was being abusive to the foreigners. They hid Sam out until things quieted down. Elmer Rainier became so abusive when drunk that he beat Pat Malone with his nightstick."
[2:30:00],"Pat Malone,an overbearing Moscow deputy, wasn't much of a lawman",Pat Malone wasn't much of a lawman. An overbearing Moscow deputy.
[2:39:00],Pat Malone was duped by moonshiners; Leo Guilfoy loved to play jokes,"Pat Malone takes some of the men to find a source of moonshine, and is duped by them. Leo Guilfoy scared the guys by forging a letter from the Moscow sheriff which charged that they got the cache. Leo loved to play jokes - scaring the men at the pool hall."
[2:47:00],Robbery of a poker game at Lewis' mill,Robbery of a poker game at Lewis' mill.
[2:51:00],Pat couldn't buy moonshine from CougarJack,"Pat uses Pike to buy ""cold tea"" from CougarJack; Jack gives him tea instead of moonshine and won't give Pat his money back."
[2:54:00],Moonshiners drank the evidence on the way to Moscow,"Pat was gullible. On his way to Moscow with bootleggers,they drink up the evidence. The sheriff said he hated to put a good moonshine maker out of business."
[2:59:00],Phillips shot at a lawman after his moonshine; Byers took Phillips hidden moonshine,Phillips shoots at a lawman after his moonshine. Byers takes the moonshine Phillips hides in the snow banks along the road.
