time,title,description
[0:00],Her work as Goodwill representative for the last eleven years.,Her work as Goodwill representative for the last eleven years.
[4:00],Women's role defined in early days; Work of women on the farm; women in the role of homemaker,Women's role was defined in the early days. Work and concerns of farm women. The swill pail. Contentment of women in their role as homemaker then.
[12:00],"Differences between town women and farm women, children's behavior; and men and women's authority over children",Isolation of farm women compared to town women. Difference of children's behavior then. Difference between masculine and feminine authority over children. Wife had to consult husband in business matters
[25:00],"Fundamental nature of men and women unchanging through history, although behavior changes; Decay of conduct of people today.","Fundamental nature of men and women unchanging through history, although behavior changes. Decay of conduct of people today."
[29:00],Reasons that there was no divorce in those days; Her feelings that she has all she needs,"Reasons that there was no divorce in those days. Her feelings that she has all she needs, (cont.)"
[30:00],Few people were nervous and just put up with hard times; her mother fed the hungry; How divorce was rare and unacceptable,Her contentment. Few people were nervous. People put up with hard times. Her mother fed the hungry. Rarity and unacceptability of divorce.
[37:00],Age of marriage; A boy in college with older men,Age of marriage. A boy in college with older men.
[42:00],Differences between women in town and country; effect of handling livestock,Differences between women in town and country. Effect of handling livestock.
[49:00],Problems with getting drunk; edge of Moscow in the 1920s,A man who didn't know his own house when drunk. Edge of Moscow in the twenties.
[51:00],School in her homestead in Dakota Territory; dirty Dakota homestead; remarkable girl pupil,School in her homestead cabin in Dakota Territory. Filth of one Dakota homestead. A remarkable girl pupil.
[59:00],Stories of Brother Van Orsdell the first Methodist missionary in Montana,Stories of Brother Van Orsdell the first Methodist missionary in Montana
[1:03:00],One of the Van Orsdell's engagement; saving a Native American; and saving himself from hanging,Brother Van Orsdell's engagement; how he saved an Indian captive; how he saved himself from hanging.
[1:09:00],Teaching school,Teaching school; experiences with children there. Homesteader's poverty. Sister made her become a teacher rather than a nurse.
[1:25:00],Revival felt by everybody in the church; uncle inspiring people; nephew's memory,A revival during which the Holy Spirit was felt by all in the church. Her uncle inspired people to go to the altar. Her nephew's extraordinary memory.
[1:36:00],Observing the Sabbath - on the wrong day; family bibles,Observing the Sabbath - on the wrong day. Family bibles.
[1:40:00],A joke from Brother Van Orsdell; how he preached.,A joke from Brother Van Orsdell. How he preached.
[1:44:00],A preacher who knew how to reach the people and why he became unpopular,A preacher who knew how to reach the people; he became unpopular with his second marriage.
[1:48:00],Country people versus town people; people being more hardy then they are now; caring for the elderly despite poverty,"Country people were as ambitious as town people, but had farther to go to get ahead. A diversified farmer who was successful. People were more stalwart than they are now. Caring for the old despite poverty. The dole ruined people. Pioneering backbone."
[1:59:00],Extraordinary women in her family; three sisters kill an attacking bear,Pioneering women in her family - three sisters kill an attacking bear; a mother left alone.
[2:05:00],A stagecoach turned away from shelter and family is ostracized for it; Chinese man nearly mobbed on arrive in Montana,"A stagecoach turned away from shelter during a blizzard, leading to the ostracism of the family. A woman who quietly enforced the Sabbath. A Chinese man nearly mobbed on his arrival in a Montana mining town."
[2:15:00],Speaking for the WCTU around Idaho; Membership of WCTU in Moscow,Speaking for the WCTU around Idaho. Membership of WCTU in Moscow.
[2:24:00],Social classes in early Moscow.,Social classes in early Moscow.
[2:28:00],Teaching certificates; starting at the University of Idaho; what she learned at the university,"Various teaching certificates. She started at the University at age 82, and studied English for two years. What she learned at the university. She was asked why she was going to school."
[2:32:00],What college teaches people; her difficulties getting enrolled,"What college teaches people. Her difficulties getting enrolled in college, because registration was closed."
