time,title,description
[0:00],Where Susan Groseclose lived; dealing with homeless men; actives that Susan Groseclose did and dealings with her other family,"Aunt Susan Groseclose. Her garden was by the railroad tracks. Finding a dead hobo. A hobo with lice who didn't want to leave their home, when only Ed and his mother were there; he acted as though he was a family friend. Aunt Susan was always busy; after she broke her hip, she crocheted all the time. She sat with Dixie's mother at night after working all day. She jumped over a horse by mistake. Susan's daughter made round button holes on her gown. Everyone called her ""Aunt Susan."""
[15:00],Boys not knowing how to do any work in the home; Mr. Groseclose learning how to took; divisions of labor between men and women; Dixie's enjoyment of working outside,"The boys in Ed's and Aunt Susan's families grew up without learning how to do any work in the home. He found himself ill-prepared to batch when he grew up: having to look after himself and the cattle when his sister got a toothache. His sister-in-law cooked her best to show him. The traditional division of labor between men and women. Dixie's great enjoyment of outside work and dislike of housework; her help with farming. She had trouble using a plow: ""cat-and-covering""."
[27:00],Having to do housework and not liking it; missing school to help out at home; family illness,The work she had to do for the family as she was growing. Her preference for non-domestic work. She missed a great deal of school because of work at home; but she enjoyed school and always passed. She felt she was needed at home. Accepting what you have in life. Mother's illnesses.
[30:00],Helping at home as a youngster. Putting up hay together for a farmer.,Helping at home as a youngster. Putting up hay together for a farmer.
[35:00],Having tonsillitis and other health problems; growing up with adversity and making do with what they had,"Her tonsillitis and other health problems after marriage. Growing from adversity: the children shared with each other. Most families had little. The ""make-do"" family."
[41:00],No traveling to cities during the Depression; having produce was an advantage; cheap cost of cloth in the South,No point in going to cities during Depression; having produce was an advantage. Collecting from the railroad for killing their two cows. Cheap cost of cloth in the south; worked for seventy cents a week there.
[46:00],Hand-me-downs and gifts of clothing for family; how her father made a living,Hand-me-downs and gifts of clothing for family. How her father made a living. Trapping - markets for skunk oil and gall.
[51:00],Getting lice and having their horse and saddle stolen; Discussion of whites' relationship with Native Americans,"A man who gave his brothers lice and stole their horse and saddle. John Smith robbed the Indians of corn, which set pattern of whites' forcing of Indians. Sorry record of whites' dealings with Indians. High Indian morals."
[59:00],A Southerner who committed suicide after killing a black.,A Southerner who committed suicide after killing a black. Conscience catches up with murderers.
[1:00:00],"A cousin who was protected by God from killing a man with a gun, which misfired.","A cousin who was protected by God from killing a man with a gun, which misfired."
[1:01:00],"Survey dispute between his sister and Indians. Kimberling's land boundaries were set by himself, not a survey.","Survey dispute between his sister and Indians. Kimberling's land boundaries were set by himself, not a survey."
[1:07:00],Native American friends teaching relatives English; Differences between Native Americans living on the land and whites,"His Indian friend went to school and didn't like to speak Nez Perce, but taught his relatives English. A burial site for eight Nez Perces south of the river. 4n Indian family that was prone to tuberculosis because of their damp homesite. Indians could divide up land but whites couldn't. Indians might lie but wouldn't steal."
[1:14:00],Dixie's poor treatment from Dr. Foster in Lewiston; Dr. Foster supposedly curing breast cancer,"She got poor treatments in Lewiston from Dr. Foster, who was drinking heavily. A bootlegger who sold cold tea for liquor. Foster cured cancerous breast lumps by applying a burner, which was painful. A niece who died from breast cancer by dallying after it was discovered, in hope of getting Foster's cure."
