time,title,description
[0:00],Confusion of Cameron Creek for Bull Run Creek near Elk River,"Confusion of Cameron Creek for Bull Run Creek, near Elk River."
[1:00],Working for the Hydrographic Service in Lapland,Working for the Hydrographic Service in Lapland before he left Sweden. Boating on the windy lakes.
[7:00],He left because all of his friends had come to America; Scandinavian geology,He left because all his friends had come to America. Shifting land and harbor caused his county seat in northern Sweden to relocate: Scandinavian geology.
[11:00],No work in Sweden prior to industrialization; wealthier European countries controlled colonies and maintained exclusive trading,No work in Sweden prior to industrialization. Wealthier European countries controlled colonies and maintained exclusive trading. Military service got people to leave country. Northern Sweden had small farmers. Strike of 1910 in Sweden.
[17:00],Motivation to come to America; people were free to leave until they registered for service,Motivation to come to America - friends who came. People were free to leave until they registered for service.
[19:00],"""Stovepipe cocktails"" at the Elk River jail; Harry Adams told the salesman he could catch the steamboat to Lewiston","""Stovepipe cocktails"" at the Elk River jail. How two men went to the sporting house with the company engine, and hid out the rest of the winter. Chopping down ""a bee tree"" when drunk, the shed collapsed. Harry Adams told a salesman he could catch the steamboat to Lewiston. Harry's joke with a cuckold."
[31:00],The imaginary lake above the lumberyard was black with ducks; the lie about the mill shut down,The imaginary lake above the lumberyard was black with ducks. The lie about the mill shut down. The bad smell that came from other cars. The husband at the window.
[39:00],Albert Wylie stories; lived off the land,Albert Wylie stories. His explanation of why the moon is more important than the sun. The sled runner on his foot. He wouldn't join the CCCs because he thought he was doing fine. He gave his money away. He could live off the land. Killing a bobcat twice.
[46:00],Homesteaders near Elk River were wiped out by high prices during WWI; their land hunger,Homesteaders near Elk River were wiped out by high prices during First World War. Their land hunger.
[48:00],Summerfield made a big haul of moonshiners in Park after impersonating a bootlegger; sharing a bottle with a thirsty black logger,"Summerfield made a big haul of moonshiners in Park after impersonating a bootlegger. Sharing a bottle with a thirsty black logger, probably Chuck Wells."
[53:00],"Foreman Billy Holmes was held up for the suitcase of ""white line"" he had confiscated; camp discovered the suitcase","Foreman Billy Holmes was held up for the suitcase of ""white line"" he had confiscated. The camp discovered the cached suitcase. Location of Camp B"
[58:00],There was no strike in the sawmill in 1917; few in the mill,There was no strike in the sawmill in 1917. Few in the mill had cards. How he avoided getting a permit to get out of St. Maries during the strike.
[1:00:00],"His friends, smuggling quicksilver to Finland, impersonating a customs officer","His friend, smuggling quicksilver to Finland, impersonated a customs officer. Lice in homestead cabins. Sharing bedding with a man who had lice, when he was lousy too. There was some gonorrhoea but little syphilis. Syphilitic bedding. Mr. Schmaltz was outspoken; his grandson is carrying on in his tradition."
[1:12:00],There was little fighting in the camps here compared to back East; lumberjacks here were independent but friendly,There was little fighting in camps here compared to back East; lumberjacks here were independent but friendly. How Bill Morris got Charlie Regott mad.
[1:17:00],"Using good judgement on the T.P.Jones mining operation on Swamp Creek, despite opposition","Using good judgement on the T.P.Jones mining operation on Swamp Creek, despite opposition."
[1:23:00],As millwright in the planner he reconditioned equipment,As millwright in the planer he reconditioned equipment.
[1:28:00],Various nationalities in the mill got along well; Charlie Segera perhaps an industrial spy; also best golf player in Elk River,"The various nationalities in the mill got along well. Charlie Segera, the one unmarried Japanese, was perhaps an industrial spy; he was also the best golf player in Elk River. (Continued)."
[1:30:00],Some people got mad at Mr. Schmaltz for awarding Charlie a golf match; Charlie was a real gentleman; Marie Lew got mad at their Confucius jokes,Some people got mad at Mr. Schmaltz for awarding Charlie a golf match; Charlie was a real gentleman. Marie Lew got mad at their Confucius jokes. Mi Lew gave him the best piece of pork he ever ate.
[1:35:00],Elk River nearly ran out of food after being snowed in for eleven days; most Italians and Greeks were single,Elk River nearly ran out of food after being snowed in for eleven days. Most Italians and Greeks were single.
[1:40:00],The truth is far better than fiction or lies; unmasking a phoney hunter by having him cut the gall bladder out of the liver; year round deer season; shooting a deer from a scaffold,The truth is far better than fiction or lies. Unmasking a phoney hunter by having him cut the gall bladder out of the liver. Year round deer season. Shooting a deer from a scaffold.
[1:48:00],Elk River Mill shut down was the worst blow to a town he has ever seen; sudden and shocking; those backing the new mill in Lewiston perhaps didn't want the competition from Elk River,Elk River mill shut down was the worst blow to a town he has ever seen. It was sudden and shocking. All the people could do was grow gardens and hunt. Those backing the new mill in Lewiston perhaps didn't want competition from Elk River. The mill put logs into the cars cheaper than any other mill around.
[1:52:00],Malker Anderson was an excellent foreman. His wife perhaps ruined both him and Eddie Erickson,Malker Anderson was an excellent foreman. His wife perhaps ruined both him and Eddie Erickson.
[1:57:00],Albert Wylie going hunting,Albert Wylie going hunting.
[1:59:00],How trout got above Elk River falls; Trumball planted them,How trout got above Elk River falls; Trumball planted them.
