time,title,description
[0:00],Excitment around the building of the railroad,"People were excited about the coming of the train. When Al Roberts went to Colfax to pick up his arriving relatives by sled, the snow all melted off, and he had to borrow a wagon."
[8:00],Al and Fannie Roberts (neighbors),"Al and Fannie Roberts, their personalities. They always entertained, and were much sought after. The difference between telling only the plain facts, and capturing the richness of experience. The poem that was recorded on Al Roberts' tombstone."
[17:00],Al and Fannie Roberts; first cars on American Ridge; Mrs. Carlson as storyteller,"Frank May's mortgages compared with Al Roberts' love of fun: different ways of getting pleasure out of life. Al's hunting stories. Mrs. Carlson as a storyteller. Riding in Al's Maxwell, one of the first cars on American Ridge. Fannie Roberts' stories and perceptiveness."
[28:00],Sunday entertaining,Sunday entertaining. Looking through board fences to see what was going on (continued)
[30:00],Roberts house; women stay at the farm while husbands away,"(continued) At the Roberts' house. While Al Roberts packed the men into the Lochsa - Selway country, their wives might stay at the farm; one woman got a diamond ring from her husband for staying there, out of Moscow, Mrs. Carlson was like a daughter to the Roberts."
[35:00],"Mrs. Carlson's love of learning, reading","Mrs. Carlson's parents were hard-working, and expected her to work hard too, but did not understand her love of learning. She borrowed books and McClure's Magazine from families on the ridge."
[38:00],School teachers; reading tests,"Mr. Mushlet and Carleton French were good teachers, and let her recite with the other classes. All had a hard time on the eighth grade exam because they hadn't had reading comprehension. Cramming for ""The Chambered Nautilis"" on the exam."
[54:00],Ridge School,Books at the ridge school. Mrs. Carlson had a great pair of walking legs for getting around the ridge.
[56:00],"Walking Ida, Leaping Lena","Walking Ida - or Leaping Lena - walked on the roads dressed in odd clothes, and leaped onto cars."
[1:00:00],Hays family;,"The Hays family. Landquist, who was from an aristocratic family and was about to marry a young teacher, goes to the Hotel de France with some friends and awakes in the madame's bed, married to her. The madame, one of Hays' daughters, described. Landquist, who later became a dentist in Troy, used to watch the daily train come in from Lewiston, afraid that she might come and try to kill him. Raffling off the old Hays house, Mrs. Hays was determined that her grandchildren would turn out better."
[1:16:00],Hays boys were rapists,The Hays boys were rapists; one sold his own wife.
[1:20:00],Troy brothels;,"When the railroad were being built, Troy had brothels. The madame of the hotel helped people in need."
[1:27:00],J.P. Vollmer marriage,J.P. Vollmer married a hurdy-gurdy girl.
[1:30:00],Renaming of the town of Troy,"How the town of Vollmer was renamed Romeo, and then Troy."
[1:35:00],"Vollmer family, history of town","Vollmer made his wealth from sheep raising, partnerships, mills, and bank loans. Vollmer forecloses after the 1893 depression. The wild garden on the Vollmer estate. History of Vollmer's children."
[1:49:00],Politics on the Ridge; Payne Sly shooting,"Account of Payne Sly shooting Marshall Hays, who was disliked. Democrats and Republicans on the ridge, Al Roberts wakes Mrs. Carlson's father in the night to get help to quiet down old man Sly. Mrs. Hays threatens to kill Payne after he got out of prison. Payne splits up with his wife."
