time,title,description
[0:00],The bubble bursting after World War I; seeing Roosevelt as salvation even in Canada; Stiner becoming a Canadian citizen; thrashing in harsh weather,Mother's optimism; the idealism of her age. The bubble burst after World War I - the suffering of years of depression in Alberta. Teaching away from home. Doing without medical care and varied diet. They saw Roosevelt as a salvation. He had to become a Canadian citizen to prove up on the homestead; six months later they immigrated to the U.S. Cultural information she got in Alberta. Thrashing until it was 45 below.
[21:00],Uncle giving up his tailoring business to homestead and the isolation being hard on her aunt,"Her aunt's husband gave up his tailoring business to homestead. This was respectable, society's way of getting rid of those who were against the establishment. Isolation was hard on her aunt."
[26:00],Stiner's patience with his children,Stiner's patience with his children.
[30:00],Stiner's ideas of discipline differed from his fathers; protecting his younger brothers against Helmer,"Refusal to hit his son for breaking windows of the chicken coop. His father's discipline was all wrong; Stiner always got a dry, rotten switch which fell apart when he hit him. He gave the affection to his Uncle Ed's children that his uncle didn't believe in. Stiner was unhappy when Ed and wife stopped playing their instruments, under father-in-law's pressure. Stiner's philosophy of discipline. He protected younger brothers against Helmer, who treated them more harshly."
[48:00],Caring for a baby at night in the cold,Caring for baby at night in the cold. They wanted to burn coal at night but couldn't afford it.
[54:00],Father's interest in diagnosis of physical ailments; his skill to heal people,"Father's interest in ""black box"" for diagnosis of physical ailments. Father's instructions to patient who would receive ""healing power."" Father cured constipation by rubbing spine. Father was a good provider when he had the money. His strictness was similar to most fathers. Where Stiner's affection came from. Father's innate skill to heal."
[1:04:00],Father having to look after children after his wife died; having a large library; wife's and aunt's cases of TB; living near a Native American reservation,"Father in a difficult position, having lost his wife. His effort to make the boys speak Norwegian. His large library of books on religions and cults, and interest in correspondence courses. People wanted him to give the kids away; a family who made a servant out of Simon. A German girl who cleaned house after mother died; a match with a man who worked at the Ringsage's. Father's care for wife when she was dying from TB. Father drank strippings of milk to protect against tuberculosis. Killing flies. Aunt's TB was almost fatal. The rough winter staying with aunt on her homestead, with a poor diet; their neighborhood, with an Indian reservation."
[1:21:00],Her sister and the work she did; life of a farm wife was attractive; mother's work,"Her sister. Unfortunate that many don't find work fitting their talent. Limited opportunities for women. She believed she could have a career, but didn't want it. Life of farm wife was attractive: outlets for creativity. Mother's work."
[1:30:00],Arrangement for payment for work with Uncle Ed; scarcity of skilled labor,"Arrangement for payment for work with Uncle Ed. Ease for him getting work in Alberta. Scarcity of skilled labor, which was largely American."
[1:34:00],A man with six months to live was giving his land away; difficulty immigrating during the Depression,"A man with six months to live. ""Giving away"" his land when he left Alberta to a man he owed money. Land values increased dramatically within ten years. Difficulty immigrating during the depression - authority's concern that they become a public charge."
[1:44:00],Her adaptation to America; family related to everyone at Park; Openness and talkativeness in Canada versus quietness in Idaho; no political discussions; getting lots of canned fruit,Her adaptation to America. American traditions in her family. Attractiveness of Roosevelt. Oppressiveness of trees and heavy snow in Idaho. Family related to everyone at Park. Vitality of first generation people in Canada compared to second and third in Idaho. Openness and talkativeness in Canada compared to quietness and dullness here. No political discussions here. Living was much easier here: relatives gave them hundreds of quarts of canned fruit and vegetables. Giving is a basic impulse that was thwarted in Canada. Impressiveness of American machinery.
[1:56:00],Trouble handling a kid while teaching in Alberta; her desire to become a dietician or cooking teacher; planned to keep teaching,Trouble handling big teenager while teaching school in Alberta. Starvation diet of horse trader's family. Children were gentler here. Her desire to become a dietician or a teacher of cooking. Difficult lives of children near Wainwright - she tried to teach them what they needed for life. Her mixed feelings about teaching. She planned to keep teaching after marriage but got pregnant.
[2:05:00],Where her birth control information came from; amazed at lack of advanced in techniques,"Her birth control information came from other women, not doctors. The birth control clinic was the source of supplies. She's amazed at lack of advance in techniques."
[2:07:00],When women learned about birth control; resistance to birth controls in rural society; inaccurate ideas about birth control,"Women learned about birth control just before marriage. Cultural resistance to birth controls in rural society, the more children you had the more work you could get done. Inaccurate folk ideas about birth control. Learning the facts of life through great books like the Bible. She felt free to ask her aunts, who were very happy in their marriages. Many women found it embarrassing to discuss."
[2:20:00],Having children right away hurt their chances of getting on their feet; realization of need to rely on herself and God; view of the causes of the Depression; source of her inspiration,"Having children right after marriage hurt their chances of getting on their feet. Her unhappiness in first years of marriage. The realism of depression eventually replaced her hopes and dreams. The opportunities they perceived to become a successful farm family like others in the area. Contribution of her teaching to family income. Her realization of need to rely on herself and God, causing a basic change in her attitude towards life. Her deep concern for unjust suffering in the depression. Her view of causes of depression. Need for individual change. Her belief that she could help those in her immediate environment. Giving must be selfless. Patience resolves problems by creating favorable circumstances. Source of her inspiration,"
[2:38:00],Learning the teaching of the Oxford Group; religious background in her childhood; changing views in her life,"Learning the teaching of the Oxford Group from a preacher she knew in Edmonton. Change from outward to inner direction. Decline of Oxford Group. Religious background in her childhood - Scotch Presbyterian love of the Bible and Burns, importance of religion to mother and friends. Her progress from tolerance to love - changing view of her life."
[2:53:00],Having to suppress her exuberance in Idaho to conform; Politics and social life were closely intertwined in Alberta but not in Idaho; life difficulties began right after they were married; hard to be away from children to teach,"Need to suppress her exuberance in Idaho to conform to local mores and protect her status as a new citizen. Her active involvement in politics in Alberta would have been criticized here. Politics and social life were closely intertwined in Alberta. Her absorption in home life here after coming here. Socializing in Alberta by visiting neighbors while husband worked or visited with their husbands. Her decision to cut out fantasy reading of fiction. Difficulties began as soon as they married, and continued through depression. Hard to be away from children to teach, but she was desperate for money."
[3:10:00],She was worried about not making it in Albert but he was optimistic,"Her despair about making it in Alberta came quickly, but he remained optimistic. Could we have become self-sufficient without the Second World War?"
[3:17:00],Since some women in Alberta couldn't sew she traded sewing for food; daughter's operations,Some women in Alberta couldn't sew; she traded sewing for food. Living through hard times. Daughter's operations for cataracts and glaucoma
