time,title,description
[1:00],Harvest work on uncle's farm paid 65 cents; very seldom went home while working for uncle,"Harvest work at uncle's as a teenager, and 65 cents pay for the season. Very seldom went home while working for uncle; and found on returning that many people left the country. Managing uncle's farm."
[11:00],Working as roustabout for Blain Thrashing Company; marriage cake from the baker,Working as roustabout for Blaine Thrashing Company. A marriage cake from the baker. Getting scalded by hot coffee when the hack was hit by a pick-up.
[19:00],Harvest crews were largely loggers who wanted to get out of the woods in the summer; troubles harvesting in Canada in late fall,Harvest crews were largely loggers who wanted to get out of the woods in the summer. Troubles harvesting in Canada in the late fall. Playing poker in the harvest crew. A horse trainer loses his team in a storm.
[26:00],Hard work on homesteads; locals worked at small sawmills for money,Hard work on homesteads. A man tells of his mother's tears coming to her new homestead. Local people worked at small sawmills for money.
[32:00],Wife's family usually more accepting of husband than husband's family is of wife,Wife's family usually more accepting of husband than husband's family is of wife.
[32:00],Farming Joe Carlson's place; donating labor to build road; thrashing on Burnt Ridge,Farming Joe Carlson's place. Donating labor to build road; pleasure thrashing on Burnt Ridge. He and his wife got up at 4am to start work today.
[41:00],Depression self-sufficency and cooperation; took ten years to recover from depression,"Depression self-sufficiency and cooperation. Giving a hog to a neighbor. (People died on the farms instead of hospital in old days.) After two years of leaving the car on blocks, he got credit from Dinsmore's gas station. Raising cows, buying a separator. A frozen bean crop. Local creamery kicked out by big concern. Took ten years to recover from depression. Storing wheat on the farm during the Depression. Hauling wheat to Troy in the winter, he got cheated on the scale, and caught them."
[1:00:00],"Chores at home, doing wash; Rotating shoes","Chores at home, doing wash. Rotating shoes."
[1:06:00],Strictness of Sunday school; had to learn English in school; rule of the whip; well behaved children in Sweden; good and bad teachers,"Strictness of Sunday school. Had to learn English in school, which was also strict. The rule of the whip. Well behaved children in Sweden. The will to learn. Good and bad teachers. Importance of love for children and learning. Fighting at school. Superiority of country over town schools."
[1:26:00],Consolidation of school districts because of lack of youngsters; problems with transportation,Consolidation of school districts because of lack of youngsters. Problems with transportation.
