time,title,description
[0:00],Credit a universal practice for grocery store; earlier times half the business was barter; the Long Family and their cattle business; price of meat per pound,"(Marvin Long:) Credit a universal practice for grocery store. In early days, half of the business was barter. Purchasing through Lewiston Mercantile, whose owner, Frank Thompson, owned much of the country, accumulating land in the depression. The Long family cattle business gave them an edge in hard times. He went with meat wagon to the farms as a boy during harvest, opening the gates; meat was 6, 8 and 10 cents a pound. Shipping carloads of cattle, butchering for the shop."
[12:00],Cooking for threshing crew at LaCrosse to earn money for college; mother died from cancer just before she started college,Cooking for threshing crew at LaCrosse to earn money for college was an enjoyable experience with her girlfriend. Going to the trouble of making checkerboard cake for the crew. Mother died from cancer (1920) just before she started college; she and siblings did all the needed work at home.
[18:00],High school at Pullman; home economics laboratory; clothes for school,"High school at Pullman - home economics laboratory. She discovered that mother's New England cooking terms weren't used. The girls joined hands to get a shock from the zinc sink. Teacher objected to the cheap checked gingham she bought to make an apron because they had so little money. Clothes for school - bloomers. Girls in her family went to WSC and graduated, but the boys could get good jobs without doing so."
[30:00],Work through college; home economics just beginning; important to teach new methods without downgrading parents' ways; Culdesac had first job,"Work through college. Home economics was just beginning. Culdesac, her first job, had no equipment but wanted to start a program. Important to teach young proper methods without downgrading their parents' ways. Difficult to get fresh produce in stores for canning. Changing canning methods and jar lids. Lack of knowledge of home economics among young; correcting false ideas about food."
[43:00],"At Culdesac she taught Latin history, girls basketball, and glee club, enjoyment and success of teaching","At Culdesac she also taught Latin, history, girls' basketball, glee club. Teaching subjects without training was hard but they didn't realize it. A surprise testimonial to her Latin teaching; a student who later appreciated the remodelling she learned in sewing; these make a teacher feel successful. Enjoyment of teaching. Four boys in one of her home economics classes."
[52:00],Convincing board to buy equipment; social events with the Ku Klux Klan she declined; enjoyment of other social activities,"Convincing board to buy equipment. Teachers expected to stay on weekends. She organized church quartet. Teachers didn't enjoy PTA, which was a social evening. Social life - turning down invitations to join Ku Klux Klan, when she was unsure what to do to keep her job. Enjoyment of social life; she did nothing to get in trouble with the school board. Extracurricular activities. Klan burned crosses."
[1:00:00],Work at Omak school was with girls; boarding with families,"Work at Omak school was with girls. Boarding with families, they could be like family members. Omak school. Contract at Highline High on the coast; she was reluctant because it included cafeteria management."
[1:06:00],She became first home extension agent for Chelan County; lack of diversification in Wenatchee orchard country; difficulties with depressed market,"She became first home extension agent for Chelan County. Lack of diversification in Wenatchee orchard country; their difficulties with depressed market. Programs for these farm people, many ofwhom were educated-canning, drying, remodelling, refinishing, rugmaking and furniture making. Work with Four-H clubs. Sewing projects - a complete costume from sugar sacks. Poorer farmers south of Wenatchee were more diversified."
[1:17:00],Three classes of people in the country; working with laboring people in Wenatchee; tried to organize neighborhood groups with limited success,"Three classes of people in the country. Working with laboring people in Wenatchee, who were receiving county relief- growing gardens, using grain, canning and drying, remodelling. They tried to organize neighborhood groups with limited success. The third group was migrants and tramps who lived in the jungles in cardboard shacks; the chief of police always accompanied her. She tried to teach bread baking, canning and drying. It was discouraging; the people were desperate, with nowhere to go. More about the different classes ofpeople - some, like businessmen and herself, did well. She drove in snow."
[1:30:00],Establishment of rural women's coordinating council; women very active in the program,"Working people cooperated in part because they knew she represented the county. Establishment of rural women's coordinating council. Later success of those who could hang on to their orchards, which was costly. The rural women were very active in the program and took leadership roles. Council programs and contests - apron-making judged by Prudence Penny of the Seattle Post-Intelligence Council approval of yearly program, organization of new groups. Her public relations work with local groups. Local horticultural society - apple show."
