time,title,description
[0:00],Minister frightening away the spirts at the spiritualist meeting; Mox speaking in tongues,A minister frightened away the spirits at a spiritualist meeting. Mox Mox pronounced on Julia's speaking in tongues.
[1:00],How a guard and an African-American became friends; double standards for whites and African-Americans; relationships between slave holders and their women slaves,How a guard and a black man became friends. Double sex standards for whites and blacks; slave holders sometimes bred their women slaves. There might not be a hell if it weren't for the white man.
[6:00],Religion in Arrow community; prayer meetings; family worship; no working on Sundays,"Arrow community was Lutheran and Methodist. His conversion experience at a revival at the schoolhouse. It got ""warm"" at a revival. Prayer meetings. Importance of religion to her as a young person: family worship. Mrs. Groseclose saw no contradiction between saluting the flag and religion. Grandfather's piety. No work on Sunday."
[23:00],Playing games in Virginia; religious training,Playing hull-gull in Virginia. Importance of religious training. Bible should be taught in school: it has more truth than story of Ulysses. An infidel preacher.
[30:00],"Infidels in hell; hiding moonshine and leavening when told on; Jim, a hot-headed moonshiner","Infidels got a visit from hell. A hidden still. Moonshiners leave when a man squeals on them. The saga of Jim, a hot headed moonshiner."
[40:00],Neighbors helping from miles around; Her fear of Native Americans; sales of produce and less trading; raising hogs in the South,"Debate topics. Neighborliness - neighbors helped from miles around when someone was sick. Corn husking, log-rolling. Importance of attending funerals in the South. Neighborliness branched out over greater distance back there; help was given more without expectation of return. Her early fear of Indians here. More sale of produce and less trading here. Raising hogs on chestnuts, acorns and corn in the South; a lean year."
[55:00],People should plant sugar maples here; starting blackberry growing; growing a variety of produce in the South,"People should plant sugar maples here. Aunt Susan started blackberries in the valley. Berrying in the South. Chestnut trees. Kraut apples, roast chestnuts and visitors."
[1:03:00],Getting together in Virginia; Christmas traditions; other Southern traditions,Get togethers at homes in Virginia. Kris Kringle at Christmas. Forfeits - kissing the prettiest girl in the house. Throwing a cat in a new quilt.
[1:11:00],Disputed strip caused problems; Homestead law requirements; men boasting while drinking,Disputed strip caused by difference between reservation and state surveys. Disputed strips at Tekean. Homestead law requirements. Bending the rules. A man was slipped ladies' under wear in the store; GAR men from Genesee boasted when drinking.
[1:22:00],"She missed Virginia, though her asthma there was bad. Arrow looked bleak at first.","She missed Virginia, though her asthma there was bad. Arrow looked bleak at first."
[1:27:00],First settlers in Arrow located fences wrong throwing off Groseclose homesteads,"Kimberling, the first settler at Arrow, located his fences wrong, throwing off Groseclose homesteads. His house was on Marion's place; he probably bribed the surveyor not to draw the line until he had the chance to sell. Marion let the next owner move the house."
[1:33:00],"Their close family kin have died, (continued).","Their close family kin have died, (continued)."
[1:34:00],Remembering family; Funeral customs; Preoccupation with buying clothes,"She could never remember her grandmother, which angered her mother. Going to a funeral of a man who'd been killed by a train. Funerals were always done in black. Preoccupation with burying clothes. She doesn't like black. Closed funeral for the most safety-minded man on the railroad."
[1:42:00],She considers Virginia home; how her family came to Idaho; helped raise step kids; doing chores; becoming independent,"In her memories, Virginia was home. How her family came to Idaho. The adjustment of getting a new stepfather. She helped raise*,, mother's second family. Milking cows. Carrying drinking water a mile. Washing the baby's diapers to get an umbrella as a child. People remember what really made an impression on them. Closeness to her mother. She wasn't babied - an unfortunate haircut, and comfort from her uncle. She defended her rights in a fight, but was punished. Mother gave her independence."
