time,title,description
[1:00],Outstanding western writers; The truth about the West,"Buffalo Bill Cody was a promoter and a phoney. DeVoto, Dobie and Fisher were outstanding western writers. Truth about the West in books. Need to talk to so many people to get the real story of the area."
[11:00],"Potlatch Lumber Co. had to pay to use Mr. Kinman's land; Prune Joe, Bill Helmer's foreman","Mr. Kinman forces Potlatch Lumber Co. to pay for using his land for a log landing. Prune Joe, Bill Helmer's foreman."
[16:00],Why the Potlatch mill was put in Potlatch instead of Moscow,Why the Potlatch mill was put in Potlatch instead of Moscow.
[19:00],The Palouse River area before Potlatch; Riding hard for a doctor,"The Palouse River country before Potlatch - it depended on Palouse, Wash. The old road to Palouse. Hard riding for a doctor."
[22:00],"Father homesteaded at Hooper, WA; Sold the homestead for better land near Palouse, WA","Father came here because the West was so ""played up."" He homesteaded at Hooper, Washington, selling the land so he could get better wheat land near Palouse."
[28:00],Skills a boy needed before he could be called a man,A boy became a man when he could handle a team. Other skills he learned.
[30:00],Youngsters did men's work,Youngsters did men's work.
[32:00],Clearing land for wheat; Sales and failures of wheat after WWI,"The slowness of clearing land, and the importance of land cleared. Father believed in wheat, but Glen distrusted it. Auction sales and failures of big wheat farms after WWI."
[39:00],Father worked hard; Family had the necessities,"Father a hard worker. Family had the necessities, which were few. Boys earned clothes by driving team."
[45:00],Livestock on the farmland; Grinding flour,Small amount of livestock on the farm. Self-sufficiency. Grinding flour in Palouse.
[50:00],Running around the country,"Play - running around and seeing the country, what city people pay money for now. Trapping. Running to Troy from Harvard."
[55:00],Becoming stranded while moving the household to Troy,Moving the household to Troy - getting stranded by using a sled on melting snow.
[58:00],Fishing in the creeks; Potlatch Logging,Fishing in the creeks. Potlatch logging.
[1:00:00],Miners on the Palouse River; the Mizpah Mines,"Visiting with the miners on the Palouse River. Their independence, and the kind of people they were. History of the mining country. The Gold Bug and Mizpah Mines."
[1:17:00],The Duff-Wagner feud,The Duff-Wagner feud.
[1:21:00],Repairing the Palouse River road,Repairing the Palouse River road.
[1:23:00],The Family farm near Harvard; Community social life,Site of the family farm near Harvard. Community social life - get togethers for parties and skating.
[1:30:00],Having a chicken feed using stolen chicken,Having a chicken feed with the man they'd stolen the chickens from.
[1:34:00],Meeting at the store for mail and talk at noon,Meeting at the store for mail and talk at noon. Discussing the world's problems.
[1:38:00],Not much drinking the Harvard area,"Drinking not very strong in Harvard area at dances - two stills, fewer than other places in the county."
[1:41:00],Marriages in the area; Glen's shivaree,Courting - many marriages in the area. Glen's shivaree.
[1:47:00],Quality of the Palousers,Quality of the Palousers.
