time,title,description
[1:00],Lola's father founds the Third Presbyterian Church in Idaho,"After graduating from the San Francisco Theological Seminary, her father comes to Moscow area in 1880 to start the third Presbyterian church in Idaho, and the third church in Moscow. Support from Ladd banking interests in Portland. The first Presbyterian baptism. McConnell meets him in Lewiston; they joke with the Ruddy girls about marrying an Irishman."
[5:00],Sharing churches and ministry in Moscow,"Baptists gave other denominations use of their church. Organ music at early services. Father was subsidized by the American Board of Missions, and there were few regular members of the church. His first wedding ceremony. A team of horses drowned crossing Lapwai Creek in the spring. He ministered to families during a diphtheria epidemic; a coal oil remedy."
[13:00],Social aspects of the church,"His preaching was traditional. He had a brilliant memory, thorough training, and knew much of the Bible by heart. He wasn't much concerned with social issues. Sunday church was the social event of the week."
[18:00],Pennsylvania Dutch and predestination,Many early Presbyterians were Pennsylvania Dutch. Father did not believe in predestination. Social teaching of brotherly love.
[22:00],Religious relations with the Nez Perce Tribe,"The powerful religious outlook of the Nez Perce towards nature: they were the first ecologists. Nez Perce said that they never fought about religion as the whites did. Spalding's teachings divided the Nez Perce into Christian and non-Christian, treaty and non-treaty, a difference which still exists. Joseph tears up his book of Matthew at the treaty of 1863, when he realizes the Wallowas have been betrayed."
[30:00],Eliza Spalding Educating the Nez Perce,"Eliza Hart Spalding. She helped educate her husband, Henry Harmon Spalding, who had inferiority feelings because he was illegitimate. They both studied under Reverend Lyman Beeacher at the Lane Theological Seminary—the father of Harriet Beecher Stowe, he had the first underground rail road for escaped slaves. She worked to put her husband through school. She was very accomplished in household arts. She taught the NezPerce by drawing pictures to illustrate Bible stories. She took Indian girls into her home to teach them. Did she give the Nez Perce tuberculosis? She was well liked by them. Her love of beauty and her hard work. Spalding was hard to get along with,and believed in using the lash for breaking of his laws."
[39:00],Spreading Christianity in Moscow; Presbyterian verses Baptists,"Spreading Christianity. Moscow, with five saloons for a handful of people,needed civilizing. Her father wasn't much of a fundamentalist, compared to the Dunkards. The difference between Presbyterians and Baptists was over baptising."
[43:00],Family in San Francisco,"Father meets mother as he hands out diplomas at a Victoria graduation. He returns to his Moscow homestead in 1887 with two sons. His brother John ran Laurel Hall, part of the San Francisco Theological Seminary. Leland Stanford attended the school, and after he died, his father offered to endow it as Stanford University; but John refused, opposed to Unitarian influences."
[55:00],Difficulties of frontier life,"Her mother found frontier life hard, with a background of Victoria amenities. She loved to read and read to the children. Her father was ill-suited to farming. Christmas packages from Grandma in Victoria."
[1:00:00],Life on the family farm,"Spring wildflowers, birds and wild animals on the farm. Father's fruit orchard yielded far more than family or neighbors could use. Few deer. Father was completely opposed to hunting, and the family still is; they are leaving their homestead to Nature Conservancy. The family lacked clothing. The boys started farming at ten."
[1:10:00],Life as a young girl,"Lola loved school and looked forward to teaching. At home she played house. Spelling contests and ciphering bees. She did little housework. She went to town rarely, to circuses and the dentist. The girls in the family weren't allowed to work out, but the boys worked out very hard."
[1:17:00],Women's rights and careers,"Mother strongly believed in women's rights, and always went to town to vote. As a young girl Lola wanted to be the first lawyer to graduate from Idaho, to help emancipate women. Mother was unable to participate In political activities or women's clubs but approved of her girls seeking careers. Teaching was the only career open to women then. Her father believed that women belonged in the home, and this made Lola even more determined."
[1:25:00],Political views in 1908 and World War I,"Parents were Republican. Father associated Democrats with hard times. They said that if Bryan was elected in 1908, the people would starve. Mother believed in prohibition. Lola was asked to read Wilson's declaration of war to the high school class. Two of the boys in the class would die; only twelve boys graduated in her class of about sixty who had started."
