time,title,description
[0:00],Native American ponies grazed in the canyon,Indian ponies grazed in the canyon below their farm in winter. Bucking wild ponies; a pony that ran when people shouted.
[9:00],Family encounters with Native Americans,An Indian came for food when his father was gone. Staying inside in winter because they had no boots. Father's struggle to start up.
[11:00],Trading horses and ponies; Raising horses,You couldn't risk taking a branded Indian pony. The Army paid good money for horses. Father's horse raising.
[15:00],Travelling the treacherous grade to the Clearwater River,Going down the treacherous grade to the Clearwater. How Helmer barely avoided going over the cliff; he then got the blacksmith to fix the brake.
[21:00],Using and maintaining plow equipment,Breaking up the bunchgrass and sunflowers. Coalhammering the plow blade so it could be sharpened well. Larger plow blades scoured better. Using the walking plow at age eleven.
[26:00],Homesteaders on Central Ridge supported each other,Homesteaders on Central Ridge. Neighbors banded together to stop a landowner from pushing out a poor homesteader. Community building of the first road.
[30:00],The new grade in 1914 didn't follow the old,The new grade in 1914 didn't follow the old.
[33:00],"Home was named ""Grand View""; Father sold ""Japanese oil""","Father named the home ""Grand View."" Father sold ""Japanese oil"" as a remedy; Helmer got some in his eye."
[36:00],Last sickness of his mother; Asking father for money,Last sickness of his mother. Father gave money to brothers more easily than his boys.
[40:00],Helmer and his wife lived as hands for Bob in 1913; Injuries and arguments on the farm,"In 1913 Helmer and his wife, having just married, moved in as hands with Bob, who was raising cattle. Bob got hurt when the sled tipped over and the hay fell out. A disagreement over laying out corn rows. Bob was kicked by his cow. Helmer refused to catch horses for Bob's daughter, and was fired."
[56:00],Working on the new grade in 1914; wood cutting in winter near Orofino,"Hand work on the new grade (1914); advice, from an oldtimer. He learned of a wood cutting job over winter near Orofino. Uncle's need of work."
[1:00:00],Living near Orofino; cutting cordwood and filing a saw,Living in a cabin near Orofino and cutting cordwood. He learned how to file a saw.
[1:06:00],Farm work in the Endicott country; Saw his wife in the church choir,"Going to work on a farm in the Endicott country. Going with the young girls. He saw his future wife in the church choir, and got to know her when she cooked on the farm. His injury with a Jackson fork. She agreed to ""correspond"", and later to marry. Her father was a little reluctant."
[1:22:00],Troubles working for Nelson on his farm,"He farmed Nelson's place. Nelson was unreasonable about deep plowing. Nelson shouted at Helmer's wife, and Helmer called him on it."
[1:30:00],His wife was the right one; Lutheran Church at Park,His wife was the right one. Lutheran Church at Park.
[1:35:00],Breaking rocks near Moscow during WPA; Sewing sacks near Palouse,"Pounding rock with a sledge in Moscow during WPA. Getting a job sewing sacks near Palouse, after teaming up with an older tramp. Sewing oat sacks."
[1:47:00],Sewing sacks during wet harvest of 1926,In the wet harvest of '26 he sewed sacks for a greenhorn farmer. Working with an Indian and a good farmer. Art of sack sewing. He was lucky he didn't have father's place because of wet harvests.
