time,title,description
[1:00],"First sight of Bovill in 1907; depot, stores",First sight of Bovill (1907) was building of depot. First stores.
[3:00],"Attending school in Bovill; bad teacher, Nell was expert speller","Attending school in Bovill: because the teacher was bad, the class didn't learn. None passed the eighth grade exam. Teacher favored two girls. Nell's expert spelling."
[11:00],Moved from homestead to town to attend school; father commuted homestead to stone and timber claim,Moving from homestead to town so girls would get school. Father commuted homestead to stone and timber claim.
[16:00],Bovill daughters good friends of Nell and her sister; Bovill's were common people; Mrs. Bovill nursing tips,"The Bovill daughters were good friends of Nell and her sister. The Bovills were ""common people."" Mrs. Bovill's nursing - she tells Nell how to take care of a serious cold."
[26:00],"Beauty of Bovill resort, Freis at Collins",Beauty of Bovill resort before the town came. The Freis at Collins.
[30:00],"Stories of youth (walks, chores, stuck-up girls, dances, songs)","Pleasure walks and chores. Stuck-up girls. Dances at different homes - different songs she sang. As a child, she recited on the teacher's lap."
[39:00],Early church activity in Bovill; Community Church became Presbyterian Church,"Early church activity in Bovill. The Community Church was started for all groups, but after a while was closed to Catholics, creating hard feelings. It became a Presbyterian Church."
[45:00],"Railroad completion in Bovill, celebration",Celebration for completion of railroad in Bovill.
[49:00],Mrs. Bovill's varied work for the community,Mrs. Bovill's varied work for the community.
[50:00],Odin Tarbox mistook moon for a light taking train back after celebration for World War I armistice,Odin Tarbox mistook moon for a light taking train back after celebration for World War I armistice.
[55:00],background on Bovill; Mrs. Bovill's involvement in school; maid,Bovill's background. Mrs. Bovill's involvement in school activities - teaching young people skills. Bovill's maid.
[1:00:00],Mrs. Bovill's skills,"More about Mrs. Bovill's skills - if she didn't know, she read up on it."
[1:06:00],Story of a horse being sworn at,A horse that responded when he was sworn at.
[1:11:00],Entertaining men at the homestead; Nell was teased about Ernie; they were friends for years before getting serious; movie proprietor would show serial an extra night for Ernie,Entertaining menfolk on the Wood homestead. Nell was kidded about Ernie. They chummed together for five or six years before they got serious. The movie proprietor showed the serial an extra night if needed so Ernie could see it.
[1:18:00],Locations of houses of brothels; Nell worked at laundry; prostitutes did not mix with townspeople,"Location of houses of ill-repute. Nell worked at the laundry, and ironed their frilly clothes. The prostitutes didn't mix with the townspeople."
[1:27:00],Family's thoughts on how a young woman should behave; guy walks her home from a dance,She didn't disagree with her parents about what a young lady should do. A guy walks her home from a dance with her family.
[1:30:00],Get-togethers different now verses then; physical attraction; girls leaving baskets on doorsteps for boys,"Get-togethers in those days. No smooching and ""mauling"" like nowadays. ""Home folks."" The girls were chased by the boys when they were discovered leaving a basket for them."
[1:37:00],Sex education; people now learning about it too quickly,"Learning the facts of life gradually. Now it takes the joy out of life, to learn too much too quickly."
[1:42:00],"Importance of telling the truth as a child, teach her own children",Growing up learning to tell the truth. Trying to teach her children.
[1:45:00],Fire of 1910,Fire of 1910. Ernie with whiskers.
[1:48:00],"Bovill fire of 1919; arson and murder, including man who boarded with her mother and a Finlander","Bovill fire of 1919; everyone agreed it was arson and murder. Joe Shaeffer, who boarded with Nell's mother, was found dead in the hotel and the money he had to buy a place was missing. Also dead was a Finlander back from the hospital. The stranger suspected disappeared a couple of days later."
